task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
vit,dp_kfm_a,public,0.25,42,1,blocks.2.attn.k_proj,True,0.9930319966874323,0.11807872059619132,attention_qkv,37056.0,24176.663372774718,37056,1.0,5526346,1.5327177050299121,79679648,10.36414809172052,0.4319006902321872,33454.02420402618,11538.103747586094,0.0010000059194918984,11.538172047297751
vit,dp_kfm_a,public,0.25,42,1,blocks.2.attn.v_proj,True,0.9930319966874323,0.11807872059619132,attention_qkv,37056.0,24176.663372774718,37056,1.0,5526346,1.5327177050299121,79679648,10.36414809172052,0.4319006902321872,33454.02420402618,11538.103747586094,0.0010000059194918984,11.538172047297751
vit,dp_kfm_a,public,0.25,42,1,blocks.2.attn.out_proj,True,0.989884137589964,0.14210298081469236,attention_out,37056.0,16160.754643564687,37056,1.0,5526346,2.292962229629291,79679648,7.439717572759624,0.4337429393239846,33151.73590276157,3063.555810523749,0.0017775745377243861,5.445698803684611
vit,dp_kfm_a,public,0.25,42,1,blocks.2.mlp.fc1,True,0.9905497083757666,0.13715539617781253,mlp_fc1,148224.0,122354.9869190245,148224,1.0,5526346,1.2114258987914879,79679648,11.397723048931473,0.3570408000664135,139422.6226008734,16876.112029356773,0.001,16.876112029356772
vit,dp_kfm_a,public,0.25,42,1,blocks.2.mlp.fc2,True,0.9920176330330334,0.1262646072500027,mlp_fc2,147648.0,58479.586969192336,147648,1.0,5526346,2.5247784338453436,79679648,8.204557052363514,0.3300121045129258,138731.2571360266,4531.276432622759,0.0010103893446996807,4.578353425410816
vit,dp_kfm_a,public,0.25,42,1,blocks.3.attn.q_proj,True,0.9897192451784821,0.1433187405586977,attention_qkv,37056.0,30486.34250338641,37056,1.0,5526346,1.215495102303067,79679648,10.970991136882441,0.326550571725569,35187.931302669305,14487.16667863523,0.001,14.487166678635232
vit,dp_kfm_a,public,0.25,42,1,blocks.3.attn.k_proj,True,0.9897192451784821,0.1433187405586977,attention_qkv,37056.0,30486.34250338641,37056,1.0,5526346,1.215495102303067,79679648,10.970991136882441,0.326550571725569,35187.931302669305,14487.16667863523,0.001,14.487166678635232
vit,dp_kfm_a,public,0.25,42,1,blocks.3.attn.v_proj,True,0.9897192451784821,0.1433187405586977,attention_qkv,37056.0,30486.34250338641,37056,1.0,5526346,1.215495102303067,79679648,10.970991136882441,0.326550571725569,35187.931302669305,14487.16667863523,0.001,14.487166678635232
vit,dp_kfm_a,public,0.25,42,1,blocks.3.attn.out_proj,True,0.9822563912842421,0.18757561950603402,attention_out,37056.0,16612.54634992072,37056,1.0,5526346,2.2306032572891414,79679648,7.420732351193517,0.3384111393488265,34689.001711322424,3032.404074153827,0.0020685078731791594,6.272551702047751
vit,dp_kfm_a,public,0.25,42,1,blocks.3.mlp.fc1,True,0.9787638073697713,0.20518305940531262,mlp_fc1,148224.0,127142.59160966877,148224,1.0,5526346,1.1658091763226892,79679648,11.237643316576522,0.2967399509710453,141999.69540590435,15947.807094976373,0.001,15.947807094976374
vit,dp_kfm_a,public,0.25,42,1,blocks.3.mlp.fc2,True,0.9789123280848399,0.20502690933626816,mlp_fc2,147648.0,59960.80837153093,147648,1.0,5526346,2.4624084299387543,79679648,7.712627196084038,0.2765783454003185,141179.1156533974,3538.419810224988,0.0012889872803970638,4.560978128085002
vit,dp_kfm_a,public,0.25,42,1,blocks.4.attn.q_proj,True,0.981708898222179,0.19054296982272334,attention_qkv,37056.0,31277.503299333985,37056,1.0,5526346,1.184749295535653,79679648,9.882148724226248,0.2851821533597484,35637.42186103674,9536.862970635346,0.001,9.536862970635346
vit,dp_kfm_a,public,0.25,42,1,blocks.4.attn.k_proj,True,0.981708898222179,0.19054296982272334,attention_qkv,37056.0,31277.503299333985,37056,1.0,5526346,1.184749295535653,79679648,9.882148724226248,0.2851821533597484,35637.42186103674,9536.862970635346,0.001,9.536862970635346
vit,dp_kfm_a,public,0.25,42,1,blocks.4.attn.v_proj,True,0.981708898222179,0.19054296982272334,attention_qkv,37056.0,31277.503299333985,37056,1.0,5526346,1.184749295535653,79679648,9.882148724226248,0.2851821533597484,35637.42186103674,9536.862970635346,0.001,9.536862970635346
vit,dp_kfm_a,public,0.25,42,1,blocks.4.attn.out_proj,True,0.964487220017665,0.2648351013984268,attention_out,37056.0,15877.441155284912,37056,1.0,5526346,2.333877331843593,79679648,5.449592816349458,0.32191139018750625,34879.01868895825,881.9748784784239,0.00318487687976516,2.808981398999619
vit,dp_kfm_a,public,0.25,42,1,blocks.4.mlp.fc1,True,0.9711686111508895,0.23863435701397398,mlp_fc1,148224.0,130481.64265535695,148224,1.0,5526346,1.1359758888957752,79679648,10.56418644750127,0.25942604438508277,143537.99585904504,12455.014282559947,0.001,12.455014282559947
vit,dp_kfm_a,public,0.25,42,1,blocks.4.mlp.fc2,True,0.9703782864513476,0.24175322152155093,mlp_fc2,147648.0,60339.73828493402,147648,1.0,5526346,2.4469446536672437,79679648,6.211146587329842,0.247681871484468,142394.63967218107,1488.2884660139205,0.00229017125098207,3.408435458033286
vit,dp_kfm_a,public,0.25,42,1,blocks.5.attn.q_proj,True,0.9797697627020183,0.20014011458137473,attention_qkv,37056.0,32817.80466707711,37056,1.0,5526346,1.1291431701759946,79679648,10.114447937766794,0.2559856265183991,35918.70488727035,10465.710883985248,0.001,10.465710883985249
vit,dp_kfm_a,public,0.25,42,1,blocks.5.attn.k_proj,True,0.9797697627020183,0.20014011458137473,attention_qkv,37056.0,32817.80466707711,37056,1.0,5526346,1.1291431701759946,79679648,10.114447937766794,0.2559856265183991,35918.70488727035,10465.710883985248,0.001,10.465710883985249
vit,dp_kfm_a,public,0.25,42,1,blocks.5.attn.v_proj,True,0.9797697627020183,0.20014011458137473,attention_qkv,37056.0,32817.80466707711,37056,1.0,5526346,1.1291431701759946,79679648,10.114447937766794,0.2559856265183991,35918.70488727035,10465.710883985248,0.001,10.465710883985249
vit,dp_kfm_a,public,0.25,42,1,blocks.5.attn.out_proj,True,0.9482997525277194,0.3176422707706185,attention_out,37056.0,18310.394465105896,37056,1.0,5526346,2.0237685250646886,79679648,4.245762100723283,0.2724574860607902,35495.2149367822,324.9545514020368,0.009527721737584868,3.0960765431203257
vit,dp_kfm_a,public,0.25,42,1,blocks.5.mlp.fc1,True,0.9574456152007812,0.2886189159831934,mlp_fc1,148224.0,131352.96740839473,148224,1.0,5526346,1.1284404374295625,79679648,10.73408659098794,0.2538452310800932,143648.9112326052,13275.790107803234,0.001,13.275790107803234
vit,dp_kfm_a,public,0.25,42,1,blocks.5.mlp.fc2,True,0.9539209613975645,0.3001022745571506,mlp_fc2,147648.0,60791.45140039145,147648,1.0,5526346,2.428762541422876,79679648,6.299050870684898,0.24981500282295283,142220.72860686673,1574.3470067546157,0.002443926424880569,3.847588251739233
vit,dp_kfm_a,public,0.25,42,1,blocks.6.attn.q_proj,True,0.9588229100524357,0.2848551941367438,attention_qkv,37056.0,31996.805664007727,37056,1.0,5526346,1.1581156065739153,79679648,10.280378294543528,0.23936758357718452,36068.69232638139,11169.568194655078,0.001,11.169568194655078
vit,dp_kfm_a,public,0.25,42,1,blocks.6.attn.k_proj,True,0.9588229100524357,0.2848551941367438,attention_qkv,37056.0,31996.805664007727,37056,1.0,5526346,1.1581156065739153,79679648,10.280378294543528,0.23936758357718452,36068.69232638139,11169.568194655078,0.001,11.169568194655078
vit,dp_kfm_a,public,0.25,42,1,blocks.6.attn.v_proj,True,0.9588229100524357,0.2848551941367438,attention_qkv,37056.0,31996.805664007727,37056,1.0,5526346,1.1581156065739153,79679648,10.280378294543528,0.23936758357718452,36068.69232638139,11169.568194655078,0.001,11.169568194655078
vit,dp_kfm_a,public,0.25,42,1,blocks.6.attn.out_proj,True,0.9365700390937759,0.3519885714127162,attention_out,37056.0,17157.803820346722,37056,1.0,5526346,2.1597169654112047,79679648,4.969375733898623,0.3012424755612387,35138.17868448278,609.8279702632933,0.005877132226741037,3.584039616802476
vit,dp_kfm_a,public,0.25,42,1,blocks.6.mlp.fc1,True,0.945333615596697,0.3266146566032349,mlp_fc1,148224.0,139278.7995377364,148224,1.0,5526346,1.0642251404517598,79679648,11.770516341130016,0.24210150832913147,144171.08468226268,19194.732247443346,0.00100000259964665,19.194782146964734
vit,dp_kfm_a,public,0.25,42,1,blocks.6.mlp.fc2,True,0.943708870316594,0.3323687889918337,mlp_fc2,147648.0,61233.37798478731,147648,1.0,5526346,2.4112339521213637,79679648,6.039060877024368,0.25103174183127636,142284.9565396997,1330.0795928667549,0.00240265573595178,3.195723363073717
vit,dp_kfm_a,public,0.25,42,1,blocks.7.attn.q_proj,True,0.9500550795376683,0.3124349586269903,attention_qkv,37056.0,33483.230032149106,37056,1.0,5526346,1.1067032650201454,79679648,10.403473916097619,0.22489693072428332,36204.38237111803,11714.224166082764,0.001,11.714224166082765
vit,dp_kfm_a,public,0.25,42,1,blocks.7.attn.k_proj,True,0.9500550795376683,0.3124349586269903,attention_qkv,37056.0,33483.230032149106,37056,1.0,5526346,1.1067032650201454,79679648,10.403473916097619,0.22489693072428332,36204.38237111803,11714.224166082764,0.001,11.714224166082765
vit,dp_kfm_a,public,0.25,42,1,blocks.7.attn.v_proj,True,0.9500550795376683,0.3124349586269903,attention_qkv,37056.0,33483.230032149106,37056,1.0,5526346,1.1067032650201454,79679648,10.403473916097619,0.22489693072428332,36204.38237111803,11714.224166082764,0.001,11.714224166082765
vit,dp_kfm_a,public,0.25,42,1,blocks.7.attn.out_proj,True,0.9066446967554505,0.42200713295275916,attention_out,37056.0,19156.711721764343,37056,1.0,5526346,1.9343612065686566,79679648,3.9766767865582016,0.2585442286374849,35682.487123687824,250.08127599928216,0.011052898616040804,2.764122989390184
vit,dp_kfm_a,public,0.25,42,1,blocks.7.mlp.fc1,True,0.9405492353317998,0.339763537621522,mlp_fc1,148224.0,155434.18077232578,148224,1.0,5526346,0.9536126433934954,79679648,13.479619339637635,0.25913841750271416,143963.62171076477,33014.93998261199,0.001,33.01493998261199
vit,dp_kfm_a,public,0.25,42,1,blocks.7.mlp.fc2,True,0.9999859701704173,0.019086269519542686,mlp_fc2,147648.0,68511.49915729195,147648,1.0,5526346,2.1550834796509517,79679648,19.998639786859776,0.2508794694037188,140228.09665946598,159956.47761974297,0.0034149106357339505,546.2370766781999
vit,dp_kfm_a,public,0.25,42,1,blocks.8.attn.q_proj,True,0.9608512422634621,0.27708038011241837,attention_qkv,37056.0,35154.16506143138,37056,1.0,5526346,1.054099846639657,79679648,13.286553637874308,0.2287751114929545,36143.799651512854,31163.726229697426,0.0010000004128968556,31.163739097101995
vit,dp_kfm_a,public,0.25,42,1,blocks.8.attn.k_proj,True,0.9608512422634621,0.27708038011241837,attention_qkv,37056.0,35154.16506143138,37056,1.0,5526346,1.054099846639657,79679648,13.286553637874308,0.2287751114929545,36143.799651512854,31163.726229697426,0.0010000004128968556,31.163739097101995
vit,dp_kfm_a,public,0.25,42,1,blocks.8.attn.v_proj,True,0.9608512422634621,0.27708038011241837,attention_qkv,37056.0,35154.16506143138,37056,1.0,5526346,1.054099846639657,79679648,13.286553637874308,0.2287751114929545,36143.799651512854,31163.726229697426,0.0010000004128968556,31.163739097101995
vit,dp_kfm_a,public,0.25,42,1,blocks.8.attn.out_proj,True,0.8611011177358888,0.5085058334337808,attention_out,37056.0,18662.17850735891,37056,1.0,5526346,1.9856202739346858,79679648,3.8170470924601685,0.2561143820786757,35702.15605315771,212.2804854894988,0.010887617206110863,2.3112286663370347
vit,dp_kfm_a,public,0.25,42,1,blocks.8.mlp.fc1,True,0.9467340091643581,0.3220290493855287,mlp_fc1,148224.0,167729.63130530255,148224,1.0,5526346,0.8837078985179532,79679648,15.766852090593158,0.25255800855511007,144165.08704568178,61798.79031439289,0.001000000101481169,61.79879658580637
vit,dp_kfm_a,public,0.25,42,1,blocks.8.mlp.fc2,True,0.869976257028274,0.49392468238227544,mlp_fc2,147648.0,73469.79792033674,147648,1.0,5526346,2.0096421138941287,79679648,5.22937103780049,0.21867409302007035,143704.55303662835,747.8212969006887,0.0037162165902189003,2.779065910061353
vit,dp_kfm_a,public,0.25,42,1,blocks.9.attn.q_proj,True,0.9443007204525157,0.3306140358247768,attention_qkv,37056.0,36830.835461776325,37056,1.0,5526346,1.0061134789749029,79679648,13.063053826074492,0.21868801257628764,36273.24133886672,29119.16152112154,0.001000046706000335,29.120521560689298
vit,dp_kfm_a,public,0.25,42,1,blocks.9.attn.k_proj,True,0.9443007204525157,0.3306140358247768,attention_qkv,37056.0,36830.835461776325,37056,1.0,5526346,1.0061134789749029,79679648,13.063053826074492,0.21868801257628764,36273.24133886672,29119.16152112154,0.001000046706000335,29.120521560689298
vit,dp_kfm_a,public,0.25,42,1,blocks.9.attn.v_proj,True,0.9443007204525157,0.3306140358247768,attention_qkv,37056.0,36830.835461776325,37056,1.0,5526346,1.0061134789749029,79679648,13.063053826074492,0.21868801257628764,36273.24133886672,29119.16152112154,0.001000046706000335,29.120521560689298
vit,dp_kfm_a,public,0.25,42,1,blocks.9.attn.out_proj,True,0.8460613374770455,0.5332018865421722,attention_out,37056.0,16456.752468012117,37056,1.0,5526346,2.251720080983642,79679648,4.086802231207552,0.25001395773064045,35752.74798647511,278.9552165440676,0.006871443635425563,1.9168250472904929
vit,dp_kfm_a,public,0.25,42,1,blocks.9.mlp.fc1,True,0.9387323827030365,0.3448072757880842,mlp_fc1,148224.0,174189.4686806404,148224,1.0,5526346,0.8509354849216196,79679648,15.731291922898668,0.23686106938935764,144757.7573624666,61243.15575374838,0.001,61.24315575374838
vit,dp_kfm_a,public,0.25,42,1,blocks.9.mlp.fc2,True,0.860125008012647,0.5167857219533855,mlp_fc2,147648.0,73055.83287123052,147648,1.0,5526346,2.0210295906179994,79679648,6.531107133191178,0.2258729583276053,143689.5970709318,1819.479769593054,0.001534843323229903,2.7926163761117815
vit,dp_kfm_a,public,0.25,42,1,blocks.10.attn.q_proj,True,0.946893477420759,0.32202889588493544,attention_qkv,37056.0,38001.58178511889,37056,1.0,5526346,0.9751173045778538,79679648,13.308345121740443,0.20763029802093974,36386.721499635736,31368.678212466304,0.001,31.368678212466303
vit,dp_kfm_a,public,0.25,42,1,blocks.10.attn.k_proj,True,0.946893477420759,0.32202889588493544,attention_qkv,37056.0,38001.58178511889,37056,1.0,5526346,0.9751173045778538,79679648,13.308345121740443,0.20763029802093974,36386.721499635736,31368.678212466304,0.001,31.368678212466303
vit,dp_kfm_a,public,0.25,42,1,blocks.10.attn.v_proj,True,0.946893477420759,0.32202889588493544,attention_qkv,37056.0,38001.58178511889,37056,1.0,5526346,0.9751173045778538,79679648,13.308345121740443,0.20763029802093974,36386.721499635736,31368.678212466304,0.001,31.368678212466303
vit,dp_kfm_a,public,0.25,42,1,blocks.10.attn.out_proj,True,0.952632621960264,0.3042574886205875,attention_out,37056.0,13608.763458771435,37056,1.0,5526346,2.722951288870835,79679648,5.200981067922491,0.24739946838917617,35680.85600948036,731.7135401684944,0.003390190472018934,2.4806482721264733
vit,dp_kfm_a,public,0.25,42,1,blocks.10.mlp.fc1,True,0.953680873428752,0.3010581191204313,mlp_fc1,148224.0,171517.5965024844,148224,1.0,5526346,0.8641912143274058,79679648,16.023722565917254,0.22314937262597095,145194.88166599604,65925.53577427764,0.001,65.92553577427765
vit,dp_kfm_a,public,0.25,42,1,blocks.10.mlp.fc2,True,0.9165414494285142,0.40229414535103886,mlp_fc2,147648.0,65108.079053063644,147648,1.0,5526346,2.2677370020341963,79679648,6.386119328810006,0.26407077239867416,142687.85574405693,1663.2139442224825,0.0014181687280442829,2.3587180037435127
vit,dp_kfm_a,public,0.25,42,1,blocks.11.attn.q_proj,True,0.9622669637948003,0.27285716491370265,attention_qkv,37056.0,38236.38542609323,37056,1.0,5526346,0.9691292622736324,79679648,14.210392392857393,0.20616153791079145,36394.85666959084,40777.84598373645,0.001,40.77784598373645
vit,dp_kfm_a,public,0.25,42,1,blocks.11.attn.k_proj,True,0.9622669637948003,0.27285716491370265,attention_qkv,37056.0,38236.38542609323,37056,1.0,5526346,0.9691292622736324,79679648,14.210392392857393,0.20616153791079145,36394.85666959084,40777.84598373645,0.001,40.77784598373645
vit,dp_kfm_a,public,0.25,42,1,blocks.11.attn.v_proj,True,0.9622669637948003,0.27285716491370265,attention_qkv,37056.0,38236.38542609323,37056,1.0,5526346,0.9691292622736324,79679648,14.210392392857393,0.20616153791079145,36394.85666959084,40777.84598373645,0.001,40.77784598373645
vit,dp_kfm_a,public,0.25,42,1,blocks.11.attn.out_proj,True,0.930246458204987,0.3792371575591214,attention_out,37056.0,15911.680370456836,37056,1.0,5526346,2.32885522693139,79679648,4.905478959208921,0.229291802338244,35919.886524173606,579.0628040487278,0.005859282718796704,3.3928926808606725
vit,dp_kfm_a,public,0.25,42,1,blocks.11.mlp.fc1,True,0.9748983637595632,0.22269552424421704,mlp_fc1,148224.0,155649.93851965293,148224,1.0,5526346,0.9522907712635216,79679648,17.31278772601635,0.2210356042553784,144897.20440148318,89839.64280034286,0.0010001225554547913,89.85065313862455
vit,dp_kfm_a,public,0.25,42,1,blocks.11.mlp.fc2,True,0.9936581568263144,0.11473755290880107,mlp_fc2,147648.0,51766.915936590725,147648,1.0,5526346,2.8521691379268947,79679648,12.799498220144509,0.33592851132416923,137974.87821028696,26839.336612996303,0.0010548098086884821,28.310395518080405
vit,dp_kfm_a,public,0.25,42,1,head,True,0.9093908526188496,0.4257755005550931,patch_head,1930.0,3201.1727037995433,1930,1.0,5526346,0.6029040537891754,79679648,30.764384785007906,0.30927374043778455,1848.2412380711808,895762.6264514397,0.001,895.7626264514397
vit,dp_kfm_a,public,0.25,42,1,identity,True,,,identity,47616.0,47616.0,47616,1.0,5526346,1.0,79679648,,,,,,
vit,dp_kfm_a,public,0.25,42,2,patch_embed,True,0.9989320850681701,0.12686410769734743,patch_head,147648.0,30149.991210680444,147648,1.0,5526346,4.897115855466539,79679648,20.46323468584507,0.2783371902152983,127600.388112136,175346.51560049213,0.0010017691743204123,175.65673415306628
vit,dp_kfm_a,public,0.25,42,2,blocks.0.attn.q_proj,True,0.988988076961627,0.15988850650684247,attention_qkv,37056.0,13127.254128128,37056,1.0,5526346,2.822829484240688,79679648,9.369645355981373,0.6366821049749128,27178.57758070034,7707.128714391826,0.001,7.707128714391827
vit,dp_kfm_a,public,0.25,42,2,blocks.0.attn.k_proj,True,0.988988076961627,0.15988850650684247,attention_qkv,37056.0,13127.254128128,37056,1.0,5526346,2.822829484240688,79679648,9.369645355981373,0.6366821049749128,27178.57758070034,7707.128714391826,0.001,7.707128714391827
vit,dp_kfm_a,public,0.25,42,2,blocks.0.attn.v_proj,True,0.988988076961627,0.15988850650684247,attention_qkv,37056.0,13127.254128128,37056,1.0,5526346,2.822829484240688,79679648,9.369645355981373,0.6366821049749128,27178.57758070034,7707.128714391826,0.001,7.707128714391827
vit,dp_kfm_a,public,0.25,42,2,blocks.0.attn.out_proj,True,0.9752937370595924,0.2881069964134488,attention_out,37056.0,10320.526618033708,37056,1.0,5526346,3.590514454490114,79679648,7.117107745334338,0.47909658528177634,30814.419486073184,2565.7489657116384,0.0010004529733198776,2.566911181538609
vit,dp_kfm_a,public,0.25,42,2,blocks.0.mlp.fc1,True,0.9878614770977793,0.17308828563674625,mlp_fc1,148224.0,75988.30445861946,148224,1.0,5526346,1.9506159672337149,79679648,12.286321528515932,0.6789792104380109,113293.11729503666,22787.018548021773,0.0010000000106823404,22.787018791440463
vit,dp_kfm_a,public,0.25,42,2,blocks.0.mlp.fc2,True,0.9922220185549043,0.12894691577772607,mlp_fc2,147648.0,51288.31341594593,147648,1.0,5526346,2.8787844669911706,79679648,10.79619433392249,0.45042194173433453,128758.0113955803,13585.723560564495,0.0010226589206579863,13.893561392804662
vit,dp_kfm_a,public,0.25,42,2,blocks.1.attn.q_proj,True,0.9943702666798794,0.10695964322481605,attention_qkv,37056.0,19080.489036278123,37056,1.0,5526346,1.942088587433198,79679648,9.258845656812921,0.5701907907934989,30794.935281887374,7348.985292131861,0.0010000000001795795,7.348985293451587
vit,dp_kfm_a,public,0.25,42,2,blocks.1.attn.k_proj,True,0.9943702666798794,0.10695964322481605,attention_qkv,37056.0,19080.489036278123,37056,1.0,5526346,1.942088587433198,79679648,9.258845656812921,0.5701907907934989,30794.935281887374,7348.985292131861,0.0010000000001795795,7.348985293451587
vit,dp_kfm_a,public,0.25,42,2,blocks.1.attn.v_proj,True,0.9943702666798794,0.10695964322481605,attention_qkv,37056.0,19080.489036278123,37056,1.0,5526346,1.942088587433198,79679648,9.258845656812921,0.5701907907934989,30794.935281887374,7348.985292131861,0.0010000000001795795,7.348985293451587
vit,dp_kfm_a,public,0.25,42,2,blocks.1.attn.out_proj,True,0.9908621371291928,0.13697458542181623,attention_out,37056.0,14336.003823187146,37056,1.0,5526346,2.584820739240135,79679648,9.267165455778983,0.4513533302563988,32646.614559899746,7375.435475368818,0.00119820022523555,8.837248447797183
vit,dp_kfm_a,public,0.25,42,2,blocks.1.mlp.fc1,True,0.9909173666247972,0.13468306440853314,mlp_fc1,148224.0,102220.18867946324,148224,1.0,5526346,1.45004623758613,79679648,10.9954420243564,0.46037020366675613,133061.73034854778,14616.748416260505,0.001,14.616748416260505
vit,dp_kfm_a,public,0.25,42,2,blocks.1.mlp.fc2,True,0.9940805526418455,0.10864555207419703,mlp_fc2,147648.0,51227.879474078494,147648,1.0,5526346,2.8821805922048847,79679648,9.244143615966703,0.3612159911101461,136265.00793851574,7302.418792384504,0.0010155547293217552,7.416005940094143
vit,dp_kfm_a,public,0.25,42,2,blocks.2.attn.q_proj,True,0.9933841361587686,0.11491289003907551,attention_qkv,37056.0,24579.885200601,37056,1.0,5526346,1.5075741687798425,79679648,9.806857174648101,0.42263297497467345,33608.41510823049,9249.524379618291,0.0010000141008701074,9.249654805960123
vit,dp_kfm_a,public,0.25,42,2,blocks.2.attn.k_proj,True,0.9933841361587686,0.11491289003907551,attention_qkv,37056.0,24579.885200601,37056,1.0,5526346,1.5075741687798425,79679648,9.806857174648101,0.42263297497467345,33608.41510823049,9249.524379618291,0.0010000141008701074,9.249654805960123
vit,dp_kfm_a,public,0.25,42,2,blocks.2.attn.v_proj,True,0.9933841361587686,0.11491289003907551,attention_qkv,37056.0,24579.885200601,37056,1.0,5526346,1.5075741687798425,79679648,9.806857174648101,0.42263297497467345,33608.41510823049,9249.524379618291,0.0010000141008701074,9.249654805960123
vit,dp_kfm_a,public,0.25,42,2,blocks.2.attn.out_proj,True,0.9885969706319697,0.15132075416105997,attention_out,37056.0,16595.575697937507,37056,1.0,5526346,2.2328842743674935,79679648,6.636713950706675,0.42710175681094054,33321.20090187993,1940.0476550190274,0.002009344592389567,3.8982242645905423
vit,dp_kfm_a,public,0.25,42,2,blocks.2.mlp.fc1,True,0.98978783818747,0.1425969749047645,mlp_fc1,148224.0,123575.09808556593,148224,1.0,5526346,1.1994649593348221,79679648,10.758266352399914,0.3455130857600118,139981.07229617116,13395.815865663995,0.001,13.395815865663996
