epoch,layer,family,block_index,source,samples,cos_A,rel_frob_A,cos_P,rel_frob_P,trace_ratio,effective_rank,effective_rank_ref,top16_overlap,top32_overlap,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,operator_gain_min,operator_gain_max,ref_operator_gain_p10,ref_operator_gain_p50,ref_operator_gain_p90,ref_operator_gain_p99,ref_operator_gain_min,ref_operator_gain_max
0,blocks.3.attn.v_proj,attention_qkv,3,private_replica,2560,0.9993759785518145,0.03541159588246364,0.9999012003732453,0.014066718252732709,1.0015299517035616,86.5168386096778,86.55080848885868,0.9972426696408123,0.9969352806206018,0.7499736737583155,1.5369545808688818,2.7044667716049897,4.704739715770556,0.3419084615793655,15.848931924611136,0.751516773619392,1.535283504906875,2.7030026409966372,4.724488774913887,0.3418341413872658,15.848910017624764
0,blocks.3.attn.out_proj,attention_out,3,private_replica,2560,0.9990965273307385,0.04252323183050865,0.9988990281342238,0.04691952990526445,1.0021079712118919,35.34844145774839,35.38918588542819,0.9657515027966372,0.9897325274666366,1.995604367731678,4.350311806358988,7.918615294764649,10.450468824158383,0.4755714807581261,12.014970069622958,2.0075960750151585,4.337903619782707,7.919371623183601,10.56352515370863,0.4755392846156755,12.134036850863739
0,blocks.3.mlp.fc1,mlp_fc1,3,private_replica,2560,0.9988361330984052,0.048289754045028645,0.9998193059809648,0.01901055094694226,1.0012606717565506,90.51055651834272,90.53696821187356,0.9944452490958092,0.9957451269822113,0.7500803036866858,1.442309615057237,2.289949381715391,3.7794084888574613,0.32506911932841737,15.848931924611136,0.7503103763513258,1.4477476207548383,2.288837898192113,3.772986490461302,0.32471089015173393,15.848916369615523
0,blocks.3.mlp.fc2,mlp_fc2,3,private_replica,2560,0.9989810566636534,0.04536360301266994,0.999516046714584,0.031109072102714592,1.0032082223780807,216.05705289507804,216.3989147271393,0.9655681893754732,0.9893982132851862,2.523217893081265,4.920988693247002,7.448545634209748,11.166727157126468,0.5399443899800672,14.421461252958625,2.520567794371097,4.929874022329946,7.475489524512002,11.160453133406884,0.540641650636035,14.359307249140475
0,blocks.4.attn.q_proj,attention_qkv,4,private_replica,2560,0.998985251377155,0.04511500750821342,0.99983955415282,0.017912733460958497,1.0011847080060343,100.42986530279036,100.47172545583739,0.9967706243307624,0.9969113493865311,0.7789036998404147,1.46329543548061,2.293990828926951,3.709639641333453,0.4047515062898446,15.848931924611136,0.7768319002861631,1.464506197660327,2.2966938317138377,3.7180000936324795,0.40456286706374056,15.848931924611136
0,blocks.4.attn.k_proj,attention_qkv,4,private_replica,2560,0.998985251377155,0.04511500750821342,0.99983955415282,0.017912733460958497,1.0011847080060343,100.42986530279036,100.47172545583739,0.9967706243307624,0.9969113493865311,0.7789036998404147,1.46329543548061,2.293990828926951,3.709639641333453,0.4047515062898446,15.848931924611136,0.7768319002861631,1.464506197660327,2.2966938317138377,3.7180000936324795,0.40456286706374056,15.848931924611136
0,blocks.4.attn.v_proj,attention_qkv,4,private_replica,2560,0.998985251377155,0.04511500750821342,0.99983955415282,0.017912733460958497,1.0011847080060343,100.42986530279036,100.47172545583739,0.9967706243307624,0.9969113493865311,0.7789036998404147,1.46329543548061,2.293990828926951,3.709639641333453,0.4047515062898446,15.848931924611136,0.7768319002861631,1.464506197660327,2.2966938317138377,3.7180000936324795,0.40456286706374056,15.848931924611136
0,blocks.4.attn.out_proj,attention_out,4,private_replica,2560,0.9980241623643927,0.063860991632263,0.9986716258749171,0.051530883711939535,1.0029996579961367,47.78035682550378,48.138575138279585,0.9898834073294528,0.9636674362613061,2.228734612850114,4.732246307075215,8.084687698874637,9.48150261916077,0.6538859050572936,10.365834914671158,2.2151052508916003,4.716610107759885,8.085569016912746,9.52723238051244,0.6570576217831796,10.347890359817066
0,blocks.4.mlp.fc1,mlp_fc1,4,private_replica,2560,0.9984942999122058,0.05504849961848244,0.9998035958429004,0.019821111749275446,1.001160875363151,104.29930753763283,104.55961131442193,0.9939228423929768,0.9941294706579195,0.7865361597572493,1.3603873853143351,1.9722407584265447,3.2381818360073735,0.356532081145264,15.848931924611136,0.7825945470959343,1.3614904780424708,1.9751425796899855,3.257053589250311,0.35701003388695207,15.848931924611136
0,blocks.4.mlp.fc2,mlp_fc2,4,private_replica,2560,0.9986799450212971,0.05157278650242576,0.9994178653292383,0.034125290012177255,1.0017856345519012,260.78819868853736,261.7754418250475,0.9821703564050381,0.9866416779178945,2.6078213824523715,4.835598941733548,6.975629938976307,9.880769628585599,0.6013662680958457,11.922954328927021,2.6110126675557477,4.833964151773369,6.9878948913229175,9.83527905774013,0.6016827594446309,12.00224882523028
0,blocks.5.attn.q_proj,attention_qkv,5,private_replica,2560,0.9988804199069881,0.04759749951289986,0.9998392216246652,0.01793195882070838,1.0019108410388604,105.14634186093481,105.3570121992644,0.9954999834243494,0.9954559808136229,0.786762455955583,1.3481933450697374,1.9542343278289012,2.85117644598497,0.3820209912587053,15.848931924611136,0.788308490133827,1.3473676834806196,1.9526456497775984,2.8582685366830534,0.3848347084628112,15.848931924611136
0,blocks.5.attn.k_proj,attention_qkv,5,private_replica,2560,0.9988804199069881,0.04759749951289986,0.9998392216246652,0.01793195882070838,1.0019108410388604,105.14634186093481,105.3570121992644,0.9954999834243494,0.9954559808136229,0.786762455955583,1.3481933450697374,1.9542343278289012,2.85117644598497,0.3820209912587053,15.848931924611136,0.788308490133827,1.3473676834806196,1.9526456497775984,2.8582685366830534,0.3848347084628112,15.848931924611136
0,blocks.5.attn.v_proj,attention_qkv,5,private_replica,2560,0.9988804199069881,0.04759749951289986,0.9998392216246652,0.01793195882070838,1.0019108410388604,105.14634186093481,105.3570121992644,0.9954999834243494,0.9954559808136229,0.786762455955583,1.3481933450697374,1.9542343278289012,2.85117644598497,0.3820209912587053,15.848931924611136,0.788308490133827,1.3473676834806196,1.9526456497775984,2.8582685366830534,0.3848347084628112,15.848931924611136
0,blocks.5.attn.out_proj,attention_out,5,private_replica,2560,0.9973631462616667,0.0737425257545441,0.9987894757463327,0.04923641119110091,1.003090699394933,66.23900795995036,66.79597990333119,0.9856799945596106,0.9704167569990401,1.8880818459620154,3.654265713416274,5.667298279842027,6.463490856113376,0.6271355332245833,6.573245084700371,1.8807397955421061,3.6528906425209513,5.623148652755968,6.44402026344623,0.6308024272689432,6.5599516942731935
0,blocks.5.mlp.fc1,mlp_fc1,5,private_replica,2560,0.9979685571307088,0.0639274560278253,0.9997646055397312,0.021699319853116097,1.0011294680839646,98.18903301087362,98.4846409944526,0.9795722363295734,0.9888810861199747,0.7904989206857078,1.3594916062492557,1.9456055621306616,2.828164399230792,0.3465114793542605,15.848931924611136,0.790381657265396,1.361365121299475,1.9512631029853096,2.830364967142709,0.34686086229138746,15.848931924611136
0,blocks.5.mlp.fc2,mlp_fc2,5,private_replica,2560,0.9979896477983634,0.06369961809525626,0.9990293304328184,0.04406096913295403,1.0041909677388419,230.7299835124725,231.6185470991295,0.9888128808880265,0.9859962598592591,2.596197993657354,4.856823017836911,7.017626994845288,9.873228465797668,0.568063953633745,12.64009930693627,2.5925881370836756,4.853979032649508,7.000890859689724,9.852800626207184,0.5682757843210378,12.628349660231217
0,blocks.6.attn.q_proj,attention_qkv,6,private_replica,2560,0.997941974243917,0.06446194993426224,0.9997475253270139,0.02247791592645332,1.0010594733091407,109.72106390118003,110.02037779131436,0.9915894380339375,0.9910833353073909,0.8241300400734116,1.4031997677011874,1.9804635161856228,2.722289952947846,0.38198120062883983,15.848931924611136,0.8250898631487575,1.3998198956651304,1.9803176856269114,2.714104446737098,0.3838751987550564,15.848931924611136
0,blocks.6.attn.k_proj,attention_qkv,6,private_replica,2560,0.997941974243917,0.06446194993426224,0.9997475253270139,0.02247791592645332,1.0010594733091407,109.72106390118003,110.02037779131436,0.9915894380339375,0.9910833353073909,0.8241300400734116,1.4031997677011874,1.9804635161856228,2.722289952947846,0.38198120062883983,15.848931924611136,0.8250898631487575,1.3998198956651304,1.9803176856269114,2.714104446737098,0.3838751987550564,15.848931924611136
0,blocks.6.attn.v_proj,attention_qkv,6,private_replica,2560,0.997941974243917,0.06446194993426224,0.9997475253270139,0.02247791592645332,1.0010594733091407,109.72106390118003,110.02037779131436,0.9915894380339375,0.9910833353073909,0.8241300400734116,1.4031997677011874,1.9804635161856228,2.722289952947846,0.38198120062883983,15.848931924611136,0.8250898631487575,1.3998198956651304,1.9803176856269114,2.714104446737098,0.3838751987550564,15.848931924611136
0,blocks.6.attn.out_proj,attention_out,6,private_replica,2560,0.9971908494918061,0.07611053403013954,0.9975494808151153,0.06997880291161837,1.0081807868016606,47.30288323023894,47.60662903832134,0.9672191908048269,0.9642170926803224,2.014007760514791,4.189600468783681,6.790053920011367,8.027190806658624,0.5729948294233261,8.254251546988511,2.0237429585125426,4.191925673149566,6.814133160884837,8.100063961444881,0.5750778099487516,8.251399537239022
0,blocks.6.mlp.fc1,mlp_fc1,6,private_replica,2560,0.9979265604684923,0.0644349017097795,0.9997382552866424,0.022885742618755065,1.000699006536666,98.2485495553289,98.41225237809478,0.9923912452012065,0.9893118400279883,0.7447136871429313,1.236378110469944,1.695857126254169,2.904254878097415,0.29362886334460253,15.848931924611136,0.7486772056635655,1.2332626739678105,1.6983070902115627,2.913404637866428,0.2936311785965905,15.848931924611136
0,blocks.6.mlp.fc2,mlp_fc2,6,private_replica,2560,0.9978534680434196,0.06556726457776739,0.9988962260318888,0.046981324508630636,1.0008759489930412,224.17105714256846,224.49054742266884,0.9841495987793565,0.9661167760230529,2.611506143813222,4.738687650755611,7.49311787093592,10.309942245458373,0.6015155141514903,12.772995335649902,2.607217018912302,4.740852903216084,7.466754615282473,10.20374501240672,0.6014013257582357,12.918155697259138
0,blocks.7.attn.q_proj,attention_qkv,7,private_replica,2560,0.997853525685889,0.06563374606980732,0.9997167428274579,0.02380166917051246,1.000447114310998,114.18767325092813,114.26687039795289,0.992860568436844,0.960124877996946,0.7982260064739166,1.3159460591141796,1.792336923884012,2.23170525273776,0.3752943320496015,15.848931924611136,0.7997752649127767,1.313361459628314,1.7965793902699598,2.2190509734211883,0.37781767608382927,15.848931924611136
0,blocks.7.attn.k_proj,attention_qkv,7,private_replica,2560,0.997853525685889,0.06563374606980732,0.9997167428274579,0.02380166917051246,1.000447114310998,114.18767325092813,114.26687039795289,0.992860568436844,0.960124877996946,0.7982260064739166,1.3159460591141796,1.792336923884012,2.23170525273776,0.3752943320496015,15.848931924611136,0.7997752649127767,1.313361459628314,1.7965793902699598,2.2190509734211883,0.37781767608382927,15.848931924611136
0,blocks.7.attn.v_proj,attention_qkv,7,private_replica,2560,0.997853525685889,0.06563374606980732,0.9997167428274579,0.02380166917051246,1.000447114310998,114.18767325092813,114.26687039795289,0.992860568436844,0.960124877996946,0.7982260064739166,1.3159460591141796,1.792336923884012,2.23170525273776,0.3752943320496015,15.848931924611136,0.7997752649127767,1.313361459628314,1.7965793902699598,2.2190509734211883,0.37781767608382927,15.848931924611136
0,blocks.7.attn.out_proj,attention_out,7,private_replica,2560,0.9958222040298669,0.09134650918140796,0.9980306049058261,0.06276129884734177,0.99993354013274,72.4044871800151,72.31091548181514,0.9758872301468063,0.9616053377868757,1.7766603698599492,3.381136357913725,5.310788057249061,6.09890538375565,0.6434942666924944,6.285888847536298,1.7755547603751163,3.3976277765068406,5.299554575605295,6.121859736560389,0.6421994877196566,6.314206146393253
0,blocks.7.mlp.fc1,mlp_fc1,7,private_replica,2560,0.9977858081673471,0.06656233530945715,0.9997588750937199,0.021962204110704844,1.0005961229807738,94.91785453811526,94.9821900909685,0.9891328993122802,0.984899417644456,0.6155836967844337,1.0554823222709628,1.4367299492882524,3.2762553382435193,0.24105325246572634,15.848931924611136,0.620521750914161,1.051025197460175,1.4386221231390406,3.2685546085971207,0.2415344946742408,15.848931924611136
0,blocks.7.mlp.fc2,mlp_fc2,7,private_replica,2560,0.9999993679130107,0.003189063776867461,0.9987014357769951,0.051002868100165646,0.9974362460198156,2.2598910000674914,2.2537448275668854,0.9421496150328859,0.9868810320157292,2.2732339178260696,4.015274279958321,6.29935924160037,8.493932507260048,0.07977448569369486,10.945251684875947,2.273356960463829,4.01112327296529,6.273130209584354,8.334299608591541,0.07967911408123092,10.673623805488067
0,blocks.8.attn.q_proj,attention_qkv,8,private_replica,2560,0.9983974905515163,0.05872915230086055,0.9996953557308412,0.02468765727928431,1.0015765012018947,91.04446673776886,91.75184792869497,0.9859681459909218,0.9870117361406828,0.7407536230490884,1.231273705000828,1.6810877541154703,2.0921342456346035,0.24985079499581642,15.848931924611136,0.7391282781782904,1.2310854988012114,1.6799350358448215,2.0952911523148674,0.2521351471609282,15.848931924611136
0,blocks.8.attn.k_proj,attention_qkv,8,private_replica,2560,0.9983974905515163,0.05872915230086055,0.9996953557308412,0.02468765727928431,1.0015765012018947,91.04446673776886,91.75184792869497,0.9859681459909218,0.9870117361406828,0.7407536230490884,1.231273705000828,1.6810877541154703,2.0921342456346035,0.24985079499581642,15.848931924611136,0.7391282781782904,1.2310854988012114,1.6799350358448215,2.0952911523148674,0.2521351471609282,15.848931924611136
0,blocks.8.attn.v_proj,attention_qkv,8,private_replica,2560,0.9983974905515163,0.05872915230086055,0.9996953557308412,0.02468765727928431,1.0015765012018947,91.04446673776886,91.75184792869497,0.9859681459909218,0.9870117361406828,0.7407536230490884,1.231273705000828,1.6810877541154703,2.0921342456346035,0.24985079499581642,15.848931924611136,0.7391282781782904,1.2310854988012114,1.6799350358448215,2.0952911523148674,0.2521351471609282,15.848931924611136
0,blocks.8.attn.out_proj,attention_out,8,private_replica,2560,0.9944858953378947,0.10487327142254343,0.9969145823363688,0.07858990771311643,0.9990232483165669,71.40497316338056,71.31813905369668,0.9701618631529364,0.9524092503604811,1.8289769855556672,3.570726012863595,5.4425587456527955,6.252774695377423,0.6881880052141094,6.630740830483545,1.8361161753588318,3.5658341028057,5.406042886725902,6.219913678116035,0.6845885775628622,6.6700931423846255
0,blocks.8.mlp.fc1,mlp_fc1,8,private_replica,2560,0.998080688974171,0.06328580247100814,0.9997301846535369,0.02323210893387551,1.0021736019495273,87.68858419676067,88.191008107673,0.9655467967781751,0.9870097488671115,0.5625752510588342,0.9365700260887778,1.258617038468392,3.5306664005135793,0.19044402228612076,15.848931903448191,0.5657973805046399,0.9390868912312649,1.2547607500469182,3.521936607436572,0.19211958112320437,15.848931924611136
0,blocks.8.mlp.fc2,mlp_fc2,8,private_replica,2560,0.9954246732032352,0.09556297140237041,0.9985149213817417,0.05453421219777704,0.9951468537410744,327.75563777252603,327.16670882169075,0.9591228498085117,0.9519238084930404,2.0683134467202215,3.4847596027373102,5.113808181274468,7.370953743442935,0.6339043883618735,10.215666833050266,2.0735535581569735,3.478912203619241,5.120823635078128,7.293215448055581,0.6309684926722849,10.650617298359311
0,blocks.9.attn.q_proj,attention_qkv,9,private_replica,2560,0.9978990447710794,0.06629591540598724,0.9996806218278554,0.02527665063261162,1.001218999569943,105.57834170020726,106.19997294433573,0.9716480571549017,0.9806873660003649,0.7120166920362601,1.1252010096728684,1.49680548315895,2.054119966059825,0.26037216642689676,15.848848884374531,0.7156544129361997,1.123151073245195,1.4974572761501532,2.0556236491037594,0.26296901375328885,15.848931924611136
0,blocks.9.attn.k_proj,attention_qkv,9,private_replica,2560,0.9978990447710794,0.06629591540598724,0.9996806218278554,0.02527665063261162,1.001218999569943,105.57834170020726,106.19997294433573,0.9716480571549017,0.9806873660003649,0.7120166920362601,1.1252010096728684,1.49680548315895,2.054119966059825,0.26037216642689676,15.848848884374531,0.7156544129361997,1.123151073245195,1.4974572761501532,2.0556236491037594,0.26296901375328885,15.848931924611136
0,blocks.9.attn.v_proj,attention_qkv,9,private_replica,2560,0.9978990447710794,0.06629591540598724,0.9996806218278554,0.02527665063261162,1.001218999569943,105.57834170020726,106.19997294433573,0.9716480571549017,0.9806873660003649,0.7120166920362601,1.1252010096728684,1.49680548315895,2.054119966059825,0.26037216642689676,15.848848884374531,0.7156544129361997,1.123151073245195,1.4974572761501532,2.0556236491037594,0.26296901375328885,15.848931924611136
0,blocks.9.attn.out_proj,attention_out,9,private_replica,2560,0.9936567545178061,0.1127672815793981,0.9959777563913527,0.0897619712697555,1.0026952056408873,63.09899243392924,63.26313315370727,0.9395603079653266,0.9437140489490472,2.2679869819123932,4.347158719354116,6.597380038710418,7.571873932210969,0.7459410489559918,7.819916845530536,2.2779509114880194,4.363322311383151,6.581781931645723,7.597869168031618,0.7461540864473044,7.803062082664044
0,blocks.9.mlp.fc1,mlp_fc1,9,private_replica,2560,0.9979615601017324,0.06417165431016464,0.9997449282400411,0.022587559838052215,1.0008074543637162,97.18983751768089,97.41718337613283,0.9864342339181789,0.9834490970259648,0.5399418025866588,0.8677847191766103,1.1443890366333114,2.343978506768087,0.18947982599277316,15.848931924611136,0.5426402972283857,0.8681762685282256,1.1494970859890854,2.3369731273052756,0.19038625866085584,15.848459654507815
0,blocks.9.mlp.fc2,mlp_fc2,9,private_replica,2560,0.9951830202305698,0.09835046508095063,0.998563379569481,0.05360195152618252,0.9986464492229199,360.7692393564655,360.89454794681404,0.9798525394867652,0.976532524836971,2.136409038464812,3.4841929799907323,5.171876915481399,9.607484084639575,0.6549070383463271,14.543596975803586,2.138341867680919,3.49415920836829,5.189560131549037,9.510483199703241,0.6619830929647884,14.64602524159215
0,blocks.10.attn.q_proj,attention_qkv,10,private_replica,2560,0.9979388609080909,0.06524555607401865,0.9997091241758117,0.024122717050371566,1.001042213406134,112.27611533335713,112.79187645876904,0.9860826179123521,0.9529687251698957,0.7047724614007156,1.0577371658671546,1.3693470453700016,2.0064700141663656,0.2509655140583362,15.848931924611136,0.706702100490755,1.0564280097540961,1.3724181095770653,1.9951118411415802,0.252852697772042,15.848931924611136
0,blocks.10.attn.k_proj,attention_qkv,10,private_replica,2560,0.9979388609080909,0.06524555607401865,0.9997091241758117,0.024122717050371566,1.001042213406134,112.27611533335713,112.79187645876904,0.9860826179123521,0.9529687251698957,0.7047724614007156,1.0577371658671546,1.3693470453700016,2.0064700141663656,0.2509655140583362,15.848931924611136,0.706702100490755,1.0564280097540961,1.3724181095770653,1.9951118411415802,0.252852697772042,15.848931924611136
