estimator,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR,scope
KFLR,fc1,6.632149668608842,0.9544119887608725,0.2986360239008433,22.699313451421435,0.6268390537783247,0.0,layer_seed_mean
KFLR,fc2,3.1056203966381277,0.952340908649307,0.40925003614553196,23.48181114340247,0.8810600765468637,0.0,layer_seed_mean
KFRA-block,conv1,3.3786724504039887,0.78933135431504,0.8626952056098109,15.20597097840448,0.9454686899946864,0.1854175478219986,layer_seed_mean
KFRA-block,conv2,13.7321725246523,0.5090593810347419,0.8665038641487381,18.0254860537308,0.9671440492703778,0.09867013245820999,layer_seed_mean
KFRA-block,fc1,6.480514376873336,0.9544119887608725,0.2986360239008433,22.167947148715605,0.5765544653617685,0.24369925260543823,layer_seed_mean
KFRA-block,fc2,3.1056205050327508,0.952340908649307,0.40925003614553196,23.481811971667685,0.8810600745625572,8.405437057490417e-08,layer_seed_mean
KFAC-M-1,ALL,7.197047846003958,0.8012859081899903,0.6092712824512311,20.771064367396228,0.855614029412672,0.04110984969884157,global_mean
KFAC-M-3,ALL,7.18636593919403,0.8012859081899903,0.6092712824512311,20.766222527455128,0.855104010696914,0.02272190898656845,global_mean
KFAC-M-9,ALL,7.226016841559925,0.8012859081899903,0.6092712824512311,20.861214740610826,0.8550729332374949,0.014184659676781546,global_mean
KFAC-U-1,ALL,19.101442138825917,0.8012859081899903,0.6092712824512311,52.9946746777805,0.8274283663702001,1.5598610639572144,global_mean
KFAC-U-3,ALL,19.00838100042737,0.8012859081899903,0.6092712824512311,52.79313576734699,0.8269666781980706,1.5497837960720062,global_mean
KFAC-U-9,ALL,18.85372828539331,0.8012859081899903,0.6092712824512311,52.39466345192867,0.8267338780198429,1.5309727489948273,global_mean
KFLR,ALL,7.225742198431451,0.8012859081899903,0.6092712824512311,20.862690550332736,0.8548381368551727,0.0,global_mean
KFRA-block,ALL,6.674244964240595,0.8012859081899903,0.6092712824512311,19.72030403812964,0.8425568197973474,0.13194675423500435,global_mean
