estimator,beta,accountant,seed,epoch,test_accuracy,test_loss,train_loss,epsilon,noise_multiplier,clip_fraction,mean_clip_factor,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,preconditioner_build_seconds,private_train_seconds,geometry_seconds,state_metric_seconds,evaluation_seconds,algorithm_epoch_seconds,wall_epoch_seconds,seconds_per_batch,samples_per_second,build_peak_cuda_allocated_bytes,train_peak_cuda_allocated_bytes,total_peak_cuda_allocated_bytes,batches,samples,accountant_steps,builder_reverse_vectors,builder_vjp_calls,builder_forward_calls,builder_samples,predicted_second_moment_raw,predicted_second_moment_ref,scale_match,predicted_rms_raw,predicted_rms_matched,synthetic_mean_max_probability,synthetic_mean_prediction_entropy,synthetic_normalized_entropy,synthetic_mean_kl_to_uniform,state_metric_forward_calls
KFRA-block,1.0,RDP,42,2,0.9023,0.5328440685987472,0.5376468689268471,0.8385078418579571,1.068115234375,0.5420005341880342,0.5121283424206269,2.2126951217651367,3445.95458984375,11855.6318359375,0.24278387241065502,10.405576516874135,0.0781163927167654,0.0036220168694853783,1.0519238049164414,10.64836038928479,11.782022603787482,0.04446827571313733,5756.913122771917,168142336,137742336,168142336,234,59904,468,0,0,10,2560,3754970724.934349,31844.780084595688,0.0029121641372163256,61277.815928232536,178.4510579531421,0.2091481836367671,2.159700262846144,0.9379459067190827,0.142884830147902,10
KFRA-block,1.0,RDP,42,3,0.9017,0.6436417812347413,0.6512067789195949,0.8909029596825585,1.068115234375,0.34768963675213677,0.6894341773456998,0.026157468557357788,2910.964111328125,8615.5478515625,0.2426019348204136,10.34663243405521,0.07794718444347382,0.0036261146888136864,1.047541569918394,10.589234368875623,11.718349237926304,0.04421637792331286,5789.709877276612,168142336,137742336,168142336,234,59904,702,0,0,10,2560,2676837934.752336,34138.75605557637,0.003571188768192527,51738.167098886835,184.7667612304128,0.4574161637638233,1.5215242451049733,0.6607895837311006,0.7810608478890726,10
KFRA-block,1.0,RDP,42,4,0.9171,0.5714669523028657,0.6700394371381173,0.9432980775071597,1.068115234375,0.3136184561965812,0.7187392655600849,0.007756311446428299,3084.37841796875,10793.5419921875,0.24218749720603228,10.344579887576401,0.07768727652728558,0.0035988250747323036,1.0447770431637764,10.586767384782434,11.712830529548228,0.04420760635716411,5790.858657483355,168142336,137742336,168142336,234,59904,936,0,0,10,2560,2706271494.686745,42319.0457558983,0.003954415061600751,52021.83671004653,205.71593461834286,0.471355674160609,1.438685314489238,0.6248130932779205,0.8638997785048079,10
KFRA-block,1.0,RDP,42,5,0.9157,0.5886724578075111,0.634914296432438,0.995693195331761,1.068115234375,0.29124933226495725,0.7399924007745889,0.004059006460011005,2668.84716796875,10891.728515625,0.2418665811419487,10.359811353497207,0.07790727447718382,0.0036379871889948845,1.050886713899672,10.601677934639156,11.734109910205007,0.04427269809186841,5782.344673658362,168142336,137742336,168142336,234,59904,1170,0,0,10,2560,2631859514.451028,51269.19097270956,0.004413639731204038,51301.65216102721,226.42701025431919,0.5160026306020659,1.331401700295302,0.5782204116348567,0.9711833926987439,10
KFLR,0.0,RDP,7,1,0.8901,0.6765677414894103,0.8824132814621314,0.7861127240333559,1.068115234375,0.6519097222222222,0.3870956216228362,44.666847229003906,3494.141845703125,8593.921875,0.15520013310015202,10.367194692604244,0.07803237065672874,0.0036338763311505318,1.0505969170480967,10.522394825704396,11.654657989740372,0.04430425082309506,5778.226586478052,167181312,137742336,167181312,234,59904,234,23040,90,10,2560,14.379385747812524,16230.525127884795,33.596661095008756,3.7920160532113423,127.39907820657416,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFLR,0.0,RDP,7,2,0.904,0.639514892244339,0.6896641845377083,0.8385078418579571,1.068115234375,0.29747596153846156,0.736198786741648,0.006996233481913805,609.6202392578125,1338.298583984375,0.15442831721156836,10.400911251083016,0.07763442397117615,0.003634870983660221,1.0548183601349592,10.555339568294585,11.69142722338438,0.04444833867984195,5759.495351309951,167988736,137742336,167988736,234,59904,468,23040,90,10,2560,1843.0519443698024,27914.23139391675,3.8917420720086087,42.9307808497563,167.0755260171781,0.7362444098600114,0.7136918625729343,0.3099524376946793,1.5888932304211116,10
KFLR,0.0,RDP,7,3,0.9156,0.6000878753185273,0.6369634240101545,0.8909029596825585,1.068115234375,0.25408987713675213,0.7752680251231561,0.0023114827927201986,493.3355712890625,1585.6854248046875,0.1548159196972847,10.373282826505601,0.07777230814099312,0.0036130379885435104,1.0474244831129909,10.528098746202886,11.656908575445414,0.04433026848934018,5774.8353150976,167988736,137742336,167988736,234,59904,702,23040,90,10,2560,2084.638324269237,34447.162902701224,4.0650076816077805,45.65783968026999,185.59946902591403,0.7729860748240476,0.6069172404846144,0.26358080851441684,1.6956678525094315,10
KFLR,0.0,RDP,7,4,0.9251,0.5375429841026664,0.5997193797658651,0.9432980775071597,1.068115234375,0.22357438568376067,0.8015502449284252,0.0006211262661963701,348.7225036621094,1769.13818359375,0.1546324659138918,10.362585077993572,0.07800959330052137,0.003721820190548897,1.052085217088461,10.517217543907464,11.651034174486995,0.044284551615357146,5780.79692944714,167988736,137742336,167988736,234,59904,936,23040,90,10,2560,2456.8133107649915,39784.92409765937,4.0241409940987936,49.566251732050425,199.46158551876445,0.7994542037999418,0.530361107444272,0.23033290237914497,1.772223985549774,10
KFLR,0.0,RDP,7,5,0.9285,0.5256404671788215,0.5793241983295506,0.995693195331761,1.068115234375,0.20063768696581197,0.8210724103145111,0.00018194076255895197,224.40211486816406,1836.226318359375,0.1549258530139923,10.386071396060288,0.07767753303050995,0.0036175157874822617,1.058301705867052,10.54099724907428,11.680594003759325,0.04438492049598414,5767.724649257001,167988736,137742336,167988736,234,59904,1170,23040,90,10,2560,2628.7709072259877,38608.006278907465,3.8323248715682134,51.27154090941667,196.48920143078465,0.8300826101319206,0.4491606666631519,0.19506799901979274,1.853424426330894,10
KFLR,0.25,RDP,7,1,0.91,0.5870124613583088,0.7634003037570888,0.7861127240333559,1.068115234375,0.6348991720085471,0.40177475737107315,38.96550750732422,8985.05859375,29459.8046875,0.2811940461397171,10.360854746773839,0.07806365843862295,0.0036945566534996033,1.0345244444906712,10.642048792913556,11.75833145249635,0.04427715703749504,5781.762360740835,167334912,137742336,167334912,234,59904,234,23040,90,10,2560,112.83826904534956,16230.525127884795,11.993282898760036,10.622535904639228,127.39907820657413,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFLR,0.25,RDP,7,2,0.9385,0.4690805530682206,0.5528902111845648,0.8385078418579571,1.068115234375,0.23247195512820512,0.7931766754541641,0.00046893066610209644,501.09759521484375,3858.9365234375,0.279220930300653,10.356757084839046,0.07790464349091053,0.0036408444866538048,1.0565992631018162,10.635978015139699,11.77412276621908,0.04425964566170532,5784.04992115647,168142336,137742336,168142336,234,59904,468,23040,90,10,2560,1164.5544153136852,43154.772835279095,6.087437625314078,34.125568351511525,207.73726876821857,0.6572632897819649,0.9410186189694707,0.4086791935866598,1.3615664740245752,10
KFLR,0.25,RDP,7,3,0.9483,0.3874066271245596,0.44868720456575734,0.8909029596825585,1.068115234375,0.17197516025641027,0.8467574751275218,3.470630326773971e-05,76.22772216796875,3878.78173828125,0.2800742303952575,10.391026644036174,0.07790428027510643,0.0036429623141884804,1.0527594927698374,10.671100874431431,11.805407609790564,0.04440609676938536,5764.974150497565,168142336,137742336,168142336,234,59904,702,23040,90,10,2560,1440.6949927364233,48224.8830874419,5.785615505199691,37.9564881507289,219.60164636778546,0.7274312071512734,0.7399086897611433,0.3213382610755296,1.5626764032329026,10
KFLR,0.25,RDP,7,4,0.9576,0.3247569885293531,0.385972920152494,0.9432980775071597,1.068115234375,0.1420773237179487,0.8735070646318615,5.318108378560282e-06,17.102346420288086,3931.17626953125,0.2796594128012657,10.351706696674228,0.07782216649502516,0.0036285240203142166,1.047101030126214,10.631366109475493,11.759917830117047,0.04423806280630012,5786.87184203604,168142336,137742336,168142336,234,59904,936,23040,90,10,2560,1681.5482151750282,51493.916899519325,5.533797995568625,41.006685005923465,226.92271129069326,0.7448470969539778,0.6825424075074304,0.2964244012454377,1.6200426854866155,10
KFLR,0.25,RDP,7,5,0.9589,0.3080971926048398,0.35450889442402583,0.995693195331761,1.068115234375,0.12593482905982906,0.8875794110135136,1.2032030554109951e-06,6.8098249435424805,4291.349609375,0.27986596804112196,10.364997958764434,0.07805211655795574,0.0036333659663796425,1.0482026375830173,10.644863926805556,11.774752046912909,0.04429486307164288,5779.451210537517,168142336,137742336,168142336,234,59904,1170,23040,90,10,2560,1569.2755414645399,45798.32397256319,5.402256360469923,39.614082615460624,214.00542977355315,0.819765066502339,0.49498802060232644,0.2149705659558035,1.8075970723917194,10
KFLR,0.5,RDP,7,1,0.9129,0.4704351256608963,0.7711266342900757,0.7861127240333559,1.068115234375,0.7375133547008547,0.2970435755573856,433.5164794921875,12188.853515625,44019.953125,0.2803677311167121,10.34646711498499,0.07797172386199236,0.0036829719319939613,1.0434490982443094,10.626834846101701,11.751938640139997,0.044215671431559786,5789.802387062137,167334912,137742336,167334912,234,59904,234,23040,90,10,2560,16230.525127884795,16230.525127884795,1.0,127.39907820657415,127.39907820657415,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFLR,0.5,RDP,7,2,0.9388,0.4614371711060405,0.5254387048701955,0.8385078418579571,1.068115234375,0.2516526442307692,0.7751330279896402,0.0008896315703168511,835.6580200195312,6713.54150390625,0.27976710349321365,10.36829530261457,0.07790082134306431,0.0036344313994050026,1.0382384927943349,10.648062406107783,11.767836151644588,0.04430895428467765,5777.613219107873,168142336,137742336,168142336,234,59904,468,23040,90,10,2560,42778.18261265451,42778.18261265451,1.0,206.8288727732531,206.8288727732531,0.5172984957345587,1.350331683837073,0.5864415990295672,0.952253409156973,10
KFLR,0.5,RDP,7,3,0.9425,0.44557321473285555,0.48552413055529964,0.8909029596825585,1.068115234375,0.1877003205128205,0.8318499178967924,3.0966668418841437e-05,171.7279510498047,5932.5126953125,0.2798934690654278,10.365178501233459,0.07810179702937603,0.0037197377532720566,1.0547151267528534,10.645071970298886,11.781608631834388,0.044295634620655805,5779.350543058319,168142336,137742336,168142336,234,59904,702,23040,90,10,2560,46033.34162854207,46033.34162854207,1.0,214.55381988802267,214.55381988802267,0.6705110767230784,0.9024298290484374,0.3919202950606312,1.4001552639456085,10
KFLR,0.5,RDP,7,4,0.9522,0.4151192205175757,0.448128727511463,0.9432980775071597,1.068115234375,0.16104099893162394,0.8555441455453889,7.18303681424004e-06,52.92601013183594,5934.22021484375,0.2801039619371295,10.397198255173862,0.07788840308785439,0.003634447231888771,1.0485753072425723,10.677302217110991,11.807400374673307,0.044432471175956674,5761.552153743969,168142336,137742336,168142336,234,59904,936,23040,90,10,2560,48568.32541678301,48568.32541678301,1.0,220.38222572789988,220.38222572789988,0.7093144340443502,0.8072026805062175,0.3505636699213638,1.4953824124878285,10
KFLR,0.5,RDP,7,5,0.9524,0.3743100321967155,0.41929856974344987,0.995693195331761,1.068115234375,0.14810363247863248,0.866888638999727,4.029663614346646e-06,29.13922882080078,6674.0546875,0.2800331013277173,10.331901613622904,0.07790906075388193,0.003634270280599594,1.0485591012984514,10.611934714950621,11.742037147283554,0.04415342569924318,5797.964618731453,168142336,137742336,168142336,234,59904,1170,23040,90,10,2560,45657.83339932108,45657.83339932108,1.0,213.67693698506883,213.67693698506883,0.7693089672747808,0.638980569517677,0.2775057353849243,1.6636045234763688,10
KFLR,0.75,RDP,7,1,0.9095,0.3814105489730835,0.880516925173947,0.7861127240333559,1.068115234375,0.8554019764957265,0.1719278960312621,1319.430419921875,13957.361328125,44737.23046875,0.2805119575932622,10.367446932941675,0.07811382412910461,0.003633522428572178,1.0415524384006858,10.647958890534937,11.7712586754933,0.04430532877325502,5778.0860020281525,167334912,137742336,167334912,234,59904,234,23040,90,10,2560,5428844.43277012,16230.525127884795,0.05467799579612555,2329.9880756712296,127.39907820657415,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFLR,0.75,RDP,7,2,0.9301,0.44879286436587573,0.5043345563686811,0.8385078418579571,1.068115234375,0.3073918269230769,0.7271495825714536,0.00817365013062954,1425.086181640625,7375.34619140625,0.2904206244274974,10.35400952026248,0.07800279464572668,0.00363076850771904,1.0377907436341047,10.644430144689977,11.763854451477528,0.04424790393274564,5785.584790391558,168142336,137742336,168142336,234,59904,468,23040,90,10,2560,9938658.959952516,39398.4461320059,0.06296158503590159,3152.5638708759757,198.4904182372688,0.3417873215788193,1.8611848618551048,0.808302315305538,0.4414002311389411,10
KFLR,0.75,RDP,7,3,0.9307,0.4789179069917649,0.5143187096995167,0.8909029596825585,1.068115234375,0.23460870726495728,0.7908703847828075,0.0004353678086772561,637.05322265625,6232.0693359375,0.2795786764472723,10.357418027706444,0.07794765010476112,0.0036319950595498085,1.0568221509456635,10.636996704153717,11.775398500263691,0.044262470203873694,5783.680820814104,168142336,137742336,168142336,234,59904,702,23040,90,10,2560,8598393.511645662,41879.90742185906,0.0697901606402954,2932.301742939437,204.64580968556152,0.5562266891671799,1.2358801445815704,0.536735927085569,1.0667049484124755,10
KFLR,0.75,RDP,7,4,0.9351,0.5038987859219313,0.5145610228308246,0.9432980775071597,1.068115234375,0.2089176014957265,0.8131068631624564,6.778552778996527e-05,364.48052978515625,6465.2236328125,0.2797163715586066,10.342024074867368,0.07781510148197412,0.003633505664765835,1.0484937336295843,10.621740446425974,11.751682787202299,0.044196684080629774,5792.289745831813,168142336,137742336,168142336,234,59904,936,23040,90,10,2560,8900806.037149971,47476.10605647388,0.07303362833727908,2983.421867109975,217.89012381582117,0.5932439222240112,1.1530750345979297,0.500774124746282,1.1495100583961162,10
KFLR,0.75,RDP,7,5,0.9314,0.5130334690947086,0.5476198767622312,0.995693195331761,1.068115234375,0.20442708333333334,0.8157772523725134,4.533229730441235e-05,422.0876770019531,7096.42333984375,0.27953519858419895,10.34944237396121,0.07821395248174667,0.0036395834758877754,1.0474867206066847,10.62897757254541,11.758317829109728,0.04422838621350945,5788.137933954404,168142336,137742336,168142336,234,59904,1170,23040,90,10,2560,8451157.574214948,49262.33390903222,0.07634830365929611,2907.087472749134,221.9511971335866,0.6471657270266902,0.9828020876224727,0.426825523457436,1.3197830053715731,10
KFLR,1.0,RDP,7,1,0.8787,0.4209076402187347,1.0356014271577199,0.7861127240333559,1.068115234375,0.9412393162393162,0.078095095403083,2407.85302734375,14195.755859375,39300.6953125,0.28059189580380917,10.366416639648378,0.07789041846990585,0.0036682123318314552,1.0410754522308707,10.647008535452187,11.769642618484795,0.04430092581046315,5778.660272141243,167334912,137742336,167334912,234,59904,234,23040,90,10,2560,2603635538.93796,16230.525127884795,0.0024967565059892905,51025.83207492025,127.39907820657415,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFLR,1.0,RDP,7,2,0.9193,0.430902038282156,0.48146312741132885,0.8385078418579571,1.068115234375,0.42588141025641024,0.6199333679217559,0.2079593986272812,2352.5146484375,9916.560546875,0.28093944769352674,10.333660594187677,0.0777307627722621,0.0036232778802514076,1.0487845689058304,10.614600041881204,11.744738651439548,0.044160942710203745,5796.977697689617,168142336,137742336,168142336,234,59904,468,23040,90,10,2560,4228229661.3065157,36956.62888443728,0.0029564251638769076,65024.83880261846,192.24106971310079,0.2251958845868341,2.143591327519073,0.9309498849971996,0.1589937654749729,10
KFLR,1.0,RDP,7,3,0.9198,0.4801491219997406,0.5096434317210801,0.8909029596825585,1.068115234375,0.3060730502136752,0.7289390520662324,0.010198863223195076,1452.3983154296875,6496.23974609375,0.28029724303632975,10.349951974116266,0.07803126983344555,0.0036302898079156876,1.0553091932088137,10.630249217152596,11.76721997000277,0.044230563991949856,5787.852943647588,168142336,137742336,168142336,234,59904,702,23040,90,10,2560,3591061432.9884114,44062.397406235556,0.003502858904076508,59925.46564682173,209.91045092190038,0.4080458223497094,1.6773358629681525,0.7284577095854975,0.6252492300258934,10
KFLR,1.0,RDP,7,4,0.9184,0.5487001108884811,0.5435123625092018,0.9432980775071597,1.068115234375,0.26984842414529914,0.7586833669079674,0.0020156176760792732,1308.7806396484375,6626.99072265625,0.28042479418218136,10.606121931225061,0.07786250580102205,0.0036322595551609993,1.044648208655417,10.886546725407243,12.012689699418843,0.0453253073983977,5648.058771004604,168142336,137742336,168142336,234,59904,936,23040,90,10,2560,3610301221.3292975,51197.69533709032,0.0037657673586564233,60085.78218954379,226.26907728872348,0.43048894050995,1.6229943911541511,0.7048575082381756,0.6795907018398948,10
KFLR,1.0,RDP,7,5,0.9154,0.5609236857742071,0.6018362540083054,0.995693195331761,1.068115234375,0.27575787927350426,0.7529792327147263,0.00204083533026278,1729.3028564453125,6671.712890625,0.2807737635448575,10.332905096933246,0.07811904884874821,0.0036341603845357895,1.046796160750091,10.613678860478103,11.742228230461478,0.044157714089458316,5797.401547584058,168142336,137742336,168142336,234,59904,1170,23040,90,10,2560,3270253280.305107,55494.676233572514,0.004119409498101442,57186.12839059056,235.5730804518473,0.5004294532299997,1.4136090189858672,0.6139225965142312,0.8889760740081787,10
KFRA-block,0.0,RDP,7,1,0.8901,0.6765723856925965,0.8824160343561417,0.7861127240333559,1.068115234375,0.6519097222222222,0.3870943827359563,44.672279357910156,3494.47119140625,8594.4267578125,0.11744547262787819,10.359998132102191,0.07811020128428936,0.0036254310980439186,1.0358518930152059,10.47744360473007,11.595031130127609,0.044273496291035004,5782.240424771642,167181312,137742336,167181312,234,59904,234,0,0,10,2560,14.379008767436066,16231.953749763918,33.59858008819661,3.791966345767861,127.40468496002772,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFRA-block,0.0,RDP,7,2,0.9039,0.6410723332881928,0.6908756618061637,0.8385078418579571,1.068115234375,0.2981770833333333,0.7353716518124963,0.0070860679261386395,632.7305297851562,1387.4398193359375,0.11708949971944094,10.327227956615388,0.07783452328294516,0.0036189816892147064,1.0509968809783459,10.44431745633483,11.576767842285335,0.04413345280604867,5800.588526917028,167988736,137742336,167988736,234,59904,468,0,0,10,2560,1828.0748715941513,29699.739254354437,4.030689358500277,42.75599223026114,172.33612289463412,0.7362460773884996,0.713686590763053,0.30995014817673816,1.588898502230993,10
KFRA-block,0.0,RDP,7,3,0.9156,0.6022945040822029,0.6388841244654778,0.8909029596825585,1.068115234375,0.2543402777777778,0.7748479448322557,0.002285279333591461,509.7757568359375,1642.6817626953125,0.13228774815797806,10.358064242638648,0.08845666609704494,0.0038542207330465317,1.0526771824806929,10.490351990796626,11.63534006010741,0.04426523180614807,5783.319990757255,167988736,137742336,167988736,234,59904,702,0,0,10,2560,2063.233998567161,36483.492065222505,4.20507704731611,45.422835650883364,191.00652361954155,0.7735221381349215,0.6053896346518045,0.26291737773070434,1.6971954583422413,10
KFRA-block,0.0,RDP,7,4,0.9253,0.5389738022744656,0.6013354187210401,0.9432980775071597,1.068115234375,0.2238414797008547,0.8012613103939936,0.000615552649833262,358.4342346191406,1821.7767333984375,0.11746115516871214,10.344079347327352,0.07793192751705647,0.0036460841074585915,1.0450266879051924,10.461540502496064,11.588145202025771,0.044205467296270735,5791.138871675194,167988736,137742336,167988736,234,59904,936,0,0,10,2560,2437.204532869583,41687.83250176013,4.135791811465349,49.36805174269674,204.17598414544287,0.7999399483360323,0.5289736199607579,0.22973032422134496,1.773611473033288,10
KFRA-block,0.0,RDP,7,5,0.9288,0.52746068379879,0.5807921319690525,0.995693195331761,1.068115234375,0.2010216346153846,0.8205715596166432,0.00018418807303532958,232.81761169433594,1919.854248046875,0.11721078958362341,10.349950169213116,0.07769423350691795,0.0036426521837711334,1.049146288074553,10.46716095879674,11.597644132561982,0.04423055627868853,5787.853952977473,167988736,137742336,167988736,234,59904,1170,0,0,10,2560,2590.4510193571664,41460.47965874764,4.0006399603783525,50.89647354539572,203.6184659080498,0.8306428086693696,0.4476662741007664,0.19441899257615144,1.8549188188932795,10
KFRA-block,0.25,RDP,7,1,0.9097,0.5860209050416947,0.7631347542389845,0.7861127240333559,1.068115234375,0.6350827991452992,0.40174548494958906,39.100364685058594,8999.3154296875,29510.34765625,0.2563266009092331,10.345024106092751,0.07808499410748482,0.0036408361047506332,1.0437468262389302,10.601350707001984,11.72682336345315,0.0442095047268921,5790.609996231836,167334912,137742336,167334912,234,59904,234,0,0,10,2560,112.84184151879029,16231.953749763918,11.993620857360172,10.62270405870324,127.40468496002774,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFRA-block,0.25,RDP,7,2,0.9388,0.46981252661943435,0.5535666907572339,0.8385078418579571,1.068115234375,0.2327056623931624,0.7927455662662147,0.00046976597514003515,517.3284301757812,3980.827392578125,0.24233271647244692,10.316078703850508,0.0781506858766079,0.0036059338599443436,1.0410473132506013,10.558411420322955,11.681215353310108,0.044085806426711574,5806.857597707222,168142336,137742336,168142336,234,59904,468,0,0,10,2560,1187.7234130061508,45737.8238296714,6.205547294854383,34.46336334437123,213.8640311732466,0.657047775456727,0.9418185761528927,0.4090266105771788,1.3607665168411534,10
KFRA-block,0.25,RDP,7,3,0.9484,0.38817703242530116,0.45056262720599133,0.8909029596825585,1.068115234375,0.17199185363247863,0.846749958064821,3.27123561874032e-05,76.9482650756836,3964.9482421875,0.242451342754066,10.33098621852696,0.07780381012707949,0.00362272746860981,1.0672918753698468,10.573437561281025,11.722155974246562,0.04414951375438871,5798.478357523295,168142336,137742336,168142336,234,59904,702,0,0,10,2560,1466.6352346730964,50136.09730295608,5.84674570252004,38.29667393747264,223.91091376472937,0.7268905442203037,0.7414030014878368,0.3219872324126759,1.5611820915062091,10
KFRA-block,0.25,RDP,7,4,0.9582,0.32581966755135217,0.3881272754799097,0.9432980775071597,1.068115234375,0.14217748397435898,0.8733526244122758,5.0388725867378525e-06,17.01593017578125,4019.105224609375,0.25884912721812725,10.395432906225324,0.07781694363802671,0.0036901412531733513,1.0499781109392643,10.654282033443451,11.785767229273915,0.04442492694968087,5762.530578608841,168142336,137742336,168142336,234,59904,936,0,0,10,2560,1714.6222183014802,53978.290136680655,5.610807103320296,41.40799703319976,232.33228388814297,0.7453419455103992,0.6813055420107584,0.2958872373853765,1.6212795509832874,10
KFRA-block,0.25,RDP,7,5,0.9585,0.3111447100203484,0.3562229576751462,0.995693195331761,1.068115234375,0.12665264423076922,0.8873518336023021,1.137788558480679e-06,6.869797229766846,4441.16162109375,0.24233562778681517,10.373229576274753,0.07792370300740004,0.003631007857620716,1.0453367186710238,10.615565204061568,11.742456633597612,0.04433004092425108,5774.864959800957,168142336,137742336,168142336,234,59904,1170,0,0,10,2560,1609.5143883890667,49119.28093105604,5.5243167061611365,40.11875357471948,221.62870060318463,0.8196460284444967,0.4949047945315586,0.21493442133251853,1.8076802984624873,10
KFRA-block,0.5,RDP,7,1,0.913,0.4705608149588108,0.7711207669260155,0.7861127240333559,1.068115234375,0.7374465811965812,0.297051668977544,433.84710693359375,12175.994140625,44005.79296875,0.2594081135466695,10.348472820594907,0.07811959832906723,0.0036732684820890427,1.0359313944354653,10.607880934141576,11.725605195388198,0.044224242823055156,5788.680227364822,167334912,137742336,167334912,234,59904,234,0,0,10,2560,16231.953749763918,16231.953749763918,1.0,127.40468496002774,127.40468496002774,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFRA-block,0.5,RDP,7,2,0.9385,0.4659560780160129,0.5298805492810714,0.8385078418579571,1.068115234375,0.2508346688034188,0.7756940516141745,0.0008275764994323254,851.5525512695312,6834.16259765625,0.242647098377347,10.369960254058242,0.07803171500563622,0.0036187348887324333,1.0674876496195793,10.612607352435589,11.761745451949537,0.04431606946178736,5776.685593038489,168142336,137742336,168142336,234,59904,468,0,0,10,2560,44649.815442064086,44649.815442064086,1.0,211.30502938184904,211.30502938184904,0.517360410315846,1.3501613054790846,0.5863676046488572,0.9524237875149613,10
KFRA-block,0.5,RDP,7,3,0.942,0.4489439401365817,0.489988693760501,0.8909029596825585,1.068115234375,0.18723290598290598,0.8321441539332398,2.7998610676149838e-05,177.0657958984375,6045.93603515625,0.269022548571229,10.382470613345504,0.07786709256470203,0.003618543967604637,1.0517691290006042,10.651493161916733,11.784747927449644,0.044369532535664544,5769.724974997773,168142336,137742336,168142336,234,59904,702,0,0,10,2560,47680.392176467496,47680.392176467496,1.0,218.3584030360808,218.3584030360808,0.6743626413128953,0.8909545333607243,0.3869366374652492,1.4116305596333216,10
KFRA-block,0.5,RDP,7,4,0.9519,0.41684530933201314,0.45150939801819306,0.9432980775071597,1.068115234375,0.16087406517094016,0.8558050972274226,6.557158485520631e-06,53.1868896484375,6035.28515625,0.2420745650306344,10.314589788205922,0.07788836769759655,0.0036225756630301476,1.0521121434867382,10.556664353236556,11.690287440083921,0.044079443539341547,5807.695820196012,168142336,137742336,168142336,234,59904,936,0,0,10,2560,50149.966853775644,50149.966853775644,1.0,223.94188275929014,223.94188275929014,0.7127070622072091,0.7955899057405789,0.34552030592106164,1.506995187253467,10
KFRA-block,0.5,RDP,7,5,0.9523,0.37570729972720146,0.4212052973671856,0.995693195331761,1.068115234375,0.14813701923076922,0.8669226021848173,3.7371339658420766e-06,29.597267150878906,6813.1025390625,0.24256435688585043,10.328225187957287,0.0782237434759736,0.0036425432190299034,1.0376355545595288,10.570789544843137,11.69029138609767,0.04413771447844994,5800.028456955807,168142336,137742336,168142336,234,59904,1170,0,0,10,2560,47822.49785826974,47822.49785826974,1.0,218.68355644233915,218.68355644233915,0.7719352490777391,0.6300792072561093,0.27363992287330363,1.6725058857379365,10
KFRA-block,0.75,RDP,7,1,0.9095,0.3814589377403259,0.880518983826678,0.7861127240333559,1.068115234375,0.8554019764957265,0.17194830904812772,1319.263671875,13962.1982421875,44767.58984375,0.262119353748858,10.312000325880945,0.07802136056125164,0.0036230217665433884,1.035742323845625,10.574119679629803,11.691506385803223,0.04406837746102968,5809.154199661301,167334912,137742336,167334912,234,59904,234,0,0,10,2560,5429428.706555903,16231.953749763918,0.05467745991692642,2330.113453580298,127.40468496002774,0.11990239980822856,2.298428633688717,0.9981948726594402,0.00415645930532893,10
KFRA-block,0.75,RDP,7,2,0.9296,0.46181595507860185,0.5165760647664722,0.8385078418579571,1.068115234375,0.3016993856837607,0.7316784700776777,0.006237871944904327,1455.948486328125,7608.84130859375,0.24212962668389082,10.287943697534502,0.07818126492202282,0.0036167027428746223,1.0331856226548553,10.530073324218392,11.645056914538145,0.04396557135698505,5822.737931036301,168142336,137742336,168142336,234,59904,468,0,0,10,2560,10220199.942276949,40410.8405108528,0.06288097190538383,3196.904744010517,201.0244773923136,0.34178377833690443,1.8611792830921003,0.8082998924795493,0.44140580990194556,10
KFRA-block,0.75,RDP,7,3,0.9303,0.4945245640806854,0.5303362716212232,0.8909029596825585,1.068115234375,0.2308860844017094,0.7940217450133755,0.00023426685947924852,646.3573608398438,6387.63623046875,0.24200605135411024,10.37569347769022,0.07794997841119766,0.0036310143768787384,1.0515297120437026,10.61769952904433,11.75081023387611,0.044340570417479575,5773.49361069748,168142336,137742336,168142336,234,59904,702,0,0,10,2560,8721999.340168884,42629.68488591871,0.0699114060117702,2953.3031236513607,206.46957375341947,0.5731681987645593,1.1836307697786632,0.5140443119257716,1.1189543232153827,10
