estimator,beta,seed,epoch,layer,A_zero_eigenvalue_count,A_dimension,A_effective_rank,A_floored_condition_number,A_log_eigenvalue_spread,A_spectral_floor_ratio,C_zero_eigenvalue_count,C_dimension,C_effective_rank,C_floored_condition_number,C_log_eigenvalue_spread,C_spectral_floor_ratio,floored_kappa_block
KFRA-block,0.25,7,4,conv1,0,10,10,5.276727737317326,0.5486199445908282,1e-07,0,16,16,15.82374332909973,0.6917415270874367,1e-07,83.49758533285053
KFRA-block,0.25,7,4,conv2,0,145,145,258.9228198701466,0.9552697278386845,1e-07,0,32,32,4.415109454629843,0.26828164623098544,1e-07,1143.1725900281042
KFRA-block,0.25,7,4,fc1,0,1569,1569,19479.617543773864,1.056038499965193,1e-07,0,128,128,3202.9766408600767,1.5500979427779693,1e-07,62392759.96559583
KFRA-block,0.25,7,4,fc2,0,129,129,1445.1157380924224,1.022910618924732,1e-07,1,10,9,10000000.0,4.584960565472071,1e-07,14451157380.924223
KFRA-block,0.25,7,5,conv1,0,10,10,5.292108545697444,0.5493659915657052,1e-07,0,16,16,10.245975542397453,0.6187191264250057,1e-07,54.22281472692857
KFRA-block,0.25,7,5,conv2,0,145,145,230.45669916770547,0.9494405639237877,1e-07,0,32,32,4.477305735781441,0.2598965644055885,1e-07,1031.8251010328258
KFRA-block,0.25,7,5,fc1,0,1569,1569,19384.45769553642,1.0325976930832093,1e-07,0,128,128,14317.088855871578,1.6626525839949329,1e-07,277529003.2498785
KFRA-block,0.25,7,5,fc2,0,129,129,8257.85830610561,1.1108140662491721,1e-07,1,10,9,10000000.0,4.600727461539019,1e-07,82578583061.0561
KFRA-block,0.5,7,1,conv1,0,10,10,1.0222471909239819,0.006840845832816484,1e-07,0,16,16,9.919253798067869,0.7431276399247894,1e-07,10.139929331136917
KFRA-block,0.5,7,1,conv2,0,145,145,3.5943664999548837,0.3194373225144676,1e-07,0,32,32,778.3121948632544,1.4212377147173592,1.0000000000000001e-07,2797.539279722839
KFRA-block,0.5,7,1,fc1,5,1569,1559,10000000.0,2.159349733323361,1e-07,11,128,109,10000000.0,5.286215012231085,1e-07,100000000000000.0
KFRA-block,0.5,7,1,fc2,8,129,114,10000000.000000002,5.036672142950756,1e-07,1,10,9,10000000.0,4.834962086555473,1e-07,100000000000000.02
KFRA-block,0.5,7,2,conv1,0,10,10,1.0222987592081847,0.0068586473766365065,1e-07,0,16,16,44.50476865463009,0.8994482593682753,1e-07,45.49716977447565
KFRA-block,0.5,7,2,conv2,0,145,145,2.6708254054094627,0.2225202530716214,1e-07,0,32,32,7.405176869262342,0.39456606557001733,9.999999999999998e-08,19.77793451397637
KFRA-block,0.5,7,2,fc1,0,1569,1569,9.666552033108264,0.3467226426182678,1e-07,0,128,127,10000000.0,1.805809954317518,1e-07,96665520.33108264
KFRA-block,0.5,7,2,fc2,1,129,128,10000000.0,1.4202952035150658,1e-07,1,10,9,10000000.0,4.828774355705381,1e-07,100000000000000.0
KFRA-block,0.5,7,3,conv1,0,10,10,1.0224588863749242,0.0069012138970457665,1e-07,0,16,16,35.80521651380065,0.8621698314424447,1e-07,36.60936180311366
KFRA-block,0.5,7,3,conv2,0,145,145,2.9321139694713176,0.23956128212010416,1e-07,0,32,32,5.034548055241308,0.2875999516424912,1e-07,14.761868682747695
KFRA-block,0.5,7,3,fc1,0,1569,1569,8.515077117665633,0.21970311933762438,1e-07,0,128,128,519.7102433082663,1.3413941462562244,1e-07,4425.372800610658
KFRA-block,0.5,7,3,fc2,0,129,129,1.5365510473467425,0.05924245916773941,1e-07,1,10,9,10000000.0,4.817079827432662,1e-07,15365510.473467425
KFRA-block,0.5,7,4,conv1,0,10,10,1.0224335882713866,0.006897980893481917,1e-07,0,16,16,19.08302695801227,0.7448816028584261,1e-07,19.511127727760087
KFRA-block,0.5,7,4,conv2,0,145,145,2.096824975096894,0.16349120316854607,1e-07,0,32,32,3.6381183894863742,0.22454454627697548,1e-07,7.628497501434319
KFRA-block,0.5,7,4,fc1,0,1569,1569,8.49935771544925,0.17997386977834526,1e-07,0,128,128,3158.443066921796,1.5444188891478141,1e-07,26844.737449648957
KFRA-block,0.5,7,4,fc2,0,129,129,6748.754824274479,0.9927882758789814,1e-07,1,10,9,10000000.0,4.8213737337313,1e-07,67487548242.74479
KFRA-block,0.5,7,5,conv1,0,10,10,1.02252501027333,0.0069225901931747585,1e-07,0,16,16,11.176821825751365,0.6329475326232041,1e-07,11.428579852199594
KFRA-block,0.5,7,5,conv2,0,145,145,1.9105198611588579,0.14379679070330495,1e-07,0,32,32,3.184744198720609,0.19509110223111978,1e-07,6.0845170443661765
KFRA-block,0.5,7,5,fc1,0,1569,1569,7.851885507504016,0.14597921931081392,1e-07,0,128,127,10000000.0,1.8959283387650787,1e-07,78518855.07504016
KFRA-block,0.5,7,5,fc2,0,129,128,10000000.000000002,1.4137603946525619,1e-07,0,10,10,1568024.8359183418,4.244417300144384,1e-07,15680248359183.42
KFRA-block,0.75,7,1,conv1,0,10,10,5.021802399325904,0.5345720261017348,1e-07,0,16,16,9.914329960969237,0.7429709799656313,1e-07,49.78780598570401
KFRA-block,0.75,7,1,conv2,0,145,145,37.812095809490785,0.5578051619177775,1e-07,0,32,32,774.5598264872881,1.4199826050689606,1e-07,29287.730369319896
KFRA-block,0.75,7,1,fc1,5,1569,1559,10000000.000000002,2.026536674417529,9.999999999999998e-08,11,128,109,10000000.0,5.49921310299925,1.0000000000000001e-07,100000000000000.02
KFRA-block,0.75,7,1,fc2,8,129,114,10000000.0,5.166419969270359,1e-07,1,10,9,10000000.0,4.818420252786207,1e-07,100000000000000.0
KFRA-block,0.75,7,2,conv1,0,10,10,5.027785758653272,0.5349453226337356,1e-07,0,16,16,39.163209278899345,0.9224846180506797,1e-07,196.9042258756078
KFRA-block,0.75,7,2,conv2,0,145,145,38.60692477891039,0.5813546540557027,1e-07,0,32,32,7.487461486019776,0.3804156722469848,1e-07,289.0678623757541
KFRA-block,0.75,7,2,fc1,0,1569,1569,189.62584450701746,0.5281531960488534,1.0000000000000001e-07,1,128,127,10000000.000000002,1.9371916661165494,9.999999999999998e-08,1896258445.070175
KFRA-block,0.75,7,2,fc2,1,129,128,10000000.0,1.6714838540680097,1e-07,1,10,9,10000000.0,4.693410821603998,1e-07,100000000000000.0
KFRA-block,0.75,7,3,conv1,0,10,10,5.055287994380672,0.536275063572518,1e-07,0,16,16,37.45438729349095,0.9035523459377407,9.999999999999998e-08,189.3427144216688
KFRA-block,0.75,7,3,conv2,0,145,145,41.60822805746486,0.6134743354529358,1e-07,0,32,32,4.172438333623007,0.26403866877744964,1e-07,173.60776574109474
KFRA-block,0.75,7,3,fc1,0,1569,1569,302.07782138532076,0.6745601611822688,1e-07,0,128,128,602.4640301758981,1.2919062712320954,9.999999999999998e-08,181991.02169855544
KFRA-block,0.75,7,3,fc2,0,129,129,275.4317417739076,0.945079982259512,1e-07,1,10,9,10000000.0,4.6242198816556375,1e-07,2754317417.739076
KFRA-block,0.75,7,4,conv1,0,10,10,5.047710862260547,0.536078833514118,1e-07,0,16,16,19.064914970389047,0.7585572142134897,1e-07,96.2341783841065
KFRA-block,0.75,7,4,conv2,0,145,145,43.428819427211565,0.6320389877003613,1e-07,0,32,32,2.81203123463474,0.18982901128985458,9.999999999999998e-08,122.12319671263091
KFRA-block,0.75,7,4,fc1,0,1569,1569,339.16597446501027,0.7125843952204279,9.999999999999998e-08,0,128,126,10000000.000000002,2.311774644124947,9.999999999999998e-08,3391659744.650103
KFRA-block,0.75,7,4,fc2,0,129,127,10000000.0,1.9937099303098698,1e-07,1,10,9,10000000.0,4.638704005370859,1e-07,100000000000000.0
KFRA-block,0.75,7,5,conv1,0,10,10,5.061518920656215,0.5367839376431908,1e-07,0,16,16,10.003362964863495,0.6105049519737712,1.0000000000000001e-07,50.63221091684823
KFRA-block,0.75,7,5,conv2,0,145,145,43.95831091768751,0.6474368565685563,1e-07,0,32,32,2.2738914250990754,0.14492146778448226,1e-07,99.95642625756871
KFRA-block,0.75,7,5,fc1,0,1569,1569,385.95421552812013,0.7439846530643413,1e-07,1,128,126,10000000.000000002,2.336482822981758,1e-07,3859542155.281202
KFRA-block,0.75,7,5,fc2,0,129,127,10000000.0,1.951159373003014,1e-07,1,10,9,10000000.0,4.605725770556021,1.0000000000000001e-07,100000000000000.0
KFRA-block,1.0,7,1,conv1,0,10,10,25.77954010746143,1.0753547378752433,1.0000000000000001e-07,0,16,16,9.909408568023387,0.7428143224461936,1e-07,255.45999562058086
KFRA-block,1.0,7,1,conv2,0,145,145,2388.0892777443955,1.2597997733927873,1e-07,0,32,32,770.8255488832788,1.4187278534191965,1e-07,1840800.2282995963
KFRA-block,1.0,7,1,fc1,5,1569,1559,10000000.0,1.9823851474997998,1e-07,11,128,109,10000000.0,5.503054288296019,1e-07,100000000000000.0
KFRA-block,1.0,7,1,fc2,8,129,114,10000000.0,5.176166248145073,1e-07,1,10,9,10000000.0,4.801370177255147,1e-07,100000000000000.0
KFRA-block,1.0,7,2,conv1,0,10,10,25.842311710258553,1.0761164491624997,1.0000000000000001e-07,0,16,16,33.78887505245645,0.8524178969526769,1e-07,873.1826414445583
KFRA-block,1.0,7,2,conv2,0,145,145,2317.8141368869315,1.2480849826216753,1e-07,0,32,32,8.714746802346378,0.3883503156793129,1e-07,20199.163337868617
KFRA-block,1.0,7,2,fc1,0,1569,1569,34104.13454962909,0.9943011318308517,1e-07,2,128,125,10000000.0,2.669640620246207,1e-07,341041345496.2909
KFRA-block,1.0,7,2,fc2,3,129,126,10000000.0,2.61870824511226,1e-07,0,10,10,12224.584294562268,2.6320945400220523,1e-07,122245842945.62268
KFRA-block,1.0,7,3,conv1,0,10,10,26.12989458481707,1.0788102917370148,1e-07,0,16,16,24.614780401669368,0.8072599665598094,1e-07,643.1816171240417
KFRA-block,1.0,7,3,conv2,0,145,145,2420.079029520624,1.2665382492759614,1e-07,0,32,32,2.5419527899943786,0.19178735463432306,1e-07,6151.726641096838
KFRA-block,1.0,7,3,fc1,0,1569,1569,78421.09805309464,1.3332932836814815,1e-07,0,128,128,614.0528494206565,1.2735055703480695,1e-07,48154698.71419946
KFRA-block,1.0,7,3,fc2,0,129,129,81091.16091347544,1.8910951611053404,1e-07,1,10,9,10000000.0,4.515316326568445,1e-07,810911609134.7544
KFRA-block,1.0,7,4,conv1,0,10,10,26.050978980336776,1.0784167304002639,1e-07,0,16,16,10.380429630628917,0.6312743651099358,1e-07,270.420354114379
KFRA-block,1.0,7,4,conv2,0,145,145,2736.7265906950915,1.2792667446896733,1e-07,0,32,32,1.8298600489242098,0.13207354760479129,1e-07,5007.8266531415065
KFRA-block,1.0,7,4,fc1,0,1569,1569,99982.1954552003,1.4121975289834625,1e-07,1,128,127,10000000.0,1.9166527407199545,1e-07,999821954552.003
KFRA-block,1.0,7,4,fc2,0,129,128,10000000.0,2.1005710616570226,1e-07,0,10,10,161313.6961237613,3.2491194735129287,1e-07,1613136961237.613
KFRA-block,1.0,7,5,conv1,0,10,10,26.196041431841252,1.0798473100671266,1e-07,0,16,16,5.12938160165414,0.46297047509344214,1e-07,134.3694929566561
KFRA-block,1.0,7,5,conv2,0,145,145,2725.992970316338,1.3001439272107274,1e-07,0,32,32,1.6055707429502357,0.09383365834478966,1e-07,4376.7745586279225
KFRA-block,1.0,7,5,fc1,0,1569,1569,141653.43888518444,1.4853016838516642,1e-07,0,128,126,10000000.0,2.3009068047566337,1e-07,1416534388851.8445
KFRA-block,1.0,7,5,fc2,1,129,127,10000000.0,2.369607330664919,1e-07,1,10,9,10000000.0,4.330560978965875,1e-07,100000000000000.0
