task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,trace_R,layer_dimension,trace_S_per_dim,d_total,tau_layer,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
vit,dp_kfm_a,pink,0.25,42,2,blocks.2.mlp.fc1,True,0.2375242082680638,1.7888448424378565,mlp_fc1,148224.0,119375.04235967886,148224,1.0,5526346,1.2416665751070377,79679648,14.073888875685983,0.3676675489735659,138756.25985829174,39233.4473693602,0.0010000551997097543,39.235613044267645
vit,dp_kfm_a,pink,0.25,42,2,blocks.2.mlp.fc2,True,0.19478281765244382,2.0758824608343796,mlp_fc2,147648.0,54580.61000902236,147648,1.0,5526346,2.7051364939965543,79679648,9.783407894517175,0.3708106465267614,135949.65932342486,9161.374630943707,0.0010524714330983754,9.642085086980423
vit,dp_kfm_a,pink,0.25,42,2,blocks.3.attn.q_proj,True,0.2743540204434895,1.9133454391164777,attention_qkv,37056.0,29488.046245123645,37056,1.0,5526346,1.256644800810696,79679648,14.188138395933981,0.3521907955033236,34746.816786604206,40523.00697254046,0.001,40.523006972540465
vit,dp_kfm_a,pink,0.25,42,2,blocks.3.attn.k_proj,True,0.2743540204434895,1.9133454391164777,attention_qkv,37056.0,29488.046245123645,37056,1.0,5526346,1.256644800810696,79679648,14.188138395933981,0.3521907955033236,34746.816786604206,40523.00697254046,0.001,40.523006972540465
vit,dp_kfm_a,pink,0.25,42,2,blocks.3.attn.v_proj,True,0.2743540204434895,1.9133454391164777,attention_qkv,37056.0,29488.046245123645,37056,1.0,5526346,1.256644800810696,79679648,14.188138395933981,0.3521907955033236,34746.816786604206,40523.00697254046,0.001,40.523006972540465
vit,dp_kfm_a,pink,0.25,42,2,blocks.3.attn.out_proj,True,0.023676520626445628,1.9908228623243829,attention_out,37056.0,13534.509212962808,37056,1.0,5526346,2.7378901899530463,79679648,10.398378933721746,0.35345487747223586,34107.27522808133,11691.293388804059,0.0011798947562887937,13.794495763683749
vit,dp_kfm_a,pink,0.25,42,2,blocks.3.mlp.fc1,True,0.1596701735631425,2.2119609807688834,mlp_fc1,148224.0,115873.91067258104,148224,1.0,5526346,1.2791835464915735,79679648,15.637769245645035,0.3323575095887459,139433.67156483125,59799.726979428735,0.0010000081672288177,59.80021537748222
vit,dp_kfm_a,pink,0.25,42,2,blocks.3.mlp.fc2,True,0.1571550465776544,1.795140927098852,mlp_fc2,147648.0,49876.590151464436,147648,1.0,5526346,2.960266520859283,79679648,10.259288466646822,0.3558987882997096,136571.36501559694,11078.193975713217,0.001002417015998866,11.104970147791057
vit,dp_kfm_a,pink,0.25,42,2,blocks.4.attn.q_proj,True,0.29584969954148743,2.1988432129207007,attention_qkv,37056.0,28741.7035014068,37056,1.0,5526346,1.28927639929854,79679648,14.468979709170807,0.34599653921703566,34710.5307734432,43827.99772216222,0.001,43.827997722162216
vit,dp_kfm_a,pink,0.25,42,2,blocks.4.attn.k_proj,True,0.29584969954148743,2.1988432129207007,attention_qkv,37056.0,28741.7035014068,37056,1.0,5526346,1.28927639929854,79679648,14.468979709170807,0.34599653921703566,34710.5307734432,43827.99772216222,0.001,43.827997722162216
vit,dp_kfm_a,pink,0.25,42,2,blocks.4.attn.v_proj,True,0.29584969954148743,2.1988432129207007,attention_qkv,37056.0,28741.7035014068,37056,1.0,5526346,1.28927639929854,79679648,14.468979709170807,0.34599653921703566,34710.5307734432,43827.99772216222,0.001,43.827997722162216
vit,dp_kfm_a,pink,0.25,42,2,blocks.4.attn.out_proj,True,0.13137323555998218,3.7287544414906186,attention_out,37056.0,12500.48446986769,37056,1.0,5526346,2.964365108354254,79679648,10.469418347389722,0.3589375891247748,33522.27834739163,12014.071616806876,0.0013630378356656923,16.37563417410507
vit,dp_kfm_a,pink,0.25,42,2,blocks.4.mlp.fc1,True,0.1709637512053292,2.8404934793085084,mlp_fc1,148224.0,114315.73699030616,148224,1.0,5526346,1.2966193798196763,79679648,16.273704370791915,0.3203347041434102,139878.63334185383,70136.75832999138,0.0010000178561362127,70.13801070150164
vit,dp_kfm_a,pink,0.25,42,2,blocks.4.mlp.fc2,True,0.20655656417414672,2.792110232158457,mlp_fc2,147648.0,49520.63829985243,147648,1.0,5526346,2.9815447673751003,79679648,10.768927927494676,0.3450875211566012,136859.5549242329,13448.996531671486,0.0010831624000846095,14.567447361974875
vit,dp_kfm_a,pink,0.25,42,2,blocks.5.attn.q_proj,True,0.29532802004989117,2.2140837420788984,attention_qkv,37056.0,29322.87498844222,37056,1.0,5526346,1.263723288204374,79679648,15.034924004381569,0.3258589888806586,34937.408081714195,51098.12319262891,0.001,51.09812319262891
vit,dp_kfm_a,pink,0.25,42,2,blocks.5.attn.k_proj,True,0.29532802004989117,2.2140837420788984,attention_qkv,37056.0,29322.87498844222,37056,1.0,5526346,1.263723288204374,79679648,15.034924004381569,0.3258589888806586,34937.408081714195,51098.12319262891,0.001,51.09812319262891
vit,dp_kfm_a,pink,0.25,42,2,blocks.5.attn.v_proj,True,0.29532802004989117,2.2140837420788984,attention_qkv,37056.0,29322.87498844222,37056,1.0,5526346,1.263723288204374,79679648,15.034924004381569,0.3258589888806586,34937.408081714195,51098.12319262891,0.001,51.09812319262891
vit,dp_kfm_a,pink,0.25,42,2,blocks.5.attn.out_proj,True,0.11833515136853738,3.4858323352112657,attention_out,37056.0,13681.39538644686,37056,1.0,5526346,2.708495658031243,79679648,10.196412719224496,0.3199916359098238,34216.987368815775,10809.102226972336,0.0017610940713261702,19.035845848279486
vit,dp_kfm_a,pink,0.25,42,2,blocks.5.mlp.fc1,True,0.16192505649456032,3.580807189879285,mlp_fc1,148224.0,110831.86574793566,148224,1.0,5526346,1.3373771072040335,79679648,17.891775455871155,0.3010598369163459,140336.154649255,102474.01590657777,0.001,102.47401590657778
vit,dp_kfm_a,pink,0.25,42,2,blocks.5.mlp.fc2,True,0.14085735177922418,3.4595512761980913,mlp_fc2,147648.0,46441.13781270517,147648,1.0,5526346,3.179250271504052,79679648,11.814754037652321,0.36518122220980165,135241.0566805001,19484.92503554519,0.0010046047513053906,19.574648269538056
vit,dp_kfm_a,pink,0.25,42,2,blocks.6.attn.q_proj,True,0.17112002898348286,3.2457351631185047,attention_qkv,37056.0,26368.79105591196,37056,1.0,5526346,1.4052976460478244,79679648,16.11834509176458,0.32583769564477144,34827.624208191744,67496.58480025038,0.001,67.49658480025037
vit,dp_kfm_a,pink,0.25,42,2,blocks.6.attn.k_proj,True,0.17112002898348286,3.2457351631185047,attention_qkv,37056.0,26368.79105591196,37056,1.0,5526346,1.4052976460478244,79679648,16.11834509176458,0.32583769564477144,34827.624208191744,67496.58480025038,0.001,67.49658480025037
vit,dp_kfm_a,pink,0.25,42,2,blocks.6.attn.v_proj,True,0.17112002898348286,3.2457351631185047,attention_qkv,37056.0,26368.79105591196,37056,1.0,5526346,1.4052976460478244,79679648,16.11834509176458,0.32583769564477144,34827.624208191744,67496.58480025038,0.001,67.49658480025037
vit,dp_kfm_a,pink,0.25,42,2,blocks.6.attn.out_proj,True,0.06027734580327521,3.6021523968267966,attention_out,37056.0,10421.117153417576,37056,1.0,5526346,3.5558567718286893,79679648,11.864850382900391,0.3318106092118858,33413.20591886219,19817.50901116046,0.0011609107675266807,23.006359596613198
vit,dp_kfm_a,pink,0.25,42,2,blocks.6.mlp.fc1,True,0.11829413296849527,3.345672013646952,mlp_fc1,148224.0,111434.49819905,148224,1.0,5526346,1.3301446355978084,79679648,18.98242629465673,0.32287433077274114,139131.02334358275,129839.51634468553,0.001,129.83951634468553
vit,dp_kfm_a,pink,0.25,42,2,blocks.6.mlp.fc2,True,0.07435668872554457,2.921394635521492,mlp_fc2,147648.0,44817.63667377171,147648,1.0,5526346,3.294417353479215,79679648,11.670219010317597,0.36293189234939255,134899.3645961103,18548.80883622634,0.0010058342447099257,18.657027126054516
vit,dp_kfm_a,pink,0.25,42,2,blocks.7.attn.q_proj,True,0.16108783637085933,3.517380746122463,attention_qkv,37056.0,26373.634018638022,37056,1.0,5526346,1.4050395927164547,79679648,17.007225103737717,0.3327011811931087,34693.892732007385,83663.07828278665,0.001,83.66307828278666
vit,dp_kfm_a,pink,0.25,42,2,blocks.7.attn.k_proj,True,0.16108783637085933,3.517380746122463,attention_qkv,37056.0,26373.634018638022,37056,1.0,5526346,1.4050395927164547,79679648,17.007225103737717,0.3327011811931087,34693.892732007385,83663.07828278665,0.001,83.66307828278666
vit,dp_kfm_a,pink,0.25,42,2,blocks.7.attn.v_proj,True,0.16108783637085933,3.517380746122463,attention_qkv,37056.0,26373.634018638022,37056,1.0,5526346,1.4050395927164547,79679648,17.007225103737717,0.3327011811931087,34693.892732007385,83663.07828278665,0.001,83.66307828278666
vit,dp_kfm_a,pink,0.25,42,2,blocks.7.attn.out_proj,True,0.10048414220821478,3.484019723047875,attention_out,37056.0,10415.242225673366,37056,1.0,5526346,3.557862524661951,79679648,11.220065744788485,0.3231280876889386,33536.59740830284,15848.26070742447,0.0011943197033537271,18.927890026763723
vit,dp_kfm_a,pink,0.25,42,2,blocks.7.mlp.fc1,True,0.15383023474723037,3.5175310584270987,mlp_fc1,148224.0,119816.55226671927,148224,1.0,5526346,1.2370911797732582,79679648,21.32987786174651,0.3423426877407468,138192.44808953558,206991.95885173714,0.001,206.99195885173714
vit,dp_kfm_a,pink,0.25,42,2,blocks.7.mlp.fc2,True,0.9986361377081234,0.06860675598683623,mlp_fc2,147648.0,48612.24818562855,147648,1.0,5526346,3.037259240432534,79679648,28.11071643710537,0.4054388071012354,128732.09120289086,624435.6033042796,0.0010121041333579334,631.9938551201162
vit,dp_kfm_a,pink,0.25,42,2,blocks.8.attn.q_proj,True,0.27695294067161436,3.0193053280880613,attention_qkv,37056.0,27107.354319674927,37056,1.0,5526346,1.3670090988224621,79679648,19.078760398505715,0.3406617790566072,34476.53363097775,132495.34359494643,0.001,132.49534359494643
vit,dp_kfm_a,pink,0.25,42,2,blocks.8.attn.k_proj,True,0.27695294067161436,3.0193053280880613,attention_qkv,37056.0,27107.354319674927,37056,1.0,5526346,1.3670090988224621,79679648,19.078760398505715,0.3406617790566072,34476.53363097775,132495.34359494643,0.001,132.49534359494643
vit,dp_kfm_a,pink,0.25,42,2,blocks.8.attn.v_proj,True,0.27695294067161436,3.0193053280880613,attention_qkv,37056.0,27107.354319674927,37056,1.0,5526346,1.3670090988224621,79679648,19.078760398505715,0.3406617790566072,34476.53363097775,132495.34359494643,0.001,132.49534359494643
vit,dp_kfm_a,pink,0.25,42,2,blocks.8.attn.out_proj,True,0.22942711012712577,1.3253982159707254,attention_out,37056.0,8289.870348573138,37056,1.0,5526346,4.470033720898678,79679648,8.441013951824647,0.26774190818645116,34252.30747772923,5076.664606736437,0.001036918723915492,5.26408858576409
vit,dp_kfm_a,pink,0.25,42,2,blocks.8.mlp.fc1,True,0.22728077894327067,2.956380632403867,mlp_fc1,148224.0,129171.29423629312,148224,1.0,5526346,1.1474995344465138,79679648,22.78675371874333,0.35169223266539906,137641.60390672533,269606.17431461153,0.001,269.60617431461156
vit,dp_kfm_a,pink,0.25,42,2,blocks.8.mlp.fc2,True,0.10253992838324937,2.3745676072541433,mlp_fc2,147648.0,50011.05506158785,147648,1.0,5526346,2.9523072412324383,79679648,11.497660688611324,0.40260663333870605,133338.9694710055,17475.835640909907,0.0010013356408193144,17.499177080343536
vit,dp_kfm_a,pink,0.25,42,2,blocks.9.attn.q_proj,True,0.22806491083690383,3.1904067230061206,attention_qkv,37056.0,28964.057098678924,37056,1.0,5526346,1.2793787787999547,79679648,19.048640404012886,0.32610535088036907,34713.39124402128,131660.6313913701,0.001,131.6606313913701
vit,dp_kfm_a,pink,0.25,42,2,blocks.9.attn.k_proj,True,0.22806491083690383,3.1904067230061206,attention_qkv,37056.0,28964.057098678924,37056,1.0,5526346,1.2793787787999547,79679648,19.048640404012886,0.32610535088036907,34713.39124402128,131660.6313913701,0.001,131.6606313913701
vit,dp_kfm_a,pink,0.25,42,2,blocks.9.attn.v_proj,True,0.22806491083690383,3.1904067230061206,attention_qkv,37056.0,28964.057098678924,37056,1.0,5526346,1.2793787787999547,79679648,19.048640404012886,0.32610535088036907,34713.39124402128,131660.6313913701,0.001,131.6606313913701
vit,dp_kfm_a,pink,0.25,42,2,blocks.9.attn.out_proj,True,0.2891334274925057,1.2213978601890316,attention_out,37056.0,7825.6966524866375,37056,1.0,5526346,4.7351694865690135,79679648,7.60004330545501,0.2363095063994001,34702.402985010245,3336.293640871602,0.0010253682313448483,3.4209295097875785
vit,dp_kfm_a,pink,0.25,42,2,blocks.9.mlp.fc1,True,0.22232568474440798,2.9111110666496427,mlp_fc1,148224.0,136434.38966240184,148224,1.0,5526346,1.086412306800146,79679648,22.768187015447545,0.33371863317603495,138636.17879789096,268728.54457462084,0.0010002626325973448,268.79912145026316
vit,dp_kfm_a,pink,0.25,42,2,blocks.9.mlp.fc2,True,0.11314264472498023,3.0229247138035236,mlp_fc2,147648.0,51805.2955173371,147648,1.0,5526346,2.8500561289258215,79679648,11.563625066720903,0.4068336541326688,133604.12764601206,17880.34966403991,0.001018341433771023,18.208300913205633
vit,dp_kfm_a,pink,0.25,42,2,blocks.10.attn.q_proj,True,0.22325703356024607,2.7691311018756717,attention_qkv,37056.0,30821.60486830915,37056,1.0,5526346,1.2022735402107847,79679648,18.633188086295636,0.31305825450024394,34972.93905547373,120544.8528897418,0.0010000418935876623,120.54990294610357
vit,dp_kfm_a,pink,0.25,42,2,blocks.10.attn.k_proj,True,0.22325703356024607,2.7691311018756717,attention_qkv,37056.0,30821.60486830915,37056,1.0,5526346,1.2022735402107847,79679648,18.633188086295636,0.31305825450024394,34972.93905547373,120544.8528897418,0.0010000418935876623,120.54990294610357
vit,dp_kfm_a,pink,0.25,42,2,blocks.10.attn.v_proj,True,0.22325703356024607,2.7691311018756717,attention_qkv,37056.0,30821.60486830915,37056,1.0,5526346,1.2022735402107847,79679648,18.633188086295636,0.31305825450024394,34972.93905547373,120544.8528897418,0.0010000418935876623,120.54990294610357
vit,dp_kfm_a,pink,0.25,42,2,blocks.10.attn.out_proj,True,0.34397845375110064,2.0324377794852153,attention_out,37056.0,8449.648491961743,37056,1.0,5526346,4.385507874706485,79679648,8.736769976413324,0.2810570499208342,34128.66318280802,5826.444402426434,0.001017680646912553,5.929459708661357
vit,dp_kfm_a,pink,0.25,42,2,blocks.10.mlp.fc1,True,0.27797067989698726,2.4507906177578676,mlp_fc1,148224.0,138642.7990569071,148224,1.0,5526346,1.0691070939729097,79679648,21.707344530923358,0.31945619162920985,139650.6124898372,222037.73940251375,0.001,222.03773940251375
vit,dp_kfm_a,pink,0.25,42,2,blocks.10.mlp.fc2,True,0.21572132588085488,3.102627744741851,mlp_fc2,147648.0,51308.43085880058,147648,1.0,5526346,2.877655728866925,79679648,10.877903488422707,0.39054081270946606,134748.8269937759,14001.701194729763,0.0010075641942053064,14.10761278177137
vit,dp_kfm_a,pink,0.25,42,2,blocks.11.attn.q_proj,True,0.3260462512535782,2.639495992059955,attention_qkv,37056.0,31568.126875905036,37056,1.0,5526346,1.1738422157788426,79679648,19.227897532326494,0.30868465662932015,35051.99071006331,136686.995119037,0.001000087187460408,136.69891251101222
vit,dp_kfm_a,pink,0.25,42,2,blocks.11.attn.k_proj,True,0.3260462512535782,2.639495992059955,attention_qkv,37056.0,31568.126875905036,37056,1.0,5526346,1.1738422157788426,79679648,19.227897532326494,0.30868465662932015,35051.99071006331,136686.995119037,0.001000087187460408,136.69891251101222
vit,dp_kfm_a,pink,0.25,42,2,blocks.11.attn.v_proj,True,0.3260462512535782,2.639495992059955,attention_qkv,37056.0,31568.126875905036,37056,1.0,5526346,1.1738422157788426,79679648,19.227897532326494,0.30868465662932015,35051.99071006331,136686.995119037,0.001000087187460408,136.69891251101222
vit,dp_kfm_a,pink,0.25,42,2,blocks.11.attn.out_proj,True,0.4894191465147981,1.496575507595683,attention_out,37056.0,8199.50545726384,37056,1.0,5526346,4.519296949448647,79679648,8.872054038019568,0.2471630836238953,34475.97198207512,6195.790343178828,0.00102736775528966,6.365355217116985
vit,dp_kfm_a,pink,0.25,42,2,blocks.11.mlp.fc1,True,0.495013493428492,1.6868496092432894,mlp_fc1,148224.0,126390.4333879063,148224,1.0,5526346,1.1727469874645025,79679648,20.91982812827165,0.31379896252671236,139705.81896704168,191528.07718099494,0.001,191.52807718099493
vit,dp_kfm_a,pink,0.25,42,2,blocks.11.mlp.fc2,True,0.8653128585834698,0.5478658421662639,mlp_fc2,147648.0,43649.84454910035,147648,1.0,5526346,3.3825550016315717,79679648,13.39433088292994,0.377524447214338,133918.01362360726,32187.26627435297,0.0010001365216998229,32.191660534657395
vit,dp_kfm_a,pink,0.25,42,2,head,True,0.040347893053256256,3.4264654943935957,patch_head,1929.9999999999998,1338.527955608232,1930,0.9999999999999999,5526346,1.4418824738875182,79679648,40.699095895866904,0.44804361738156434,1628.7454836151255,2743715.312520667,0.0010000775483682343,2743.9280831660526
vit,dp_kfm_a,pink,0.25,42,2,identity,True,,,identity,47616.0,47616.0,47616,1.0,5526346,1.0,79679648,,,,,,
vit,dp_kfm_a,pink,0.25,42,3,patch_embed,True,0.6221872413942543,0.8483407050135697,patch_head,147648.0,78699.97914397874,147648,1.0,5526346,1.8760869012415287,79679648,6.210527826787722,0.26198481710563626,140485.51996666065,1487.695495576867,0.0176361473773437,26.237217012603995
vit,dp_kfm_a,pink,0.25,42,3,blocks.0.attn.q_proj,True,0.3403949400155442,1.6797963873780204,attention_qkv,37056.0,25263.005603986392,37056,1.0,5526346,1.4668088421811822,79679648,10.248265715327026,0.6706774700572141,31638.837366613898,11030.660262420715,0.001,11.030660262420716
vit,dp_kfm_a,pink,0.25,42,3,blocks.0.attn.k_proj,True,0.3403949400155442,1.6797963873780204,attention_qkv,37056.0,25263.005603986392,37056,1.0,5526346,1.4668088421811822,79679648,10.248265715327026,0.6706774700572141,31638.837366613898,11030.660262420715,0.001,11.030660262420716
vit,dp_kfm_a,pink,0.25,42,3,blocks.0.attn.v_proj,True,0.3403949400155442,1.6797963873780204,attention_qkv,37056.0,25263.005603986392,37056,1.0,5526346,1.4668088421811822,79679648,10.248265715327026,0.6706774700572141,31638.837366613898,11030.660262420715,0.001,11.030660262420716
vit,dp_kfm_a,pink,0.25,42,3,blocks.0.attn.out_proj,True,0.09992369299429477,4.221438141260533,attention_out,37056.0,17128.61145031005,37056,1.0,5526346,2.1633977808124802,79679648,9.533151712595435,0.5812496576288756,31061.49976463586,8259.352812101157,0.0010027400804332235,8.281984103132684
vit,dp_kfm_a,pink,0.25,42,3,blocks.0.mlp.fc1,True,0.3654086407347889,1.848498245717626,mlp_fc1,148224.0,136456.56632701986,148224,1.0,5526346,1.0862357451145248,79679648,14.273208377392402,0.7357221879321939,125494.4027091852,41503.662685573254,0.001000000004438613,41.503662869791945
vit,dp_kfm_a,pink,0.25,42,3,blocks.0.mlp.fc2,True,0.1203642515939353,7.253758539624349,mlp_fc2,147648.0,92155.26999850178,147648,1.0,5526346,1.6021655625598015,79679648,18.48211761661355,0.504644252310316,130299.13805803444,116682.82056158375,0.0010593145519889149,123.60380978799704
vit,dp_kfm_a,pink,0.25,42,3,blocks.1.attn.q_proj,True,0.35967363873426716,2.1356570789382014,attention_qkv,37056.0,23608.58013090102,37056,1.0,5526346,1.569598840529075,79679648,13.658115152917546,0.4847664644385388,32882.9911965423,34798.7048004734,0.001,34.7987048004734
vit,dp_kfm_a,pink,0.25,42,3,blocks.1.attn.k_proj,True,0.35967363873426716,2.1356570789382014,attention_qkv,37056.0,23608.58013090102,37056,1.0,5526346,1.569598840529075,79679648,13.658115152917546,0.4847664644385388,32882.9911965423,34798.7048004734,0.001,34.7987048004734
vit,dp_kfm_a,pink,0.25,42,3,blocks.1.attn.v_proj,True,0.35967363873426716,2.1356570789382014,attention_qkv,37056.0,23608.58013090102,37056,1.0,5526346,1.569598840529075,79679648,13.658115152917546,0.4847664644385388,32882.9911965423,34798.7048004734,0.001,34.7987048004734
vit,dp_kfm_a,pink,0.25,42,3,blocks.1.attn.out_proj,True,0.12088234326139102,4.172117898350308,attention_out,37056.0,14634.387701298932,37056,1.0,5526346,2.532118237971169,79679648,13.766363836177714,0.3681522027954512,33579.02940346244,35915.09123249461,0.0011816787579216877,42.44010039825832
vit,dp_kfm_a,pink,0.25,42,3,blocks.1.mlp.fc1,True,0.2041473463165155,2.5485305990618827,mlp_fc1,148224.0,110290.88095730336,148224,1.0,5526346,1.3439370391590362,79679648,15.586106090932802,0.4140741929160854,136178.23341827502,59013.38306825571,0.001,59.01338306825571
vit,dp_kfm_a,pink,0.25,42,3,blocks.1.mlp.fc2,True,0.05107224265622608,3.616190458718129,mlp_fc2,147648.0,53660.040594140795,147648,1.0,5526346,2.751544694435469,79679648,13.243499289785431,0.4301151177267007,131579.07647797273,30761.748016848356,0.0010008868160431273,30.789028028504337
vit,dp_kfm_a,pink,0.25,42,3,blocks.2.attn.q_proj,True,0.4127421618727575,1.5564757035856864,attention_qkv,37056.0,25639.37477390901,37056,1.0,5526346,1.4452770524540524,79679648,12.852025180704732,0.4174772540264703,33705.54529676104,27282.63237914191,0.001,27.28263237914191
vit,dp_kfm_a,pink,0.25,42,3,blocks.2.attn.k_proj,True,0.4127421618727575,1.5564757035856864,attention_qkv,37056.0,25639.37477390901,37056,1.0,5526346,1.4452770524540524,79679648,12.852025180704732,0.4174772540264703,33705.54529676104,27282.63237914191,0.001,27.28263237914191
vit,dp_kfm_a,pink,0.25,42,3,blocks.2.attn.v_proj,True,0.4127421618727575,1.5564757035856864,attention_qkv,37056.0,25639.37477390901,37056,1.0,5526346,1.4452770524540524,79679648,12.852025180704732,0.4174772540264703,33705.54529676104,27282.63237914191,0.001,27.28263237914191
vit,dp_kfm_a,pink,0.25,42,3,blocks.2.attn.out_proj,True,0.15343432974844426,1.9484144692415932,attention_out,37056.0,15286.893539847233,37056,1.0,5526346,2.4240372907293963,79679648,9.490843802253542,0.42739571109825314,33132.64657308896,8113.706687836851,0.0014498397618837547,11.76357457228801
vit,dp_kfm_a,pink,0.25,42,3,blocks.2.mlp.fc1,True,0.23769076595412417,1.7854817144638666,mlp_fc1,148224.0,119716.51470025971,148224,1.0,5526346,1.2381249184468486,79679648,14.069294057033845,0.36651379242371585,138811.928364314,39182.236985384276,0.0010000211688743043,39.18306642923398
vit,dp_kfm_a,pink,0.25,42,3,blocks.2.mlp.fc2,True,0.19305966605948327,2.0837650948830198,mlp_fc2,147648.0,54736.50220664118,147648,1.0,5526346,2.6974321348229275,79679648,9.77237316660985,0.37047129533097567,135979.81350165358,9120.111966250239,0.0010541441124256978,9.613912333885844
vit,dp_kfm_a,pink,0.25,42,3,blocks.3.attn.q_proj,True,0.2744714256051246,1.888334478705833,attention_qkv,37056.0,29577.261882879946,37056,1.0,5526346,1.252854309054515,79679648,14.150529456868185,0.3506482202791928,34771.30058126737,40095.04996248505,0.001000002291470357,40.095141839103505
vit,dp_kfm_a,pink,0.25,42,3,blocks.3.attn.k_proj,True,0.2744714256051246,1.888334478705833,attention_qkv,37056.0,29577.261882879946,37056,1.0,5526346,1.252854309054515,79679648,14.150529456868185,0.3506482202791928,34771.30058126737,40095.04996248505,0.001000002291470357,40.095141839103505
vit,dp_kfm_a,pink,0.25,42,3,blocks.3.attn.v_proj,True,0.2744714256051246,1.888334478705833,attention_qkv,37056.0,29577.261882879946,37056,1.0,5526346,1.252854309054515,79679648,14.150529456868185,0.3506482202791928,34771.30058126737,40095.04996248505,0.001000002291470357,40.095141839103505
vit,dp_kfm_a,pink,0.25,42,3,blocks.3.attn.out_proj,True,0.020425638157794294,1.9776120048505994,attention_out,37056.0,13504.585892152181,37056,1.0,5526346,2.7439567785291423,79679648,10.493269926140446,0.3513147244394243,34122.398053758865,12123.928842103456,0.001172816216960337,14.219140359292094
vit,dp_kfm_a,pink,0.25,42,3,blocks.3.mlp.fc1,True,0.15888283684187687,2.177033405648546,mlp_fc1,148224.0,116133.21366715369,148224,1.0,5526346,1.2763273771517325,79679648,15.649402616392255,0.3312220531741392,139493.00116678482,59977.87235648005,0.0010000135999081435,59.97868805003474
vit,dp_kfm_a,pink,0.25,42,3,blocks.3.mlp.fc2,True,0.1659277406789005,1.7731478930289335,mlp_fc2,147648.0,50088.11312627155,147648,1.0,5526346,2.9477652637419403,79679648,10.280133133226059,0.355528023353,136593.97189183827,11168.502767674398,0.0010024144166185314,11.195468186360785
vit,dp_kfm_a,pink,0.25,42,3,blocks.4.attn.q_proj,True,0.29686823829422804,2.1421356417359276,attention_qkv,37056.0,28800.551377163007,37056,1.0,5526346,1.2866420338529712,79679648,14.477969878275523,0.3445162942608394,34731.13907189642,43937.027799823234,0.001,43.937027799823234
vit,dp_kfm_a,pink,0.25,42,3,blocks.4.attn.k_proj,True,0.29686823829422804,2.1421356417359276,attention_qkv,37056.0,28800.551377163007,37056,1.0,5526346,1.2866420338529712,79679648,14.477969878275523,0.3445162942608394,34731.13907189642,43937.027799823234,0.001,43.937027799823234
vit,dp_kfm_a,pink,0.25,42,3,blocks.4.attn.v_proj,True,0.29686823829422804,2.1421356417359276,attention_qkv,37056.0,28800.551377163007,37056,1.0,5526346,1.2866420338529712,79679648,14.477969878275523,0.3445162942608394,34731.13907189642,43937.027799823234,0.001,43.937027799823234
vit,dp_kfm_a,pink,0.25,42,3,blocks.4.attn.out_proj,True,0.15387032115577798,3.275429060372156,attention_out,37056.0,12507.46492419568,37056,1.0,5526346,2.962710687144539,79679648,10.572103471358595,0.3575253118946406,33523.683394912274,12492.392474603623,0.0013638048055579243,17.03718488978007
vit,dp_kfm_a,pink,0.25,42,3,blocks.4.mlp.fc1,True,0.18428922107441478,2.647086083468518,mlp_fc1,148224.0,114446.29797620243,148224,1.0,5526346,1.2951401890764627,79679648,16.220125574173235,0.3192835320927707,139941.4817353908,69217.64968703943,0.001,69.21764968703944
vit,dp_kfm_a,pink,0.25,42,3,blocks.4.mlp.fc2,True,0.24303931124341457,2.422538268542006,mlp_fc2,147648.0,49486.09315966067,147648,1.0,5526346,2.983626117415094,79679648,10.681837798639203,0.3438602351174432,136916.7192597459,13019.18853097044,0.0010969133040563234,14.280921107638976
vit,dp_kfm_a,pink,0.25,42,3,blocks.5.attn.q_proj,True,0.3079472430470612,2.0957039423765953,attention_qkv,37056.0,29350.423288746482,37056,1.0,5526346,1.2625371578272258,79679648,14.940307164277542,0.3247137333594924,34958.56473827308,49823.944335228065,0.0010000173298537964,49.82480777689895
vit,dp_kfm_a,pink,0.25,42,3,blocks.5.attn.k_proj,True,0.3079472430470612,2.0957039423765953,attention_qkv,37056.0,29350.423288746482,37056,1.0,5526346,1.2625371578272258,79679648,14.940307164277542,0.3247137333594924,34958.56473827308,49823.944335228065,0.0010000173298537964,49.82480777689895
vit,dp_kfm_a,pink,0.25,42,3,blocks.5.attn.v_proj,True,0.3079472430470612,2.0957039423765953,attention_qkv,37056.0,29350.423288746482,37056,1.0,5526346,1.2625371578272258,79679648,14.940307164277542,0.3247137333594924,34958.56473827308,49823.944335228065,0.0010000173298537964,49.82480777689895
vit,dp_kfm_a,pink,0.25,42,3,blocks.5.attn.out_proj,True,0.14611670009419128,2.9617588701226523,attention_out,37056.0,13607.720163290473,37056,1.0,5526346,2.72316005586049,79679648,10.091400886801706,0.31768598901769896,34267.398371958356,10370.64663322983,0.0017376316584254404,18.020363908243358
vit,dp_kfm_a,pink,0.25,42,3,blocks.5.mlp.fc1,True,0.1745305760687064,3.403197405481161,mlp_fc1,148224.0,111084.09943054985,148224,1.0,5526346,1.3343403849861533,79679648,17.807348721803898,0.3000206616438576,140417.06208891634,100553.46816544009,0.001,100.5534681654401
