checkpoint,estimator,layer,kron_relative_error_vs_private_oracle,C_relative_error_vs_KFLR,floored_condition_number,build_median_seconds,step,epoch,mnist_mean_max_probability,synthetic_mean_max_probability,mnist_mean_prediction_entropy,synthetic_mean_prediction_entropy,mnist_normalized_entropy,synthetic_normalized_entropy,mnist_mean_kl_to_uniform,synthetic_mean_kl_to_uniform
sgd_seed42_step000100,KFAC-M-3,conv2,0.20506228640367097,0.009213298442773434,68514301305.18928,0.04786165865759046,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-3,fc1,0.7940346876920129,0.03958985706170396,100000000000000.02,0.04786165865759046,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-3,fc2,0.48008982722709576,0.03459865972399707,1300556964716.6113,0.04786165865759046,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-9,conv1,0.8095758415454907,0.010360864534353167,1315.9664636414084,0.08473805307100209,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-9,conv2,0.2054773306786005,0.009728403917203301,68514301305.18928,0.08473805307100209,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-9,fc1,0.7868522745429495,0.026062361275156265,100000000000000.02,0.08473805307100209,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-M-9,fc2,0.47617017392482097,0.023356259179611965,1271552010365.8796,0.08473805307100209,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-1,conv1,1.1451872079418626,6.773034731547038,367.3711347860263,0.03884708043187853,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-1,conv2,5.190762990241847,6.306286811828613,68514301305.18928,0.03884708043187853,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-1,fc1,7.288508994752003,5.485267321268718,100000000000000.02,0.03884708043187853,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-1,fc2,3.4700466925523386,3.8697734673817954,386668322048.7095,0.03884708043187853,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-3,conv1,1.162319517385261,6.8529713948567705,365.10536402176757,0.0481009505068262,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-3,conv2,5.251693165688876,6.378357887268066,68514301305.18928,0.0481009505068262,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-3,fc1,7.354665846279701,5.534889380137126,100000000000000.02,0.0481009505068262,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-3,fc2,3.486186479753643,3.8843069076538086,384205498809.26807,0.0481009505068262,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-9,conv1,1.1663832801525562,6.872626781463623,364.2133250852112,0.0852655225122968,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-9,conv2,5.2498470372307775,6.376177469889323,68514301305.18928,0.0852655225122968,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-9,fc1,7.349473592445072,5.532233556111653,100000000000000.02,0.0852655225122968,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFAC-U-9,fc2,3.4747009112373597,3.8699355125427246,391972602805.8276,0.0852655225122968,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFLR,conv1,0.8080656011870484,0.0,1311.017835384651,0.0780015708878636,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFLR,conv2,0.2010034736953973,0.0,68514301305.18928,0.0780015708878636,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFLR,fc1,0.7935833580176548,0.0,100000000000000.02,0.0780015708878636,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFLR,fc2,0.4780863475232004,0.0,1274845203727.074,0.0780015708878636,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFRA-block,conv1,0.835580878702131,0.1639741361141204,1409.5620334652965,0.0390133904293179,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFRA-block,conv2,0.233738515627552,0.0509464517235755,68514301305.18928,0.0390133904293179,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFRA-block,fc1,0.810346129070959,0.3973415195941925,100000000000000.02,0.0390133904293179,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000100,KFRA-block,fc2,0.4780863453735762,1.8864672313156921e-07,1274833060114.254,0.0390133904293179,100,0.425531914893617,0.8030685079694153,0.7983241792417932,0.53692769287343,0.5438590016712904,0.2331847341959745,0.23619496335925283,1.7656574001206158,1.7587260913227554
sgd_seed42_step000250,KFAC-M-1,conv1,1.4915743109520008,0.019362395318845867,488.87267678212794,0.04213026072829956,250,1.0638297872340423,0.9446539929870892,0.5008635732281734,0.1770122470932608,1.4392425618180302,0.076875442141898,0.6250551027178702,2.125572845900785,0.8633425311760157
sgd_seed42_step000250,KFAC-M-1,conv2,7.193486926230153,0.014626297323654067,435368395501.9489,0.04213026072829956,250,1.0638297872340423,0.9446539929870892,0.5008635732281734,0.1770122470932608,1.4392425618180302,0.076875442141898,0.6250551027178702,2.125572845900785,0.8633425311760157
