method,seed,epoch,interval,global_update_index,interval_steps,feedback_type,update_after_step,applies_from_step,layer,E_G_norm,correction_G_norm,K_G_min_eigenvalue,K_G_max_eigenvalue,E_A_norm,correction_A_norm,K_A_min_eigenvalue,K_A_max_eigenvalue
Residual-Clean,42,4,1,13,47,summed_grad,47,48,conv1,3.6634304625674274e-08,0.02623076217217513,0.9048374180359595,1.0167967058665304,2.3762505862179237e-08,0.03399732980501369,0.9048374180359599,1.0234048383983683
Residual-Clean,42,4,1,13,47,summed_grad,47,48,conv2,6.8141180770252606e-09,0.02187225696523141,0.9048374180359591,1.019857654444043,5.032201684380876e-08,0.009693872949316016,0.9048374180359599,1.0034783478732023
Residual-Clean,42,4,1,13,47,summed_grad,47,48,fc1,7.660495473655982e-08,0.012991925897959996,0.9048374180359596,1.0035864190581958,1.274825572234303e-06,0.0024894258976984104,0.9048374180359596,1.0001462963438938
Residual-Clean,42,4,1,13,47,summed_grad,47,48,fc2,6.367032296122689e-08,0.03430400559910116,0.9048374180359599,1.0292459681887018,1.5168440680110474e-06,0.008626009544220131,0.9048374180359601,1.0011052709554078
Residual-Clean,42,4,2,14,47,summed_grad,94,95,conv1,2.9484064950996985e-08,0.05535522826804977,0.90483741803596,1.0280905496196238,2.0266359461888406e-08,0.07003623860567285,0.9048374180359595,1.0332947255850504
Residual-Clean,42,4,2,14,47,summed_grad,94,95,conv2,8.846128922723328e-09,0.039549377761749265,0.9048374180359596,1.0170158328698877,7.118540900749964e-08,0.016906068575835324,0.9048374180359595,1.0028027711823706
Residual-Clean,42,4,2,14,47,summed_grad,94,95,fc1,6.598519036144943e-08,0.025462815259056085,0.90483741803596,1.0040939371118494,1.1301267533106755e-06,0.004602563712420543,0.90483741803596,1.0001494142517007
Residual-Clean,42,4,2,14,47,summed_grad,94,95,fc2,3.800997415000679e-08,0.05851707507277393,0.9284837082548706,1.03449391603311,1.2383429762502899e-06,0.01611632695720274,0.9048374180359594,1.0011259861158066
Residual-Clean,42,4,3,15,47,summed_grad,141,142,conv1,1.9538770237078665e-08,0.0777521291392682,0.9310460625433891,1.026311986516869,1.3422592831925368e-08,0.09445137697170779,0.9422411661570227,1.0272277236604765
Residual-Clean,42,4,3,15,47,summed_grad,141,142,conv2,7.117742278236025e-09,0.061077105310930246,0.90483741803596,1.0296030680138353,7.429908774048813e-08,0.024211872622703266,0.9048374180359595,1.0030350801892332
Residual-Clean,42,4,3,15,47,summed_grad,141,142,fc1,5.780162632662395e-08,0.037887171028443474,0.90483741803596,1.0044961995402348,9.217823803933995e-07,0.006489089548373388,0.9048374180359607,1.0001668729707307
Residual-Clean,42,4,3,15,47,summed_grad,141,142,fc2,2.962764119323119e-08,0.07568231108739365,0.9460815202298304,1.0283460154436295,9.914742205991293e-07,0.02288798303617495,0.9048374180359607,1.0011584106342173
Residual-Clean,42,4,4,16,47,summed_grad,188,189,conv1,1.3637207345245835e-08,0.09302933467435597,0.9549423872451338,1.0208055377208403,9.027605854256879e-09,0.11076475449720372,0.9607276991501784,1.0207011844164937
Residual-Clean,42,4,4,16,47,summed_grad,188,189,conv2,5.125081380894306e-09,0.085521767541274,0.9048374180359599,1.043421703503346,5.785172592810378e-08,0.03199016326881938,0.9048374180359597,1.003824293920396
Residual-Clean,42,4,4,16,47,summed_grad,188,189,fc1,5.349177824236081e-08,0.05062685126511988,0.9048374180359595,1.0050166781895504,8.706899326709278e-07,0.008196666031699884,0.9048374180359585,1.0001677035284224
Residual-Clean,42,4,4,16,47,summed_grad,188,189,fc2,2.648470405392819e-08,0.09151334463311131,0.9590216738912237,1.0283657230082777,9.451129038959417e-07,0.028655911558067182,0.9048374180359595,1.0012199033708893
Residual-Clean,42,5,1,17,47,summed_grad,47,48,conv1,2.462650150608297e-08,0.027043866321496603,0.9048374180359593,1.020078368642407,1.6745434219125053e-08,0.03484969644459686,0.9048374180359591,1.0267441067620584
Residual-Clean,42,5,1,17,47,summed_grad,47,48,conv2,4.4495049936842845e-09,0.026436863868753803,0.9048374180359597,1.0318149587413246,4.13887074701672e-08,0.009559775724653198,0.9048374180359596,1.0035005637379064
Residual-Clean,42,5,1,17,47,summed_grad,47,48,fc1,5.3288548077130896e-08,0.01622632356288054,0.9048374180359592,1.0047860676437035,8.418236635306919e-07,0.0024967643982754697,0.9048374180359607,1.0001645242051926
Residual-Clean,42,5,1,17,47,summed_grad,47,48,fc2,1.0744298313511659e-08,0.044724306406636986,0.9048374180359599,1.0581430544391994,2.683944608190803e-07,0.00939131461046884,0.9048374180359597,1.0017465782873538
Residual-Clean,42,5,2,18,47,summed_grad,94,95,conv1,2.4242260629827934e-08,0.053913396939581235,0.9048374180359599,1.0261722725636295,1.640096142149663e-08,0.0707080156488402,0.9048374180359603,1.035384068018567
Residual-Clean,42,5,2,18,47,summed_grad,94,95,conv2,5.716332744084558e-09,0.04810003189950554,0.9048374180359595,1.0314455041388984,5.3502788983927485e-08,0.018512918233942494,0.9048374180359594,1.0036409230745376
Residual-Clean,42,5,2,18,47,summed_grad,94,95,fc1,5.7248282392876593e-08,0.027926216794247755,0.9048374180359595,1.003919833949405,8.916254536955001e-07,0.004555058909035497,0.9048374180359599,1.0001664645495616
Residual-Clean,42,5,2,18,47,summed_grad,94,95,fc2,1.3984688788633753e-08,0.07837191422144289,0.9048374180359595,1.0465840992841193,3.505065502698089e-07,0.017266593897399467,0.9048374180359596,1.0016026215562364
Residual-Clean,42,5,3,19,47,summed_grad,141,142,conv1,2.04114657619272e-08,0.08279372534419552,0.9048374180359597,1.0355148025202932,1.3500181407179556e-08,0.10541486693692315,0.9136220163263633,1.041451892937478
Residual-Clean,42,5,3,19,47,summed_grad,141,142,conv2,5.85396383974154e-09,0.06944274414211203,0.90483741803596,1.0365854530042689,6.00991149544443e-08,0.026302287933169875,0.9048374180359596,1.0036791065402604
Residual-Clean,42,5,3,19,47,summed_grad,141,142,fc1,5.972468109700294e-08,0.03854887300071958,0.9048374180359599,1.0038919909259776,9.890483711380227e-07,0.006376120675049422,0.9048374180359597,1.0001561680737128
Residual-Clean,42,5,3,19,47,summed_grad,141,142,fc2,1.550617703615822e-08,0.11164879035115088,0.9048374180359595,1.0572493704698767,4.628865472108761e-07,0.02451360729619507,0.9048374180359594,1.0014674248842312
Residual-Clean,42,5,4,20,47,summed_grad,188,189,conv1,1.6172735576537062e-08,0.10898924216688606,0.910440765424345,1.0353266738657738,1.049634896923321e-08,0.13260087573074666,0.9371412684318406,1.0338222330732239
Residual-Clean,42,5,4,20,47,summed_grad,188,189,conv2,4.906230565723952e-09,0.09047693789401436,0.9048374180359594,1.0421197518109817,5.713835422178602e-08,0.0340853490532644,0.9048374180359596,1.0039274694885094
Residual-Clean,42,5,4,20,47,summed_grad,188,189,fc1,4.734109527426759e-08,0.05123295593195711,0.9048374180359602,1.0052210251716902,7.418996911495984e-07,0.008018124973979626,0.9048374180359596,1.0001826969223226
Residual-Clean,42,5,4,20,47,summed_grad,188,189,fc2,1.0603986615002538e-08,0.1531856315805037,0.9263242630908955,1.080827794360003,3.6637830698886647e-07,0.03150166617323661,0.9048374180359602,1.001625828864092
Residual-Noisy,7,1,1,1,47,grad,47,48,conv1,5.14331534432413e-06,0.05016127978466039,0.927994073132923,1.0845504022960681,2.415783624409895e-06,0.049925403209572075,0.923275000130616,1.0797295053765816
Residual-Noisy,7,1,1,1,47,grad,47,48,conv2,2.8034997683477404e-06,0.04643209409930294,0.9048374180359597,1.0829888683778215,2.500748894804444e-05,0.04362313038752433,0.9048374180359597,1.077603783832461
Residual-Noisy,7,1,1,1,47,grad,47,48,fc1,3.2240288909829296e-06,0.04381041586231595,0.9048374180359596,1.0873332918397098,0.00013482103354002468,0.029237392572552843,0.9048374180359599,1.0442004258824127
Residual-Noisy,7,1,1,1,47,grad,47,48,fc2,4.0114458771665204e-06,0.0414523313640316,0.9048374180359593,1.052488998637634,9.187902112673654e-05,0.014267211618118442,0.9048374180359594,1.0120272564286956
Residual-Noisy,7,1,2,2,47,grad,94,95,conv1,4.772790126931549e-06,0.06583325787523607,0.9299325993111447,1.081751532784038,2.775101002173896e-06,0.07609763571349672,0.9049408471421447,1.0793425307468452
Residual-Noisy,7,1,2,2,47,grad,94,95,conv2,2.6429233856126748e-06,0.0650617889318546,0.9139271970137053,1.0872750316232513,2.5057118182581093e-05,0.062353803822151235,0.9048374180359593,1.0749997331539767
Residual-Noisy,7,1,2,2,47,grad,94,95,fc1,3.1474188953098186e-06,0.06584020416656164,0.9064644462151638,1.097077649603081,0.00013409565752938967,0.046929793388577584,0.90483741803596,1.0561055896194276
Residual-Noisy,7,1,2,2,47,grad,94,95,fc2,2.9151816264939546e-06,0.04637359536457051,0.9180012077801571,1.0411665725366415,8.23827594121861e-05,0.020012010767975055,0.9048374180359597,1.0082619890161115
Residual-Noisy,7,1,3,3,47,grad,141,142,conv1,5.125830863451715e-06,0.07770098055902806,0.9088512911509574,1.0787310768634168,2.1958561747995386e-06,0.0826349192231986,0.9251330217914655,1.0640763148425718
Residual-Noisy,7,1,3,3,47,grad,141,142,conv2,2.5798243429176304e-06,0.0790279500536132,0.910447503294738,1.0876801902528848,2.5182730825280813e-05,0.07580796989504361,0.9048374180359595,1.0733863860822181
Residual-Noisy,7,1,3,3,47,grad,141,142,fc1,3.1130420539261662e-06,0.08228707685047795,0.9090907744833839,1.0955794396244458,0.00013385767755452838,0.061573000228791336,0.9048374180359594,1.0605886280806427
Residual-Noisy,7,1,3,3,47,grad,141,142,fc2,1.5456491876837765e-06,0.0516481526110179,0.9568633323341366,1.0276440259092519,5.613086171973778e-05,0.026731478645628196,0.9048374180359597,1.0138366635465943
Residual-Noisy,7,1,4,4,47,grad,188,189,conv1,5.254055106597047e-06,0.08848952744450521,0.9048374180359595,1.0734465470390497,2.536708279636846e-06,0.10201732859703919,0.9195160546217008,1.100959372178728
Residual-Noisy,7,1,4,4,47,grad,188,189,conv2,2.411527318194545e-06,0.09239585372676606,0.9190380580369161,1.0763261167413896,2.4900314966592262e-05,0.08833755321660994,0.9048374180359595,1.076400115926904
Residual-Noisy,7,1,4,4,47,grad,188,189,fc1,3.119114933717931e-06,0.09621792345680305,0.9079575101687691,1.0986843122780412,0.00013366911493071138,0.07331236630733712,0.9048374180359594,1.0607613490398637
Residual-Noisy,7,1,4,4,47,grad,188,189,fc2,1.04831266602775e-06,0.054278016609488736,0.980040421750718,1.0221328620278423,4.569659433423744e-05,0.03436825318224324,0.9048374180359601,1.0222145534074836
Residual-Noisy,7,2,1,5,47,grad,47,48,conv1,4.852391878702782e-06,0.04993215805141888,0.9214233375719404,1.0864930406654296,2.5716091643925213e-06,0.05008286945190325,0.9211256413027357,1.08556727204357
Residual-Noisy,7,2,1,5,47,grad,47,48,conv2,2.6936004287008166e-06,0.049933482506408666,0.9063396931602777,1.0901626217859124,2.4821620173355987e-05,0.04447828829929212,0.90483741803596,1.0759689312492045
Residual-Noisy,7,2,1,5,47,grad,47,48,fc1,3.117676337179202e-06,0.0472007635866391,0.9048374180359596,1.092727502728268,0.00013393337257848793,0.03976579227366423,0.9048374180359599,1.060888499637116
Residual-Noisy,7,2,1,5,47,grad,47,48,fc2,8.744727805290535e-07,0.050213068461631566,0.9251021860934104,1.091269020653547,3.903495535270478e-05,0.040901580195071424,0.9048374180359594,1.0613516912636685
Residual-Noisy,7,2,2,6,47,grad,94,95,conv1,5.164867435495184e-06,0.06972214943356013,0.90483741803596,1.081274688774492,3.038228854871577e-06,0.08324222123169837,0.9147208663107466,1.1026454137519346
Residual-Noisy,7,2,2,6,47,grad,94,95,conv2,2.6109744469816272e-06,0.069822126306085,0.9139426362934976,1.0947246559878114,2.496319891589365e-05,0.06415237130142079,0.9048374180359595,1.0792459267656478
Residual-Noisy,7,2,2,6,47,grad,94,95,fc1,3.1257334097159994e-06,0.06900829338028247,0.9053919731466267,1.103640360724855,0.00013389425205478147,0.0561426933659627,0.9048374180359599,1.0607727452404991
Residual-Noisy,7,2,2,6,47,grad,94,95,fc2,8.200625458793281e-07,0.0695175430593005,0.9306966754985102,1.0835651850922559,3.933203412930163e-05,0.05884740788679216,0.9048374180359597,1.0634572196771892
Residual-Noisy,7,2,3,7,47,grad,141,142,conv1,5.621067526305627e-06,0.08462902372245625,0.9048374180359592,1.068829166744412,2.403695056117955e-06,0.09586067946396822,0.9132809384264897,1.072910360745563
Residual-Noisy,7,2,3,7,47,grad,141,142,conv2,2.7167605124866686e-06,0.0859050553855858,0.9104802428181207,1.094126230786462,2.4922073335546355e-05,0.07834940229761381,0.9048374180359599,1.0780411445648275
Residual-Noisy,7,2,3,7,47,grad,141,142,fc1,3.0928525385535734e-06,0.08554963254759983,0.9086304803961132,1.099185320011073,0.0001337304169614024,0.0687833429734009,0.9048374180359596,1.06049946927957
Residual-Noisy,7,2,3,7,47,grad,141,142,fc2,9.289750763753429e-07,0.08909102720012604,0.9084138223997514,1.0819158130291695,3.919587605959609e-05,0.07183800546814591,0.9048374180359596,1.0620513159536222
Residual-Noisy,7,2,4,8,47,grad,188,189,conv1,5.444459209924036e-06,0.09675689862383467,0.9048374180359596,1.077194126177419,3.066222766367777e-06,0.11323510454095713,0.9064301013447345,1.0947725496369587
Residual-Noisy,7,2,4,8,47,grad,188,189,conv2,2.515443474353584e-06,0.0993026427430445,0.9206460774697252,1.084608748901221,2.465250758768432e-05,0.08943752745453243,0.9048374180359599,1.0739072596745936
Residual-Noisy,7,2,4,8,47,grad,188,189,fc1,3.13614425601495e-06,0.09952284561638301,0.9048374180359593,1.0980563752045884,0.00013394520298347205,0.07942141378868375,0.9048374180359599,1.0603910945161683
Residual-Noisy,7,2,4,8,47,grad,188,189,fc2,8.400117059734504e-07,0.10251341690955593,0.9345553899310268,1.0849943637752835,3.934380550183107e-05,0.08310446194095307,0.9048374180359597,1.0609551072282624
Residual-Noisy,7,3,1,9,47,grad,47,48,conv1,4.914967001956247e-06,0.049937351697089405,0.9222007914130609,1.0810375461125497,2.50814448665765e-06,0.04972200265907556,0.9103464437276362,1.0808666725105638
Residual-Noisy,7,3,1,9,47,grad,47,48,conv2,2.6328425964634506e-06,0.04941947358948998,0.9048374180359596,1.0982314511344684,2.5145832354446154e-05,0.042791845121351375,0.9048374180359594,1.0748738792052521
Residual-Noisy,7,3,1,9,47,grad,47,48,fc1,3.186668476105687e-06,0.049986680451244464,0.9061131549480889,1.097609041197202,0.0001340314573051318,0.03938666432203031,0.9048374180359594,1.060209574411817
Residual-Noisy,7,3,1,9,47,grad,47,48,fc2,9.876966385929923e-07,0.050044703560974416,0.922241354496823,1.0855377466876015,4.009933490753408e-05,0.0408317354115697,0.9048374180359595,1.0604028864926935
Residual-Noisy,7,3,2,10,47,grad,94,95,conv1,5.067746780297845e-06,0.06863656623111208,0.927386233346036,1.0816228485438257,2.7722364888527256e-06,0.06641015195287761,0.9048374180359595,1.0661642706552914
Residual-Noisy,7,3,2,10,47,grad,94,95,conv2,2.522124383155329e-06,0.07001641256106336,0.9171308792899471,1.0856493263978597,2.4641823875671397e-05,0.06307951147568802,0.9048374180359595,1.0809794402699309
Residual-Noisy,7,3,2,10,47,grad,94,95,fc1,3.117343337251946e-06,0.07013076436252648,0.9048374180359596,1.0957147016754716,0.00013369375114031016,0.05564143817630718,0.9048374180359596,1.0599529950410296
Residual-Noisy,7,3,2,10,47,grad,94,95,fc2,8.983759810697504e-07,0.06701805294073436,0.9279506079744346,1.0786534422349756,3.9800240639782086e-05,0.05547157542439416,0.9048374180359599,1.057326503687781
Residual-Noisy,7,3,3,11,47,grad,141,142,conv1,5.103258477224783e-06,0.09336074924304541,0.91137557212797,1.0790226785520818,2.7268944782744524e-06,0.08472758715354921,0.9078833745148222,1.0751704158507118
Residual-Noisy,7,3,3,11,47,grad,141,142,conv2,2.6512549834363505e-06,0.08757269963855335,0.9130172536431496,1.1021258789947104,2.4660443890756666e-05,0.07595793993945037,0.9048374180359596,1.0727955679738914
Residual-Noisy,7,3,3,11,47,grad,141,142,fc1,3.1281144054288462e-06,0.08486876094121551,0.9071784265786789,1.0994108135709395,0.00013374678340168547,0.06834145521595149,0.9048374180359595,1.0603536704048067
Residual-Noisy,7,3,3,11,47,grad,141,142,fc2,8.652525312958979e-07,0.07351181243651782,0.9353595555696397,1.0675551189247767,3.972094105585615e-05,0.06977102072643425,0.9048374180359595,1.0630375715300422
Residual-Noisy,7,3,4,12,47,grad,188,189,conv1,4.91289119273284e-06,0.09453780968611772,0.92497388223218,1.0821652364666599,3.0532195693698912e-06,0.09796772069455005,0.9048374180359599,1.0957046343224097
Residual-Noisy,7,3,4,12,47,grad,188,189,conv2,2.6304460515845033e-06,0.10154464114953704,0.9064301614371497,1.1033192238389855,2.4530278792344053e-05,0.08712288427033019,0.9048374180359596,1.0742338634516557
Residual-Noisy,7,3,4,12,47,grad,188,189,fc1,3.162835616591709e-06,0.0984829970835808,0.9083402188740995,1.0940350080514116,0.00013377511258457893,0.07919260690201951,0.9048374180359596,1.0611488215994904
Residual-Noisy,7,3,4,12,47,grad,188,189,fc2,7.745936747930783e-07,0.09261009237888636,0.9435339158507043,1.059693950852252,3.8887306136570266e-05,0.08064579731807156,0.9048374180359595,1.0606628564000535
Residual-Noisy,7,4,1,13,47,grad,47,48,conv1,5.26843105617864e-06,0.05013201314485533,0.9111185948132592,1.090296213750322,2.6604988251447466e-06,0.047935213444509614,0.9048374180359594,1.055005476157726
Residual-Noisy,7,4,1,13,47,grad,47,48,conv2,2.608176364244774e-06,0.050155762893170974,0.9135811375134629,1.093317051537128,2.459687155881344e-05,0.04412294286202801,0.9048374180359596,1.0774229079424045
Residual-Noisy,7,4,1,13,47,grad,47,48,fc1,3.172968963124268e-06,0.05002522221015096,0.9088257054127088,1.098743706106666,0.00013389489872552858,0.03947604769730282,0.9048374180359595,1.060801351517468
Residual-Noisy,7,4,1,13,47,grad,47,48,fc2,1.0292121951574275e-06,0.049626170146065,0.9084200755077101,1.0732435675961687,3.9632143744252716e-05,0.040770114601832205,0.9048374180359597,1.0613185528820341
Residual-Noisy,7,4,2,14,47,grad,94,95,conv1,5.062785902467727e-06,0.07372340908748176,0.9182202551137045,1.0816905334909683,2.3022949994700636e-06,0.06857769258510858,0.9304300941195507,1.0666740415814966
Residual-Noisy,7,4,2,14,47,grad,94,95,conv2,2.6830911433507012e-06,0.06956998631931753,0.9048374180359597,1.0800494239009875,2.5121874417405713e-05,0.0621729625713078,0.9048374180359597,1.0739694451663058
Residual-Noisy,7,4,2,14,47,grad,94,95,fc1,3.0885769029588144e-06,0.06918306596357228,0.9073704267813595,1.0996926103963935,0.00013373447249074303,0.055812580209878955,0.9048374180359594,1.0604895483578607
Residual-Noisy,7,4,2,14,47,grad,94,95,fc2,9.515917662126032e-07,0.06622101744272162,0.9327090959415832,1.0954857148689348,3.989294532385257e-05,0.05828287611045186,0.90483741803596,1.0610888784044452
Residual-Noisy,7,4,3,15,47,grad,141,142,conv1,4.912023918354301e-06,0.08534639437341451,0.9197460288940847,1.077268591469719,2.5681019606925413e-06,0.09094259144049927,0.9099460044580149,1.0769797722183827
Residual-Noisy,7,4,3,15,47,grad,141,142,conv2,2.5894808020874476e-06,0.0880303942977696,0.9187360590335968,1.09822354522101,2.446564860077761e-05,0.07617910956352972,0.9048374180359597,1.0771718520433577
Residual-Noisy,7,4,3,15,47,grad,141,142,fc1,3.0960782638520846e-06,0.08425658220476824,0.9079592311214048,1.0972008746602286,0.00013371783111500448,0.06847723441287201,0.9048374180359594,1.0606489567128816
Residual-Noisy,7,4,3,15,47,grad,141,142,fc2,1.0036733552726316e-06,0.08399972470391308,0.9190563762558444,1.0961362300703308,3.957181209691166e-05,0.06981548830481557,0.9048374180359595,1.0579362824256575
Residual-Noisy,7,4,4,16,47,grad,188,189,conv1,5.209336230708241e-06,0.09729393262155876,0.9206650803532691,1.077629006237116,2.4645396395254224e-06,0.10299146806646495,0.9277556300102315,1.0804673561731193
Residual-Noisy,7,4,4,16,47,grad,188,189,conv2,2.7372161870504635e-06,0.09998357123914822,0.91116953591606,1.1051709180756473,2.44717000867602e-05,0.0898230488386212,0.9048374180359595,1.0805415193601737
Residual-Noisy,7,4,4,16,47,grad,188,189,fc1,3.1195891365034062e-06,0.0975657009314646,0.9063261222748801,1.0976330288379588,0.00013371094209792543,0.07931916503863447,0.9048374180359596,1.0610302219143568
Residual-Noisy,7,4,4,16,47,grad,188,189,fc2,8.598580208303226e-07,0.09721078417241463,0.9392702180487245,1.0710717762217588,3.9933899264371496e-05,0.08109158914318614,0.9048374180359595,1.0610948660378015
Residual-Noisy,7,5,1,17,47,grad,47,48,conv1,4.565900477185048e-06,0.04743857230845885,0.9048374180359596,1.0674545334108658,2.5481216754278073e-06,0.049890513926745,0.9243967638298687,1.0783828087516454
Residual-Noisy,7,5,1,17,47,grad,47,48,conv2,2.450797918369854e-06,0.045031210330708345,0.9048374180359597,1.081214506637449,2.472202726228405e-05,0.04483247780982458,0.9048374180359597,1.0766332688887994
Residual-Noisy,7,5,1,17,47,grad,47,48,fc1,3.161010358425631e-06,0.05000427770577135,0.907249764548014,1.0988839476233068,0.00013378217012042132,0.039199953278733664,0.9048374180359596,1.0600243322060907
Residual-Noisy,7,5,1,17,47,grad,47,48,fc2,8.631982704008837e-07,0.0497831966515842,0.9137607389385481,1.0752566760529692,3.9759414064122565e-05,0.04130540201249504,0.9048374180359596,1.0603627468774632
Residual-Noisy,7,5,2,18,47,grad,94,95,conv1,5.058045944266831e-06,0.0714015475232694,0.905651170217271,1.0904368743442117,2.347341552114847e-06,0.06493318332806464,0.9195692230108914,1.0812002900443567
Residual-Noisy,7,5,2,18,47,grad,94,95,conv2,2.6881294338281836e-06,0.06789485650727148,0.9048374180359599,1.0850774184867529,2.464666648275925e-05,0.06423882187108579,0.9048374180359595,1.0781358444203124
Residual-Noisy,7,5,2,18,47,grad,94,95,fc1,3.1395647184549216e-06,0.0708176290923558,0.9104147942153448,1.1040401177546477,0.00013376283212455491,0.055795595592870714,0.9048374180359593,1.0607666190884089
Residual-Noisy,7,5,2,18,47,grad,94,95,fc2,1.0610613199709558e-06,0.08269330119340496,0.9178491262310348,1.1051709180756475,4.0054347030859046e-05,0.05758102702110554,0.90483741803596,1.0585535209853227
Residual-Noisy,7,5,3,19,47,grad,141,142,conv1,4.96778425502539e-06,0.09251859417670108,0.9198703990967645,1.0955963394849435,2.248023856285128e-06,0.07495506120627309,0.9236870390647075,1.0661676268924931
Residual-Noisy,7,5,3,19,47,grad,141,142,conv2,2.507523081887866e-06,0.0847953578545962,0.9085578369886608,1.0893290388378385,2.4885336986347782e-05,0.07803691485989778,0.9048374180359595,1.0730737593490616
Residual-Noisy,7,5,3,19,47,grad,141,142,fc1,3.121130085556661e-06,0.08495708224826647,0.9048374180359597,1.0909738244812892,0.00013383949638962593,0.06856055239201926,0.9048374180359597,1.060900756856852
Residual-Noisy,7,5,3,19,47,grad,141,142,fc2,7.589069003172914e-07,0.09729677415767553,0.917324966524847,1.0714477156628817,3.94832281087182e-05,0.06991035172867158,0.9048374180359599,1.05775940565688
Residual-Noisy,7,5,4,20,47,grad,188,189,conv1,5.25225145387903e-06,0.10110095637308134,0.9048374180359597,1.0752948589315678,2.35397035869675e-06,0.08942057858924907,0.9421770014809447,1.0743052471135908
Residual-Noisy,7,5,4,20,47,grad,188,189,conv2,2.4824530717969344e-06,0.09945616908832342,0.9095203170232747,1.0979770908335929,2.4959664250014848e-05,0.08987698068832932,0.9048374180359593,1.0745377645412422
Residual-Noisy,7,5,4,20,47,grad,188,189,fc1,3.1207146394730873e-06,0.09842323612748313,0.9088237352852888,1.1031114336758172,0.00013392780326402064,0.07945558637555737,0.9048374180359596,1.0611025154325275
Residual-Noisy,7,5,4,20,47,grad,188,189,fc2,8.461543850630339e-07,0.10720166869235949,0.9170768974055706,1.0827403329376348,4.041580432277371e-05,0.08126757511258918,0.9048374180359594,1.060572215297427
Residual-Clean,7,1,1,1,47,summed_grad,47,48,conv1,8.047621942887064e-07,0.027222671082393055,0.9048374180359599,1.0117506818942856,4.855220390855159e-07,0.035170030573243305,0.9048374180359596,1.0198032857827786
Residual-Clean,7,1,1,1,47,summed_grad,47,48,conv2,5.950931767370142e-07,0.020236914340625804,0.90483741803596,1.0077966401013676,2.8808968966579807e-06,0.009263910416180795,0.9048374180359597,1.0015807676732171
Residual-Clean,7,1,1,1,47,summed_grad,47,48,fc1,7.605906626214813e-07,0.014105027155753722,0.9048374180359594,1.0041763370917285,1.1437650577819855e-05,0.003176123781138464,0.9048374180359594,1.0002196131917942
Residual-Clean,7,1,1,1,47,summed_grad,47,48,fc2,3.6781865054240127e-06,0.03979368000859415,0.9048374180359595,1.0542280272451945,7.699829302218022e-05,0.012206815475765088,0.9048374180359597,1.0028218640054958
Residual-Clean,7,1,2,2,47,summed_grad,94,95,conv1,2.1373726253306396e-07,0.03798773454764967,0.953375137376037,1.0059305921761277,1.2459538732241146e-07,0.046005847316091183,0.9650065007138399,1.0076464071844784
Residual-Clean,7,1,2,2,47,summed_grad,94,95,conv2,1.2567435142814865e-07,0.029142082094979132,0.9581876928069294,1.0054086103036657,6.801590671448442e-07,0.018543206163164825,0.904837418035959,1.0022637994182577
Residual-Clean,7,1,2,2,47,summed_grad,94,95,fc1,2.7951608460808817e-07,0.02163248044592975,0.9048374180359599,1.0026244209143556,4.93619050008795e-06,0.005012190004089441,0.9048374180359606,1.0001180849608875
Residual-Clean,7,1,2,2,47,summed_grad,94,95,fc2,2.7708476887417226e-06,0.04708975578043907,0.908381357006683,1.0371978501064285,7.302615707170864e-05,0.01797960584958718,0.90483741803596,1.0011871424427112
Residual-Clean,7,1,3,3,47,summed_grad,141,142,conv1,5.3283536293832494e-08,0.04024095730973227,0.9889821213902148,1.0017782920883544,3.055504810006142e-08,0.04823598539763441,0.9920304208231264,1.0022638244113768
Residual-Clean,7,1,3,3,47,summed_grad,141,142,conv2,4.9854976074729016e-08,0.03193661931149201,0.9809336918568734,1.0024685580429997,2.8467546982821993e-07,0.022242654646361448,0.9561747796923576,1.00111128739899
Residual-Clean,7,1,3,3,47,summed_grad,141,142,fc1,1.4235921608494764e-07,0.028360979862670988,0.9276427363058947,1.002246745252132,2.6807888865660623e-06,0.006789527865264281,0.9048374180359595,1.0001144798905566
Residual-Clean,7,1,3,3,47,summed_grad,141,142,fc2,1.3041734344801075e-06,0.053517608463720896,0.9556750109415928,1.0178460765155215,3.8080917749072574e-05,0.02372587138586415,0.90483741803596,1.0010942149488105
Residual-Clean,7,1,4,4,47,summed_grad,188,189,conv1,2.9802095895992125e-08,0.04136992042752303,0.9938982328997634,1.0010737839695785,1.6959152672402873e-08,0.049441442191965924,0.9957357429561443,1.0013418223166926
Residual-Clean,7,1,4,4,47,summed_grad,188,189,conv2,2.4469519482774497e-08,0.03324918372579823,0.9909236868757625,1.001415911460732,1.5230649108552242e-07,0.024131579357735067,0.9761548434295012,1.0006779903852019
Residual-Clean,7,1,4,4,47,summed_grad,188,189,fc1,8.104626955651074e-08,0.0321322589880998,0.9668507361865439,1.001385417099212,1.5256847845609388e-06,0.008432270339336563,0.90483741803596,1.000124619563443
Residual-Clean,7,1,4,4,47,summed_grad,188,189,fc2,6.043152606332592e-07,0.056989801658218604,0.9853861816966369,1.0102861376337793,2.2427550684409074e-05,0.028992554053975668,0.9048374180359592,1.0010727796136156
Residual-Clean,7,2,1,5,47,summed_grad,47,48,conv1,9.259034469344756e-08,0.03184107779844023,0.9048374180359597,1.0203937425160405,5.0919860229073824e-08,0.04892641532267284,0.9089875051590695,1.0418795062162645
