task,method,source,beta,test_accuracy,best_accuracy,accuracy_auc,test_loss,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms,epsilon,noise_multiplier,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,n
mnist,dp_kfm_a,public,0.25,0.931,0.9362,3.619050000000001,0.4297675675392151,0.1548003107309341,0.8683003783226013,0.0002089487534249,11.797687530517578,120.5149917602539,184.02207946777344,0.0004617793601937,26.3734188079834,274.6321105957031,0.798709893514336,0.985220136201649,0.798709893514336,0.985220136201649,0.0362282570572017,1.0890957522013018,1.0680849241347703,0.995693195331761,1.068115234375,172350464,54396608,51380224,19996224,1
mnist,dp_kfm_a,public,0.5,0.8931,0.8931,3.1899,0.850596960067749,0.2479465305805206,0.7867740988731384,0.0033266306854784,63.292293548583984,185.9201812744141,330.86962890625,0.0053619695827364,112.39142608642578,238.3011932373047,0.8603510243335155,0.9841217253698308,0.8603510243335155,0.9841217253698308,0.0534151072745576,1.0451733710647158,1.068385100923378,0.995693195331761,1.068115234375,172350464,54396608,51380224,19996224,1
mnist,dp_kfm_a,public,0.75,0.361,0.6683,1.97315,1.8600694412231444,0.98385488986969,0.0520106330513954,61.03742218017578,154.20492553710938,254.5542907714844,524.0001220703125,18.30352020263672,52.87531661987305,122.41796112060548,0.7847604974403252,0.9896059236776932,0.7847604974403252,0.9896059236776932,0.0356840339000937,1.1110832183389665,1.0744734892868757,0.995693195331761,1.068115234375,172350464,54396608,51380224,19996224,1
mnist,dp_kfm_a,public,1.0,0.236,0.5091,1.09355,2.518250374603272,0.9961258172988892,0.010840811766684,432.4858093261719,1692.5086669921875,3335.408203125,6070.97412109375,51.10638046264648,236.2569122314453,587.4232177734375,0.9292332419608368,0.9984732400624842,0.9292332419608368,0.9984732400624842,0.0325096338263184,1.0072689999032036,1.0670500903474274,0.995693195331761,1.068115234375,172350464,54396608,51380224,19996224,1
mnist,dp_sgd,none,,0.9248,0.9248,3.64695,0.476163493847847,0.2134614735841751,0.8164445757865906,0.0015310313319787,82.00807189941406,422.624267578125,618.056396484375,0.0015310313319787,82.00807189941406,422.624267578125,0.7230147239746377,0.9957828545545028,0.7230147239746377,0.9957828545545028,0.0156380379826438,1.0405617200805433,1.06802072248346,0.995693195331761,1.068115234375,135044096,25294528,51380224,0,1
vit,dp_kfc,pink,,0.8778,0.8778,3.2751,0.5924862484455109,0.6151731610298157,0.4421278834342956,7.378459453582764,108538.3046875,246398.140625,582210.5625,0.0260291062295436,387.1866149902344,884.4934692382812,0.4006103623464826,0.9999946264351643,0.2385220984363952,0.9991170500026124,0.001979448538626,1.1008045977200211,0.7202342473175513,2.9959030525484205,0.72021484375,5711415296,4899282432,19562496,77146304,1
vit,dp_kfc,public,,0.9081,0.9081,3.3651,0.4139585475921631,0.4884826838970184,0.5704498887062073,0.8274999856948853,10065.3515625,32077.34375,87493.4609375,0.0175206661224365,216.8714141845703,712.1856079101562,0.4221352328047774,0.9999553216151228,0.2468459844136998,0.99880561282066,0.0018485110048014,1.1973253369938208,0.7202342473175513,2.9959030525484205,0.72021484375,5695407616,4899282432,19562496,77146304,1
vit,dp_kfm,pink,0.25,0.9187,0.9187,3.52495,0.3360055635929108,0.3124924898147583,0.7380481362342834,0.0702690109610557,193.95245361328125,718.6544189453125,1439.4720458984375,0.0650681406259536,179.16575622558594,664.56787109375,0.5535424627344561,0.9979595801310408,0.5535424627344561,0.9979595801310408,0.002954413211031,1.2236764749233016,0.7202419723242233,2.9959030525484205,0.72021484375,5788318208,4899282432,19562496,154292600,1
vit,dp_kfm,pink,0.5,0.8991,0.8991,3.4144,0.4126303476333618,0.3951001167297363,0.6641002893447876,0.2335366904735565,533.9229736328125,1291.8994140625,2978.164306640625,0.1225616633892059,282.0242614746094,681.9397583007812,0.5373477763450665,0.9988328657052312,0.5373477763450665,0.9988328657052312,0.0018443040718455,1.1860398190724672,0.7202888856085449,2.9959030525484205,0.72021484375,5788318208,4899282432,19562496,154292600,1
vit,dp_kfm,pink,0.75,0.852,0.852,3.13,0.5839325752735138,0.612966001033783,0.45734304189682,4.952652931213379,2380.97412109375,4545.4287109375,9055.9921875,0.810172438621521,392.38525390625,757.30517578125,0.5054939162947889,0.9996550634086898,0.5054939162947889,0.9996550634086898,0.0007537632304512,1.1141357467298496,0.7208408646091654,2.9959030525484205,0.72021484375,5788318208,4899282432,19562496,154292600,1
vit,dp_kfm,pink,1.0,0.7195,0.7195,2.50395,0.9937520666122436,0.9664713740348816,0.0759101808071136,1186.568603515625,12037.724609375,19563.302734375,85383.6484375,41.745582580566406,424.6589965820313,692.0884399414062,0.4549373378781807,0.9999309388217928,0.4549373378781807,0.9999309388217928,0.00030011544334,1.0613499247041152,0.7236138117499035,2.9959030525484205,0.72021484375,5788318208,4899282432,19562496,154292600,1
vit,dp_kfm,public,0.25,0.9162,0.9162,3.5255,0.3436411835670471,0.2934307157993316,0.7537994980812073,0.0540484674274921,143.80856323242188,522.3270874023438,1152.3121337890625,0.0718445107340812,190.9612274169922,704.2103881835938,0.5751683877850715,0.9972029742760016,0.5751683877850715,0.9972029742760016,0.0043463556205334,1.200136413482636,0.7202377085697302,2.9959030525484205,0.72021484375,5772696576,4899282432,19562496,154292600,1
vit,dp_kfm,public,0.5,0.8738,0.8738,3.32535,0.5272657543182373,0.4137004017829895,0.643673300743103,0.2757841348648071,377.9676208496094,759.5397338867188,2164.675537109375,0.3221951723098755,444.2607116699219,889.130126953125,0.5952915131246785,0.9978894873793124,0.5952915131246785,0.9978894873793124,0.00468508982851,1.097011495920101,0.7202470235616961,2.9959030525484205,0.72021484375,5772696576,4899282432,19562496,154292600,1
vit,dp_kfm,public,0.75,0.7686,0.7686,2.90725,0.976285033416748,0.6594365835189819,0.4042705297470093,12.72747039794922,1170.595703125,2172.770751953125,5412.35009765625,6.572626113891602,602.4191284179688,1012.689697265625,0.629247233720897,0.999082469019964,0.629247233720897,0.999082469019964,0.0030487839207418,1.0462802892777403,0.7202603266879892,2.9959030525484205,0.72021484375,5772696576,4899282432,19562496,154292600,1
vit,dp_kfm,public,1.0,0.5684,0.6004,2.21925,1.6153595134735108,0.9517837762832642,0.085551805794239,1254.53369140625,4563.330078125,7521.76806640625,16110.251953125,177.81593322753906,551.8984985351562,834.7598266601562,0.624042478575135,0.99973517281797,0.624042478575135,0.99973517281797,0.0011813942427153,1.0336277582175306,0.7203721357671186,2.9959030525484205,0.72021484375,5772696576,4899282432,19562496,154292600,1
vit,dp_kfm_a,pink,0.25,0.9243,0.9243,3.5603,0.3134461329936981,0.2899394035339355,0.7561368942260742,0.0500177890062332,148.82046508789062,716.7443237304688,1413.238037109375,0.0462475791573524,139.7218017578125,671.3587646484375,0.5550818663629511,0.9979913153485216,0.5550818663629511,0.9979913153485216,0.0028914311795744,1.2300957424889918,0.7202336704257977,2.9959030525484205,0.72021484375,5587761664,4879916544,19562496,79679064,1
vit,dp_kfm_a,pink,0.5,0.909,0.909,3.47505,0.3731018550395965,0.3543681502342224,0.6997836232185364,0.1312647759914398,373.541748046875,1083.207763671875,2802.0869140625,0.0817531868815422,233.75645446777344,682.6923217773438,0.5434851086158152,0.998621803299378,0.5434851086158152,0.998621803299378,0.0021340054686128,1.1997089337022175,0.720238130829119,2.9959030525484205,0.72021484375,5587761664,4879916544,19562496,79679064,1
vit,dp_kfm_a,pink,0.75,0.8651,0.8651,3.20975,0.5280641523361206,0.5515269637107849,0.518583357334137,2.0139760971069336,1194.7080078125,2310.093505859375,4900.4052734375,0.6151955723762512,368.48968505859375,730.5691528320312,0.5290372760162525,0.9993044091477364,0.5290372760162525,0.9993044091477364,0.0012581112320519,1.1335952936758138,0.7202627736144958,2.9959030525484205,0.72021484375,5587761664,4879916544,19562496,79679064,1
vit,dp_kfm_a,pink,1.0,0.7396,0.7396,2.61085,0.9195500898361206,0.9057546257972716,0.1554463654756546,264.5257568359375,3730.78857421875,5991.64404296875,22863.146484375,29.80850982666016,424.18109130859375,698.5770874023438,0.4841015838957229,0.9997596743171848,0.4841015838957229,0.9997596743171848,0.0006697959243799,1.0688210921618426,0.7203863682616458,2.9959030525484205,0.72021484375,5587761664,4879916544,19562496,79679064,1
vit,dp_kfm_a,public,0.25,0.9209,0.9209,3.5526,0.3254438624620437,0.2818531990051269,0.7637619376182556,0.0451126247644424,128.8029327392578,554.2252807617188,1247.2867431640625,0.0568706020712852,163.0847625732422,704.5375366210938,0.5713829159786864,0.997364807676056,0.5713829159786864,0.997364807676056,0.0039928849689306,1.2091067431034404,0.7202319604956995,2.9959030525484205,0.72021484375,5588653568,4879916544,19562496,79679064,1
vit,dp_kfm_a,public,0.5,0.8852,0.8852,3.3667,0.481913759803772,0.3904249668121338,0.6650093197822571,0.2085774540901184,340.9539794921875,720.359130859375,2091.069091796875,0.2438415437936782,404.8438720703125,843.6109008789062,0.588674601185403,0.9978132321612684,0.588674601185403,0.9978132321612684,0.0045449772308144,1.1117633974782049,0.7202306881804585,2.9959030525484205,0.72021484375,5588653568,4879916544,19562496,79679064,1
vit,dp_kfm_a,public,0.75,0.7893,0.7893,2.92675,0.8557190444946289,0.6314659714698792,0.4356658458709717,7.125349044799805,716.981201171875,1338.1375732421875,3229.234130859375,5.527503967285156,553.312744140625,939.2559814453124,0.6219368652946174,0.998558173270628,0.6219368652946174,0.998558173270628,0.0041425469377703,1.0575389422949524,0.7202254289240343,2.9959030525484205,0.72021484375,5588653568,4879916544,19562496,79679064,1
vit,dp_kfm_a,public,1.0,0.6,0.6,2.20525,1.4615972190856934,0.93386572599411,0.1145646944642067,406.52734375,1506.1673583984375,2467.40966796875,5471.96630859375,153.72100830078125,505.0744323730469,761.4517211914062,0.6369516270339026,0.9992021578410109,0.6369516270339026,0.9992021578410109,0.0027753654698352,1.0428281712511922,0.7201819390574207,2.9959030525484205,0.72021484375,5588653568,4879916544,19562496,79679064,1
vit,dp_sgd,none,,0.9259,0.9259,3.5692,0.3008281967759132,0.28273606300354,0.7626215219497681,0.0449491441249847,127.01966094970705,660.94873046875,1299.965576171875,0.0449491441249847,127.01966094970705,660.94873046875,0.5528976012970437,0.9978170923026222,0.5528976012970437,0.9978170923026222,0.0030248342745274,1.244748303603847,0.7202342473175513,2.9959030525484205,0.72021484375,5466434048,4802352128,19562496,0,1
