task,method,source,beta,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,epsilon,noise_multiplier,accountant_steps,logical_steps,samples,realized_batch_size_sum,realized_batch_size_mean,realized_batch_size_min,realized_batch_size_max,sample_rate,expected_batch_size,optimizer_steps,noise_events,logical_batch_size,physical_batch_size,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,geometry_build_seconds,oracle_seconds,private_train_seconds,wall_time_seconds,run_wall_time_seconds,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,factor_state_bytes,trace_S,d_total,tau,research_only,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms,run_name,physical_gpu
vit,dp_kfm,pink,1.0,42,2,1.6384313843424954,1.3873110609054566,0.5705,0.5705,0.47455,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,1.0,0.0011242340551689,3482.93017578125,6234.8212890625,8741.06640625,18234.34765625,138.32467651367188,245.0538024902344,341.6755065917969,3.8137445468455553,6.0727100763469934,298.8827140843496,323.8934794263914,648.2454988667741,5782349312,4899282432,19562496,154292600,77146296,5526346.0,5526346,98.377073258507,True,0.7947875018230977,0.9997925028597696,0.7947875018230977,0.9997925028597696,0.0005618148911977,1.118888489755557,0.7200549948066081,vit_dp_kfm_pink_beta1_seed42,2
vit,dp_kfm,pink,1.0,42,3,1.2263128882297796,1.0941484645843509,0.6709,0.6709,1.09525,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.9998800158500672,0.0059143458493053,2952.701171875,8140.4013671875,11670.8994140625,20614.5,106.06452178955078,291.98443603515625,419.9034729003906,3.810555602423847,5.980175215750933,303.3652798989788,329.19657071027905,977.4998968411236,5785390080,4899282432,19562496,154292600,77146296,5526346.0,5526346,94.74499891215874,True,0.6605541226233733,0.9998557141913595,0.6605541226233733,0.9998557141913595,0.0005158230260601,1.1066805454632342,0.7206819078910505,vit_dp_kfm_pink_beta1_seed42,2
vit,dp_kfm,pink,1.0,42,4,1.0497866842626595,1.0012141616821288,0.7135,0.7135,1.7874500000000002,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.9927871227264404,0.0310126580297946,1695.9326171875,9846.0859375,15141.20703125,33377.21484375,60.09566116333008,352.6924743652344,549.1796264648438,3.814024833962321,5.893670195713639,298.8720593582839,323.50876696873456,1301.069867167622,5780677632,4899282432,19562496,154292600,77146296,5526346.0,5526346,96.59052356022092,True,0.5065160995249566,0.9999038864412052,0.5065160995249566,0.9999038864412052,0.0006044340048871,1.0862652605425154,0.7188717179962774,vit_dp_kfm_pink_beta1_seed42,2
vit,dp_kfm,pink,1.0,42,5,1.012329111972204,0.9937520666122436,0.7195,0.7195,2.50395,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.9664713740348816,0.0759101808071136,1186.568603515625,12037.724609375,19563.302734375,85383.6484375,41.745582580566406,424.6589965820313,692.0884399414062,3.820972139015794,5.894074251875281,301.6131104435772,326.8793403552845,1628.0123171685264,5788318208,4899282432,19562496,154292600,77146296,5526346.0,5526346,95.47095391202734,True,0.4549373378781807,0.9999309388217928,0.4549373378781807,0.9999309388217928,0.00030011544334,1.0613499247041152,0.7236138117499035,vit_dp_kfm_pink_beta1_seed42,2
vit,dp_kfm,public,0.25,42,1,1.5260756213575353,0.6913361268997192,0.7896,0.7896,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.943865954875946,0.1078305020928382,87.14892578125,180.78370666503903,276.2179260253906,555.4409790039062,108.08551788330078,221.51889038085935,332.25982666015625,6.094375710003078,5.896853145211935,301.7073568934575,328.7090080566704,328.752424989827,5774973440,4899282432,19562496,154292600,77146296,5526346.0,5526346,7.702710813543835,True,0.7573476622228332,0.9929139182947796,0.7573476622228332,0.9929139182947796,0.0131599480378033,1.1549571886299397,0.7202129416501756,vit_dp_kfm_public_beta0.25_seed42,3
vit,dp_kfm,public,0.25,42,2,0.514705661892139,0.4682838555812835,0.8728,0.8728,0.8311999999999999,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.5876597166061401,0.5020267963409424,2.603945255279541,212.2081756591797,367.089599609375,840.778076171875,3.390132427215576,276.0291748046875,481.5126037597656,5.782176460139453,5.98102752584964,298.10191935207695,324.95494854915887,653.7685138396919,5769999872,4899282432,19562496,154292600,77146296,5526346.0,5526346,7.690973104526416,True,0.5600207994140328,0.9955538592741696,0.5600207994140328,0.9955538592741696,0.0062394222460608,1.2323477543431631,0.7201946138864586,vit_dp_kfm_public_beta0.25_seed42,3
vit,dp_kfm,public,0.25,42,3,0.3999072285703157,0.3972626261711121,0.8959,0.8959,1.71555,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.4115106165409088,0.655052125453949,0.3341009020805359,205.73800659179688,433.69384765625,1045.9923095703125,0.4409740567207336,270.259033203125,579.8764038085938,5.795334883034229,6.326092075556517,305.00171929690987,332.30102348607033,986.127794903703,5779323904,4899282432,19562496,154292600,77146296,5526346.0,5526346,7.647990705889789,True,0.5612996652070442,0.9965183645813522,0.5612996652070442,0.9965183645813522,0.0050887767259247,1.2240263968324778,0.7201965557444687,vit_dp_kfm_public_beta0.25_seed42,3
vit,dp_kfm,public,0.25,42,4,0.3586852423853308,0.3696115008354187,0.9039,0.9039,2.61545,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.342702716588974,0.71304851770401,0.1159048974514007,182.7845458984375,485.5938415527344,1705.6453857421875,0.1537088751792907,241.84634399414065,653.5375366210938,5.74275863263756,5.959623884409666,299.51798603869975,327.0465634204447,1313.234792387113,5770018304,4899282432,19562496,154292600,77146296,5526346.0,5526346,7.615291928863003,True,0.56342319598212,0.996987143089044,0.56342319598212,0.996987143089044,0.0045898699171793,1.2074495277185169,0.7202012630939769,vit_dp_kfm_public_beta0.25_seed42,3
vit,dp_kfm,public,0.25,42,5,0.330100213549934,0.3436411835670471,0.9162,0.9162,3.5255,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.2934307157993316,0.7537994980812073,0.0540484674274921,143.80856323242188,522.3270874023438,1152.3121337890625,0.0718445107340812,190.9612274169922,704.2103881835938,5.8597028609365225,6.117788460105658,303.392705575563,330.2014186158776,1643.4991706665603,5772696576,4899282432,19562496,154292600,77146296,5526346.0,5526346,7.594396386595947,True,0.5751683877850715,0.9972029742760016,0.5751683877850715,0.9972029742760016,0.0043463556205334,1.200136413482636,0.7202377085697302,vit_dp_kfm_public_beta0.25_seed42,3
vit,dp_kfm,public,0.5,42,1,1.7200808587416476,0.9780494159698486,0.7021,0.7021,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9869886636734008,0.0422325320541858,156.6850128173828,319.75848388671875,510.3676452636719,1164.1180419921875,131.07540893554688,241.99388122558597,350.5033569335937,5.8405078779906034,5.872943033464253,295.81153438799083,323.44236523099244,323.486335917376,5774973440,4899282432,19562496,154292600,77146296,5526346.0,5526346,35.98396894847264,True,0.7702279675153418,0.9958347210190598,0.7702279675153418,0.9958347210190598,0.0087935358087929,1.1182406546554051,0.7202437617496805,vit_dp_kfm_public_beta0.5_seed42,1
vit,dp_kfm,public,0.5,42,2,0.7422129374847585,0.6607153124809265,0.8186,0.8186,0.76035,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.7323912382125854,0.3555795550346374,13.944368362426758,314.74530029296875,565.7140502929688,1932.06103515625,14.428177833557127,325.0125732421875,542.6271362304688,5.596653470769525,6.625424497760832,294.0079372934997,321.0883360831067,644.6343837566674,5769999872,4899282432,19562496,154292600,77146296,5526346.0,5526346,36.43089171912626,True,0.5652315770942936,0.996890827864664,0.5652315770942936,0.996890827864664,0.0055911732176223,1.1401509325360524,0.7201494788186863,vit_dp_kfm_public_beta0.5_seed42,1
vit,dp_kfm,public,0.5,42,3,0.5904329070538391,0.5717901947975159,0.8537,0.8537,1.5964999999999998,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.5380754470825195,0.5365433692932129,1.617722988128662,341.2367553710937,659.0963745117188,2551.959716796875,1.788219928741455,378.66693115234375,706.054931640625,5.531644310802221,5.681813661940396,295.6188545729965,321.51142043154687,966.2034519053996,5779323904,4899282432,19562496,154292600,77146296,5526346.0,5526346,36.32611440792025,True,0.5726616008964184,0.9974654418060858,0.5726616008964184,0.9974654418060858,0.0048295171001995,1.1251576248688078,0.7201832445275228,vit_dp_kfm_public_beta0.5_seed42,1
vit,dp_kfm,public,0.5,42,4,0.5377791641628993,0.5511796087265015,0.8651,0.8651,2.4559,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.4562203586101532,0.6060973405838013,0.5333070755004883,360.2382507324219,720.8986206054688,1690.775634765625,0.6042064428329468,410.5130004882813,809.9240112304688,5.571930792182684,5.735016972757876,293.40450989920646,321.0477930903435,1287.3158831335604,5770018304,4899282432,19562496,154292600,77146296,5526345.999999999,5526346,36.00767792339552,True,0.5903082586689932,0.9977263347585512,0.5903082586689932,0.9977263347585512,0.0049585637606118,1.1084791085432868,0.7201601177708418,vit_dp_kfm_public_beta0.5_seed42,1
vit,dp_kfm,public,0.5,42,5,0.5314911519683638,0.5272657543182373,0.8738,0.8738,3.32535,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.4137004017829895,0.643673300743103,0.2757841348648071,377.9676208496094,759.5397338867188,2164.675537109375,0.3221951723098755,444.2607116699219,889.130126953125,5.8197614178061485,5.784021786414087,296.52622602228075,323.97906279284507,1611.3584783198312,5772696576,4899282432,19562496,154292600,77146296,5526346.000000001,5526346,35.88190086600359,True,0.5952915131246785,0.9978894873793124,0.5952915131246785,0.9978894873793124,0.00468508982851,1.097011495920101,0.7202470235616961,vit_dp_kfm_public_beta0.5_seed42,1
vit,dp_kfm,public,0.75,42,1,2.037461329976867,1.4359224489212037,0.5535,0.5535,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9998791813850404,0.0052609182894229,492.326171875,974.9967041015624,1548.7440185546875,3241.1171875,148.33937072753906,240.83236694335935,331.8210144042969,7.367954350076616,6.3504962688311934,302.801829919219,331.82494518347085,331.86846887134016,5774973440,4899282432,19562496,154292600,77146296,5526346.0,5526346,79.527684847288,True,0.8237195401361571,0.998509771282768,0.8237195401361571,0.998509771282768,0.0033942470618416,1.099897167199989,0.7202517448308681,vit_dp_kfm_public_beta0.75_seed42,2
vit,dp_kfm,public,0.75,42,2,1.1050547535473834,0.984037254333496,0.721,0.721,0.63725,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.943231463432312,0.1114377975463867,191.36428833007807,948.499267578125,1804.2239990234373,5804.4169921875,79.87345123291016,338.7492980957031,542.9962158203125,5.963570293039084,5.948507954366505,297.65427013114095,324.58573671709746,656.5187269244343,5769999872,4899282432,19562496,154292600,77146296,5526346.0,5526346,80.47919604993899,True,0.5803512541049446,0.9987293087324374,0.5803512541049446,0.9987293087324374,0.0027619031895942,1.095591465644623,0.7200891637439256,vit_dp_kfm_public_beta0.75_seed42,2
vit,dp_kfm,public,0.75,42,3,0.921065172252572,0.9406218023300172,0.7603,0.7603,1.3779,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.7796064615249634,0.2949762046337127,40.856441497802734,1048.865234375,2071.407470703125,6677.94677734375,18.487285614013672,452.3515319824219,764.6195678710938,5.861848967149854,6.144239998422563,303.3338845502585,329.71293167211115,986.2954019084572,5779323904,4899282432,19562496,154292600,77146296,5526346.0,5526346,79.501336737047,True,0.5553499818478728,0.9990036197959836,0.5553499818478728,0.9990036197959836,0.0022496044984406,1.0747763722652186,0.7202061915742058,vit_dp_kfm_public_beta0.75_seed42,2
vit,dp_kfm,public,0.75,42,4,0.9062589783190648,0.9666991558074952,0.7649,0.7649,2.1405,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.6915132999420166,0.3766085803508758,17.46356964111328,1141.85693359375,2297.266845703125,6337.63232421875,8.316848754882812,540.0341186523438,943.7697143554688,5.681227553635836,5.884778531268239,297.90187071822584,323.5235571945086,1309.8795071644709,5770018304,4899282432,19562496,154292600,77146296,5526346.0,5526346,79.07636821091452,True,0.600969102387187,0.9990706423817522,0.600969102387187,0.9990706423817522,0.0031784111070796,1.05631035883791,0.7201162164282267,vit_dp_kfm_public_beta0.75_seed42,2
vit,dp_kfm,public,0.75,42,5,0.9597389196391816,0.976285033416748,0.7686,0.7686,2.90725,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.6594365835189819,0.4042705297470093,12.72747039794922,1170.595703125,2172.770751953125,5412.35009765625,6.572626113891602,602.4191284179688,1012.689697265625,5.610028771683574,5.768939593806863,299.9759841030464,325.267721850425,1635.2095438987017,5772696576,4899282432,19562496,154292600,77146296,5526346.0,5526346,78.75714419252415,True,0.629247233720897,0.999082469019964,0.629247233720897,0.999082469019964,0.0030487839207418,1.0462802892777403,0.7202603266879892,vit_dp_kfm_public_beta0.75_seed42,2
vit,dp_kfm,public,1.0,42,1,2.3776217776820623,1.8797179145812988,0.4001,0.4001,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,1.0,0.0006577876629307,2181.79443359375,3920.14453125,5981.26171875,17969.19140625,153.94509887695312,232.0806579589844,310.565673828125,5.930865257047117,5.909323718398809,299.69823573343456,326.27054870221764,326.3140064710751,5774973440,4899282432,19562496,154292600,77146296,5526346.0,5526346,99.14943609001786,True,0.8818035209480446,0.9996173213574884,0.8818035209480446,0.9996173213574884,0.0007680801363565,1.0911087020441574,0.7199986066496229,vit_dp_kfm_public_beta1_seed42,3
vit,dp_kfm,public,1.0,42,2,1.629144868784384,1.4600233116149903,0.5441,0.5441,0.4721,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.9998989105224608,0.0034782148431986,1440.514892578125,3392.343994140625,5585.96044921875,11265.33203125,155.08511352539062,272.95269775390625,390.194580078125,5.664881080389023,5.875155858695507,295.9555926658213,322.2887557577342,648.6615045694634,5769999872,4899282432,19562496,154292600,77146296,5526346.0,5526346,101.83662272589616,True,0.7654215647011031,0.9995427909938076,0.7654215647011031,0.9995427909938076,0.0012188258209657,1.0962656460324178,0.720057796192972,vit_dp_kfm_public_beta1_seed42,3
vit,dp_kfm,public,1.0,42,3,1.3404388952573738,1.3274149841308591,0.6004,0.6004,1.04435,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.9948205947875975,0.0206318777054548,1213.184326171875,3755.095458984375,6593.3408203125,17988.04296875,152.63076782226562,364.664794921875,543.7833251953125,5.660382400266826,5.884070840664208,300.6643163794652,328.2620661444962,976.9813837083055,5779323904,4899282432,19562496,154292600,77146296,5526346.0,5526346,99.7720622441762,True,0.6817694204775757,0.9996148417573084,0.6817694204775757,0.9996148417573084,0.0005155840926082,1.07064944828267,0.7201637995049261,vit_dp_kfm_public_beta1_seed42,3
vit,dp_kfm,public,1.0,42,4,1.342715606959238,1.4655370864868165,0.5905,0.6004,1.6398,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.9775375723838806,0.0553494244813919,1082.4466552734375,4432.861328125,7794.60498046875,20574.44921875,142.43038940429688,473.4458618164063,732.146728515625,5.965598546899855,6.046131826005876,297.15343154780567,323.84036611020565,1300.8829605095088,5770018304,4899282432,19562496,154292600,77146296,5526346.0,5526346,98.31340221147728,True,0.6065393559304598,0.9996984417314708,0.6065393559304598,0.9996984417314708,0.0007934674712914,1.048519533401405,0.7201249880367252,vit_dp_kfm_public_beta1_seed42,3
vit,dp_kfm,public,1.0,42,5,1.5253393798641974,1.6153595134735108,0.5684,0.6004,2.21925,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.9517837762832642,0.085551805794239,1254.53369140625,4563.330078125,7521.76806640625,16110.251953125,177.81593322753906,551.8984985351562,834.7598266601562,6.384698277339339,5.889468464069068,306.95182618591934,333.8291260935366,1634.7753566540778,5772696576,4899282432,19562496,154292600,77146296,5526346.0,5526346,97.55483713961192,True,0.624042478575135,0.99973517281797,0.624042478575135,0.99973517281797,0.0011813942427153,1.0336277582175306,0.7203721357671186,vit_dp_kfm_public_beta1_seed42,3
vit,dp_kfm_a,pink,0.25,42,1,1.56178729293901,0.6575410970687866,0.7975,0.7975,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.960643708705902,0.0853850468993187,120.86808776855467,234.0854034423828,333.87860107421875,717.2069702148438,109.31446838378906,211.78810119628903,305.5777893066406,1.9755592783913016,3.9561264598742127,288.2282967865467,309.97827549651265,310.02569257467985,5590039040,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.6485878590786276,True,0.7704271312717444,0.9944543829431004,0.7704271312717444,0.9944543829431004,0.0101278657109263,1.1637458485116696,0.7202127319117541,vit_dp_kfm_a_pink_beta0.25_seed42,1
vit,dp_kfm_a,pink,0.25,42,2,0.47903036273029,0.4229954596042633,0.882,0.882,0.83975,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.607451856136322,0.4853099584579468,3.1046650409698486,274.0436706542969,482.8958435058594,1011.312255859375,2.8335695266723637,251.3207855224609,446.8063659667969,1.7989295003935697,3.991691790521145,286.1209415476769,306.40097384992987,616.4872337104753,5585020416,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.639692618931284,True,0.5412270059127957,0.996571751060586,0.5412270059127957,0.996571751060586,0.0044111840692296,1.2733722566533263,0.7202029094192454,vit_dp_kfm_a_pink_beta0.25_seed42,1
vit,dp_kfm_a,pink,0.25,42,3,0.3687361887453632,0.3619356181383133,0.9042,0.9042,1.73285,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.4145302474498749,0.6532261967658997,0.3605841994285583,261.5221862792969,593.3394775390625,1595.158935546875,0.331311970949173,241.6951904296875,551.4916381835938,1.7927716867998242,3.718402057886124,294.16585332807153,315.5242773247883,932.0693142805248,5594383360,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.6393630680740257,True,0.5371653170034508,0.9974533878344108,0.5371653170034508,0.9974533878344108,0.0034474981542716,1.2589163059376718,0.7202069826004932,vit_dp_kfm_a_pink_beta0.25_seed42,1
vit,dp_kfm_a,pink,0.25,42,4,0.3294288904578952,0.3345286297082901,0.9132,0.9132,2.64155,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.3412762284278869,0.7136275172233582,0.1103425398468971,209.0264434814453,665.6064453125,1365.2388916015625,0.1015281826257705,193.67333984375,623.244140625,1.800020910799503,4.081890136934817,291.46327181812376,312.33694238960743,1244.4699595216662,5585089536,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.6315734726083435,True,0.5475252758244966,0.9977752539628564,0.5475252758244966,0.9977752539628564,0.0031208730030332,1.244123636274413,0.7202052373711295,vit_dp_kfm_a_pink_beta0.25_seed42,1
vit,dp_kfm_a,pink,0.25,42,5,0.3021192850320879,0.3134461329936981,0.9243,0.9243,3.5603,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.2899394035339355,0.7561368942260742,0.0500177890062332,148.82046508789062,716.7443237304688,1413.238037109375,0.0462475791573524,139.7218017578125,671.3587646484375,1.7989725740626454,4.153723019175232,291.62189130764455,313.11606986261904,1557.6553809484467,5587761664,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.627603704476302,True,0.5550818663629511,0.9979913153485216,0.5550818663629511,0.9979913153485216,0.0028914311795744,1.2300957424889918,0.7202336704257977,vit_dp_kfm_a_pink_beta0.25_seed42,1
vit,dp_kfm_a,pink,0.5,42,1,1.771655585134893,0.8248258586883545,0.7431,0.7431,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.990956485271454,0.0338533520698547,209.84490966796875,362.8980712890625,492.79498291015625,968.1064453125,122.58997344970705,211.3167266845703,292.6396789550781,1.946594137698412,4.007388733327389,285.7550179101527,305.53543337620795,305.579844112508,5590039040,4879916544,19562496,79679064,39839528,5526346.000000001,5526346,2.003631887449491,True,0.8161930027870316,0.9963016339234012,0.8161930027870316,0.9963016339234012,0.0071529719959751,1.1441844517975106,0.7202186712625077,vit_dp_kfm_a_pink_beta0.5_seed42,2
vit,dp_kfm_a,pink,0.5,42,2,0.5837297254485566,0.4909924987316131,0.8597,0.8597,0.8014,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.7377688884735107,0.355332612991333,12.569127082824709,425.9068603515625,704.5510864257812,1434.9373779296875,7.491089344024658,255.77056884765625,433.5824890136719,1.797703593969345,3.721638378687203,281.8943313518539,301.0369064984843,606.6758228903636,5585020416,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.963093933166132,True,0.5381151550273404,0.9976116714224674,0.5381151550273404,0.9976116714224674,0.0033461758784371,1.2369109672948502,0.7202032932467411,vit_dp_kfm_a_pink_beta0.5_seed42,2
vit,dp_kfm_a,pink,0.5,42,3,0.4297097874408635,0.4174865532398223,0.8892,0.8892,1.67585,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.5117785930633545,0.567504346370697,1.143527269363403,443.2628479003906,870.4902954101562,1927.973876953125,0.6961174011230469,271.0889587402344,542.78955078125,1.7973677730187774,3.673727663233876,288.67004570085555,307.9781801942736,914.7094618165866,5594383360,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.971090381085376,True,0.52073127062924,0.9982378493413852,0.52073127062924,0.9982378493413852,0.0025248193541387,1.233132206758775,0.7202133246334378,vit_dp_kfm_a_pink_beta0.5_seed42,2
vit,dp_kfm_a,pink,0.5,42,4,0.3833464227247342,0.3895426055431366,0.9001,0.9001,2.5705,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.4122799932956695,0.6496344208717346,0.3073311448097229,420.0308227539063,985.9413452148438,1901.7437744140625,0.1891575157642364,261.81842041015625,619.89404296875,1.7929945373907683,3.680264682509005,281.86797369550914,301.2600184334442,1216.0269397683442,5585089536,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.961373300972723,True,0.5381192275947984,0.9984631843470833,0.5381192275947984,0.9984631843470833,0.0022929174703817,1.2163876989737576,0.7201739535169068,vit_dp_kfm_a_pink_beta0.5_seed42,2
vit,dp_kfm_a,pink,0.5,42,5,0.3555252374168134,0.3731018550395965,0.909,0.909,3.47505,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.3543681502342224,0.6997836232185364,0.1312647759914398,373.541748046875,1083.207763671875,2802.0869140625,0.0817531868815422,233.75645446777344,682.6923217773438,1.7958087408915162,3.6943078450858593,286.0078255645931,305.16737429238856,1521.25383740291,5587761664,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.957542442318789,True,0.5434851086158152,0.998621803299378,0.5434851086158152,0.998621803299378,0.0021340054686128,1.1997089337022175,0.720238130829119,vit_dp_kfm_a_pink_beta0.5_seed42,2
vit,dp_kfm_a,pink,0.75,42,1,2.145700212341221,1.2566201929092409,0.603,0.603,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.999818742275238,0.0055611683055758,476.5722961425781,738.0655517578125,959.5288696289062,2255.848876953125,139.1057586669922,213.34588623046875,283.2179260253906,2.0009615449234843,3.8384146066382527,287.9501716317609,307.62644064519554,307.67118137236685,5590039040,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.8033989062882063,True,0.8791030241438906,0.9981781995083612,0.8791030241438906,0.9981781995083612,0.0039906075518708,1.114324568379356,0.7202374538528555,vit_dp_kfm_a_pink_beta0.75_seed42,3
vit,dp_kfm_a,pink,0.75,42,2,0.9100795957468752,0.7209052196502685,0.7854,0.7854,0.6941999999999999,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.939713716506958,0.118909552693367,158.25523376464844,880.181884765625,1320.9376220703125,2829.802001953125,47.31328582763672,265.5428161621094,406.82855224609375,1.8499848414212463,3.905019875615835,285.5964380428195,305.6520197959617,613.3794486224651,5585020416,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.75079296827676,True,0.5884394726225426,0.9987070698742352,0.5884394726225426,0.9987070698742352,0.0021981268758446,1.163103382689387,0.7202110158404565,vit_dp_kfm_a_pink_beta0.75_seed42,3
vit,dp_kfm_a,pink,0.75,42,3,0.6364060266015148,0.5835501919746399,0.8351,0.8351,1.5044499999999998,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.7442306876182556,0.3390638530254364,19.17443084716797,1021.3316650390624,1702.9412841796875,3635.589599609375,5.822305679321289,312.4058837890625,530.4235229492188,1.842731012031436,3.842918457463384,289.118180594407,308.762594409287,922.1975437514484,5594383360,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.803448520023924,True,0.5175571749377796,0.9990841126222918,0.5175571749377796,0.9990841126222918,0.0014738180628317,1.159808944031222,0.7202307570452495,vit_dp_kfm_a_pink_beta0.75_seed42,3
vit,dp_kfm_a,pink,0.75,42,4,0.5552067637472283,0.5380272094726563,0.8552,0.8552,2.3496,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.6209314465522766,0.4545598328113556,4.921814918518066,1123.7626953125,2034.042724609375,5825.478515625,1.509800672531128,346.0372314453125,640.8050537109375,1.8473336854949596,3.780489271506667,291.43400388769805,311.5253205699846,1233.78159226384,5585089536,4879916544,19562496,79679064,39839528,5526346.0,5526346,1.7980321339393197,True,0.5171886401136786,0.9992273251161492,0.5171886401136786,0.9992273251161492,0.0014592773775248,1.147500159788579,0.7200689529743053,vit_dp_kfm_a_pink_beta0.75_seed42,3
