task,method,source,beta,seed,epoch,train_loss,test_loss,test_accuracy,best_accuracy,accuracy_auc,epsilon,noise_multiplier,accountant_steps,logical_steps,samples,realized_batch_size_sum,realized_batch_size_mean,realized_batch_size_min,realized_batch_size_max,sample_rate,expected_batch_size,optimizer_steps,noise_events,logical_batch_size,physical_batch_size,clip_fraction,mean_clip_factor,matched_norm_p50,matched_norm_p90,matched_norm_p99,matched_norm_max,raw_norm_p50,raw_norm_p90,raw_norm_p99,geometry_build_seconds,oracle_seconds,private_train_seconds,wall_time_seconds,run_wall_time_seconds,peak_cuda_allocated_bytes,bk_cache_bytes,temporary_per_sample_bytes,operator_state_bytes,factor_state_bytes,trace_S,d_total,normalization,research_only,clip_cos,clip_rel_error,signal_cos,signal_rel_error,update_cos,update_rel_error,total_noise_rms,run_name,tau
mnist,dp_kfm_a,public,0.25,42,5,0.5232479034187368,0.4872486177921295,0.9221,0.9221,3.5589,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.0042666666666666,256,1170,1170,256,256,0.2020218819379806,0.82598477602005,0.0008349705021828,52.22715759277344,184.9581298828125,281.16815185546875,0.0014781751669943,93.73480987548828,334.8762512207031,0.4689922844991088,0.4720334494486451,18.72869719285518,21.30364896450192,103.87860237434506,174587904,54396608,51380224,19996248,9998108,206922.0,206922,layer,True,0.8339413839375291,0.989127388247023,0.8339413839375291,0.989127388247023,0.0414665240117948,1.0408508579333635,1.06815471862294,mnist_dp_kfm_a_public_beta0.25_seed42,
mnist,dp_kfm_a,public,0.25,42,1,0.768687047142343,0.551315316915512,0.8749,0.8749,0.0,0.7861127240333559,1.068115234375,234,234,59766,59766,255.4102564102564,211,294,0.0042666666666666,256,234,234,256,256,0.5421978831291199,0.5409837365150452,1.9251046180725095,77.55601501464844,166.21575927734375,295.4460754394531,2.5469565391540527,101.77824401855467,210.1800537109375,0.7442898731678724,0.4339686520397663,15.698169943876565,18.32541377004236,18.362463743425906,172581376,54380928,51380224,19996224,9998108,206922.00000000003,206922,global,True,0.8465642417321518,0.972082961740436,0.8465642417321518,0.972082961740436,0.0620964345701425,1.0998311458948515,1.0681346612523246,mnist_dp_kfm_a_public_beta0.25_seed42,4.258843348551917
mnist,dp_kfm_a,public,0.25,42,2,0.7446896756798337,0.7816449039936065,0.8558,0.8749,0.8653500000000001,0.8385078418579571,1.068115234375,468,234,59605,59605,254.72222222222223,211,300,0.0042666666666666,256,468,468,256,256,0.3121382296085357,0.7341148257255554,0.032048974186182,61.801456451416016,137.49453735351562,213.92356872558597,0.0645259991288185,137.02830505371094,252.9930877685547,0.3538252599537372,0.3674054006114602,15.14512491133064,17.114951254799962,35.52439811453223,172353536,54399744,51380224,19996224,9998108,206922.0,206922,global,True,0.8970123656510337,0.980551828362776,0.8970123656510337,0.980551828362776,0.0854807151102416,1.0214499656203402,1.067849697535035,mnist_dp_kfm_a_public_beta0.25_seed42,2.318476386141316
mnist,dp_kfm_a,public,0.25,42,3,0.6160438411042208,0.4157472190439701,0.9241,0.9241,1.7553,0.8909029596825585,1.068115234375,702,234,59863,59863,255.82478632478632,215,304,0.0042666666666666,256,702,702,256,256,0.2308437526226043,0.8028636574745178,0.0028468524105846,51.36846923828125,114.33000946044922,166.9774169921875,0.0063584451563656,117.07916259765624,257.1264953613281,0.3529563024640083,0.3632614519447088,18.174515524879094,20.50267794728279,56.085960301570594,172152320,54412288,51380224,19996224,9998108,206922.00000000003,206922,global,True,0.8661712626694938,0.9820349875426244,0.8661712626694938,0.9820349875426244,0.0697201306555912,1.0440096670994783,1.0680427952012777,mnist_dp_kfm_a_public_beta0.25_seed42,2.1842984823627094
mnist,dp_kfm_a,public,0.25,42,4,0.4591698525506131,0.3726354270398617,0.9362,0.9362,2.6854500000000003,0.9432980775071595,1.068115234375,936,234,59605,59605,254.72222222222223,214,289,0.0042666666666666,256,936,936,256,256,0.1797332465648651,0.8475780487060547,0.000634956290014,22.73328018188477,113.33712768554688,166.04025268554688,0.0014353847363963,52.25257110595703,259.5208740234375,0.4677559668198228,0.4810653980821371,18.362461290322244,21.00110612157732,77.15051972679794,172566016,54365248,51380224,19996224,9998108,206922.0,206922,global,True,0.8344232181807143,0.9825670100629404,0.8344232181807143,0.9825670100629404,0.0494367028910618,1.0726383494384488,1.068092618749224,mnist_dp_kfm_a_public_beta0.25_seed42,2.165606779988704
mnist,dp_kfm_a,public,0.25,42,5,0.4091525300928427,0.4297675675392151,0.931,0.9362,3.619050000000001,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.0042666666666666,256,1170,1170,256,256,0.1548003107309341,0.8683003783226013,0.0002089487534249,11.797687530517578,120.5149917602539,184.02207946777344,0.0004617793601937,26.3734188079834,274.6321105957031,0.4719877671450376,0.4815235566347837,18.81142385303974,21.412484067492187,98.624860602431,172350464,54396608,51380224,19996224,9998108,206922.0,206922,global,True,0.798709893514336,0.985220136201649,0.798709893514336,0.985220136201649,0.0362282570572017,1.0890957522013018,1.0680849241347703,mnist_dp_kfm_a_public_beta0.25_seed42,2.13458005714685
vit,dp_kfm_a,pink,0.5,42,1,1.769028951894644,0.8176603784561157,0.7442,0.7442,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9896876215934752,0.0389462746679782,160.5007781982422,274.7471618652344,373.9945983886719,752.7425537109375,121.44528198242188,209.5657501220703,290.40557861328125,2.0187325049191718,4.076199787668884,292.1927840337157,311.5351089676842,311.57875370886177,5645020672,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.8217201608759052,0.9951001989620022,0.8217201608759052,0.9951001989620022,0.0093152850673022,1.146327042129814,0.7202192250931264,vit_dp_kfm_a_pink_beta0.5_seed42,
vit,dp_kfm_a,pink,0.5,42,2,0.5693718294640026,0.4727295986652374,0.8642,0.8642,0.8042,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.7187045216560364,0.3774101734161377,9.719635009765623,315.0533142089844,526.3672485351562,1117.083740234375,7.727698802947998,252.4758758544922,426.3907775878906,1.855158403515816,3.6695992834866047,290.7391111003235,309.6235815351829,621.2656280407682,5639870976,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.5522071307135682,0.9966921449271032,0.5522071307135682,0.9966921449271032,0.0045317324897565,1.2476310351100344,0.7201990446973284,vit_dp_kfm_a_pink_beta0.5_seed42,
vit,dp_kfm_a,pink,0.5,42,3,0.4099036831858253,0.3986313878536224,0.8945,0.8945,1.68355,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.486621618270874,0.5908284783363342,0.86114901304245,319.25506591796875,642.8629760742188,1595.8544921875,0.7015132904052734,261.9021911621094,531.2597045898438,1.860614481382072,3.784529119729996,295.33701480180025,314.3092019436881,935.6303573716432,5649496064,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.5300958317561572,0.9975934793735032,0.5300958317561572,0.9975934793735032,0.0033631817259928,1.2464530341744104,0.7202296782139049,vit_dp_kfm_a_pink_beta0.5_seed42,
vit,dp_kfm_a,pink,0.5,42,4,0.3614515602555122,0.3685862048625946,0.903,0.903,2.5823,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.3913646340370178,0.6701476573944092,0.2405110001564026,289.931884765625,732.5451049804688,1428.28125,0.198164477944374,242.2980499267578,609.8446655273438,1.8629644978791475,3.680026709102094,298.5606477037072,317.3241478353739,1253.014518356882,5640071168,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.5463055270564233,0.9978970946532624,0.5463055270564233,0.9978970946532624,0.0030111176332048,1.2307193762259343,0.7201963553086345,vit_dp_kfm_a_pink_beta0.5_seed42,
vit,dp_kfm_a,pink,0.5,42,5,0.3337005561042681,0.3503169250965118,0.9117,0.9117,3.48965,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.3342028260231018,0.7185835838317871,0.1021941751241684,244.9286651611328,791.6307983398438,2141.587890625,0.0845310389995575,205.11810302734372,667.630859375,1.8620132859796288,3.75365580804646,295.36402764357626,314.1564009813592,1567.2326175561177,5642874368,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.5499077237036265,0.9981170812817636,0.5499077237036265,0.9981170812817636,0.0028352075807106,1.2137691559968546,0.7202387087950056,vit_dp_kfm_a_pink_beta0.5_seed42,
vit,dp_kfm_a,pink,0.5,42,1,1.771655585134893,0.8248258586883545,0.7431,0.7431,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.990956485271454,0.0338533520698547,209.84490966796875,362.8980712890625,492.79498291015625,968.1064453125,122.58997344970705,211.3167266845703,292.6396789550781,1.946594137698412,4.007388733327389,285.7550179101527,305.53543337620795,305.579844112508,5590039040,4879916544,19562496,79679064,39839528,5526346.000000001,5526346,global,True,0.8161930027870316,0.9963016339234012,0.8161930027870316,0.9963016339234012,0.0071529719959751,1.1441844517975106,0.7202186712625077,vit_dp_kfm_a_pink_beta0.5_seed42,2.003631887449491
vit,dp_kfm_a,pink,0.5,42,2,0.5837297254485566,0.4909924987316131,0.8597,0.8597,0.8014,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.7377688884735107,0.355332612991333,12.569127082824709,425.9068603515625,704.5510864257812,1434.9373779296875,7.491089344024658,255.77056884765625,433.5824890136719,1.797703593969345,3.721638378687203,281.8943313518539,301.0369064984843,606.6758228903636,5585020416,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.5381151550273404,0.9976116714224674,0.5381151550273404,0.9976116714224674,0.0033461758784371,1.2369109672948502,0.7202032932467411,vit_dp_kfm_a_pink_beta0.5_seed42,1.963093933166132
vit,dp_kfm_a,pink,0.5,42,3,0.4297097874408635,0.4174865532398223,0.8892,0.8892,1.67585,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.5117785930633545,0.567504346370697,1.143527269363403,443.2628479003906,870.4902954101562,1927.973876953125,0.6961174011230469,271.0889587402344,542.78955078125,1.7973677730187774,3.673727663233876,288.67004570085555,307.9781801942736,914.7094618165866,5594383360,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.52073127062924,0.9982378493413852,0.52073127062924,0.9982378493413852,0.0025248193541387,1.233132206758775,0.7202133246334378,vit_dp_kfm_a_pink_beta0.5_seed42,1.971090381085376
vit,dp_kfm_a,pink,0.5,42,4,0.3833464227247342,0.3895426055431366,0.9001,0.9001,2.5705,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.4122799932956695,0.6496344208717346,0.3073311448097229,420.0308227539063,985.9413452148438,1901.7437744140625,0.1891575157642364,261.81842041015625,619.89404296875,1.7929945373907683,3.680264682509005,281.86797369550914,301.2600184334442,1216.0269397683442,5585089536,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.5381192275947984,0.9984631843470833,0.5381192275947984,0.9984631843470833,0.0022929174703817,1.2163876989737576,0.7201739535169068,vit_dp_kfm_a_pink_beta0.5_seed42,1.961373300972723
vit,dp_kfm_a,pink,0.5,42,5,0.3555252374168134,0.3731018550395965,0.909,0.909,3.47505,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.3543681502342224,0.6997836232185364,0.1312647759914398,373.541748046875,1083.207763671875,2802.0869140625,0.0817531868815422,233.75645446777344,682.6923217773438,1.7958087408915162,3.6943078450858593,286.0078255645931,305.16737429238856,1521.25383740291,5587761664,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.5434851086158152,0.998621803299378,0.5434851086158152,0.998621803299378,0.0021340054686128,1.1997089337022175,0.720238130829119,vit_dp_kfm_a_pink_beta0.5_seed42,1.957542442318789
mnist,dp_kfm_a,pink,0.5,42,1,1.0162049811699303,0.6857700970649719,0.8302,0.8302,0.0,0.7861127240333559,1.068115234375,234,234,59766,59766,255.4102564102564,211,294,0.0042666666666666,256,234,234,256,256,0.6858581900596619,0.3972114324569702,8.420271873474121,123.01812744140624,251.1142578125,406.1465148925781,9.287590026855469,123.95223999023438,241.8638610839844,0.3682722253724932,0.4087097365409136,16.019360303878784,18.18636711128056,18.22315593995154,174847488,54380928,51380224,19996248,9998108,206922.00000000003,206922,layer,True,0.8707982722562012,0.9774246725662242,0.8707982722562012,0.9774246725662242,0.0642940571058912,1.1001520792892163,1.0683246630218215,mnist_dp_kfm_a_pink_beta0.5_seed42,
mnist,dp_kfm_a,pink,0.5,42,2,1.4989003388416289,1.5543758708953856,0.7353,0.8302,0.7827500000000001,0.8385078418579571,1.068115234375,468,234,59605,59605,254.72222222222223,211,300,0.0042666666666666,256,468,468,256,256,0.625299870967865,0.4341295063495636,8.346943855285645,601.7858276367188,1088.009521484375,1794.713134765625,4.2411088943481445,272.4769592285156,455.783203125,0.0345162488520145,0.3862514356151223,15.464153261855245,17.12464358843863,35.39512840565294,174590976,54399744,51380224,19996248,9998108,206922.0,206922,layer,True,0.9117319084720596,0.9965581535556676,0.9117319084720596,0.9965581535556676,0.04109007517967,1.0021154169913664,1.0671562901777387,mnist_dp_kfm_a_pink_beta0.5_seed42,
mnist,dp_kfm_a,pink,0.5,42,3,1.956618656044828,1.2744213705062866,0.782,0.8302,1.5414,0.8909029596825585,1.068115234375,702,234,59863,59863,255.82478632478632,215,304,0.0042666666666666,256,702,702,256,256,0.5530962347984314,0.503016471862793,2.6099190711975098,298.1985778808594,499.4153137207031,743.3815307617188,2.0153043270111084,228.4203643798828,371.912841796875,0.0343405557796359,0.3659105217084288,17.99054679274559,20.008930417709053,55.462612153962255,174619136,54412288,51380224,19996248,9998108,206922.0,206922,layer,True,0.931100335020048,0.9943097322499266,0.931100335020048,0.9943097322499266,0.0697872223239742,1.001347161050569,1.068267671632081,mnist_dp_kfm_a_pink_beta0.5_seed42,
mnist,dp_kfm_a,pink,0.5,42,4,1.1357842794091455,0.7759054923295975,0.8728,0.8728,2.3688,0.9432980775071595,1.068115234375,936,234,59605,59605,254.72222222222223,214,289,0.0042666666666666,256,936,936,256,256,0.4033386409282684,0.6450225710868835,0.1416778713464737,150.10989379882812,270.8078918457031,392.85003662109375,0.1594125777482986,186.25747680664065,296.67791748046875,0.0380661478266119,0.4823014326393604,18.65591252129525,20.835268238559365,76.35914951562881,174574080,54365248,51380224,19996248,9998108,206922.0,206922,layer,True,0.9166360978297524,0.9905735677417884,0.9166360978297524,0.9905735677417884,0.0692476179098483,1.0077542852261594,1.067619720132262,mnist_dp_kfm_a_pink_beta0.5_seed42,
mnist,dp_kfm_a,pink,0.5,42,5,0.7860119732015091,0.6437413366794587,0.8887,0.8887,3.24955,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.0042666666666666,256,1170,1170,256,256,0.312061458826065,0.7285772562026978,0.0211558826267719,119.4498291015625,236.4139862060547,368.7251892089844,0.0266010053455829,162.02481079101562,293.77349853515625,0.0397178437560796,0.4748399704694748,18.527052154764533,20.66503396537155,97.08454686030746,174587904,54396608,51380224,19996248,9998108,206922.0,206922,layer,True,0.8900376144064565,0.9895906757951954,0.8900376144064565,0.9895906757951954,0.0551704353235807,1.0195486501864013,1.068275591485298,mnist_dp_kfm_a_pink_beta0.5_seed42,
mnist,dp_kfm_a,pink,0.5,42,1,1.0203310596261943,0.7159743576049805,0.8196,0.8196,0.0,0.7861127240333559,1.068115234375,234,234,59766,59766,255.4102564102564,211,294,0.0042666666666666,256,234,234,256,256,0.7144864797592163,0.3662030696868896,11.204961776733398,140.8304443359375,283.9942932128906,464.5262756347656,10.982120513916016,126.7333984375,246.02212524414065,0.3070921031758189,0.3831112021580338,16.971471471711993,19.440542686730623,19.492614766582847,172581376,54380928,51380224,19996224,9998108,206922.0,206922,global,True,0.8524672096619457,0.9793008511838514,0.8524672096619457,0.9793008511838514,0.0558975215926069,1.1071271133705916,1.0683569487847608,mnist_dp_kfm_a_pink_beta0.5_seed42,15.511896656211956
mnist,dp_kfm_a,pink,0.5,42,2,1.82533319404627,1.6606033544540406,0.7303,0.8196,0.77495,0.8385078418579571,1.068115234375,468,234,59605,59605,254.72222222222223,211,300,0.0042666666666666,256,468,468,256,256,0.5960741639137268,0.4608716964721679,5.60420036315918,310.647705078125,509.0646362304688,797.1212158203125,4.881679534912109,246.1558074951172,373.2496032714844,0.0496969083324074,0.4806672930717468,18.273310475051403,20.421510593034327,39.98495786264539,172353536,54399744,51380224,19996224,9998108,206922.0,206922,global,True,0.9435869155048484,0.993899965282872,0.9435869155048484,0.993899965282872,0.0805057416690206,0.9986741213294676,1.066717927876799,mnist_dp_kfm_a_pink_beta0.5_seed42,3.618336636079472
mnist,dp_kfm_a,pink,0.5,42,3,1.3628311605842047,0.6921131174087525,0.8631,0.8631,1.57165,0.8909029596825585,1.068115234375,702,234,59863,59863,255.82478632478632,215,304,0.0042666666666666,256,702,702,256,256,0.4704408347606659,0.5937199592590332,0.6065962314605713,115.8606414794922,216.5650634765625,328.9829406738281,0.6167770028114319,123.867431640625,227.9122314453125,0.0400790870189666,0.4756312984973192,18.17481096927077,20.31322810985148,60.35886769928038,172152320,54412288,51380224,19996224,9998108,206922.00000000003,206922,global,True,0.855469805262768,0.9882119936345296,0.855469805262768,0.9882119936345296,0.0576680861735115,1.031579831715456,1.0685403164581793,mnist_dp_kfm_a_pink_beta0.5_seed42,4.019690361904464
mnist,dp_kfm_a,pink,0.5,42,4,0.6548390142330237,0.6204685874149203,0.8977,0.8977,2.45205,0.9432980775071595,1.068115234375,936,234,59605,59605,254.72222222222223,214,289,0.0042666666666666,256,936,936,256,256,0.2850096523761749,0.7572360634803772,0.0167276579886674,63.78345489501953,150.728759765625,233.0325927734375,0.0236526373773813,102.0876235961914,197.97845458984372,0.0389106161892414,0.4796706680208444,18.64452786091715,20.82317573018372,81.24431219045073,172566016,54365248,51380224,19996224,9998108,206922.0,206922,global,True,0.8327288564903561,0.9844620522354852,0.8327288564903561,0.9844620522354852,0.0485512988563738,1.0784925576480415,1.0681369007237993,mnist_dp_kfm_a_pink_beta0.5_seed42,5.32830927292399
mnist,dp_kfm_a,pink,0.5,42,5,0.5330351097282249,0.4890919363737106,0.9187,0.9187,3.36025,0.995693195331761,1.068115234375,1170,234,60142,60142,257.017094017094,214,299,0.0042666666666666,256,1170,1170,256,256,0.2070599645376205,0.8243230581283569,0.001656626118347,37.14643096923828,121.58698272705078,206.6959228515625,0.0030814378987997,68.83534240722656,211.3922882080078,0.0501035833731293,0.5172261791303754,18.01283998787403,20.20440859068185,101.51220916118471,172350464,54396608,51380224,19996224,9998108,206922.0,206922,global,True,0.8295483902085726,0.9823409692667748,0.8295483902085726,0.9823409692667748,0.0431193629102182,1.095176720860143,1.0682736571920652,mnist_dp_kfm_a_pink_beta0.5_seed42,5.917790030856212
vit,dp_kfm_a,public,0.5,42,1,1.5065388292168445,0.7190671806335449,0.7816,0.7816,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9475719332695008,0.1026539728045463,94.74777221679688,201.75738525390625,318.39923095703125,715.5263061523438,114.07617950439452,237.4174652099609,356.65576171875,3.78539262060076,3.8633829168975353,290.69789838511497,312.10218584071845,312.1451689219102,5645680640,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.7520285781446403,0.9936653575104994,0.7520285781446403,0.9936653575104994,0.0124700587342673,1.140762518451761,0.7202244728435435,vit_dp_kfm_a_public_beta0.5_seed42,
vit,dp_kfm_a,public,0.5,42,2,0.568460708333126,0.5206857621192932,0.8569,0.8569,0.81925,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.5985161066055298,0.4891095757484436,3.0123636722564697,213.52163696289065,377.5184326171875,920.2951049804688,4.290945053100586,309.8397521972656,546.9497680664062,3.5591302858665586,4.082090531475842,285.37052807956934,306.16678016539663,618.3708358593285,5641201152,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.5898335980274834,0.9954508086025504,0.5898335980274834,0.9954508086025504,0.0070968874980553,1.182238626846454,0.7201931372749443,vit_dp_kfm_a_public_beta0.5_seed42,
vit,dp_kfm_a,public,0.5,42,3,0.480276132580643,0.4821809237480163,0.8767,0.8767,1.68605,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.4350878000259399,0.6304529309272766,0.4194761514663696,232.4307861328125,452.2444152832031,1363.3446044921875,0.6209253072738647,348.71588134765625,685.727294921875,3.546898026019335,3.73097709659487,291.2851527743041,311.6178555563092,930.044310667552,5650125824,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.5952726896618661,0.99646540540621,0.5952726896618661,0.99646540540621,0.0060183188875139,1.150877448211068,0.7202196793510511,vit_dp_kfm_a_public_beta0.5_seed42,
vit,dp_kfm_a,public,0.5,42,4,0.4463807695176185,0.4681564685344696,0.8848,0.8848,2.5668,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.3743068277835846,0.680172860622406,0.1626502722501754,243.1333923339844,511.7589416503906,1326.3834228515625,0.244590550661087,370.1939697265625,800.2992553710938,3.529628341086209,3.689187890850008,287.1569103198126,307.58234712667763,1237.6844620984048,5640700928,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.6069612917296869,0.9969250921566468,0.6069612917296869,0.9969250921566468,0.0059466161191684,1.127955545045415,0.7201650992935862,vit_dp_kfm_a_public_beta0.5_seed42,
vit,dp_kfm_a,public,0.5,42,5,0.4548552683160481,0.4646116329193115,0.891,0.891,3.4547000000000003,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.347124695777893,0.7029595375061035,0.095914751291275,260.8800048828125,553.4287109375,1443.9202880859375,0.1457122564315796,400.8656311035156,873.850830078125,3.5380872804671526,3.727536271326244,290.2989201396704,310.6536999111995,1548.3988126199692,5643504128,4879916544,19562496,79679648,39839528,5526346.0,5526346,layer,True,0.6130793598476008,0.9972392416012348,0.6130793598476008,0.9972392416012348,0.0059547406748762,1.1073646557620709,0.7202172910996105,vit_dp_kfm_a_public_beta0.5_seed42,
vit,dp_kfm_a,public,0.5,42,1,1.683394707457681,0.9269833520889282,0.7174,0.7174,0.0,2.3316823563394795,0.72021484375,195,195,49649,49649,254.6102564102564,209,301,0.00512,256,195,195,256,128,0.9835041761398317,0.0495742745697498,140.28773498535156,285.749267578125,456.4071350097656,1089.7149658203125,129.00257873535156,240.93017578125,351.0212097167969,4.084974453784525,4.496065426617861,293.628376676701,316.2697079787031,316.313639562577,5590930944,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.7678504587341873,0.9953780725642718,0.7678504587341873,0.9953780725642718,0.0096673645138112,1.1210581952173846,0.7202056031589525,vit_dp_kfm_a_public_beta0.5_seed42,1.686256626292087
vit,dp_kfm_a,public,0.5,42,2,0.6997689770472275,0.61786424036026,0.8287,0.8287,0.77305,2.5430233194134213,0.72021484375,390,195,49464,49464,253.66153846153847,217,292,0.00512,256,390,390,256,128,0.714216411113739,0.3765303194522857,10.718896865844728,285.3529663085937,517.40283203125,1842.4425048828125,11.933162689208984,319.5258178710937,534.876708984375,3.5680120550096035,3.746760139241815,288.4163572490216,309.87592996284366,626.2548707621172,5586350592,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.5711993665037057,0.9965296852166404,0.5711993665037057,0.9965296852166404,0.0059968177678537,1.1519865837353704,0.7201987132761182,vit_dp_kfm_a_public_beta0.5_seed42,1.7340753832679916
vit,dp_kfm_a,public,0.5,42,3,0.5505280539125832,0.5329011281967163,0.8632,0.8632,1.619,2.710864462544613,0.72021484375,585,195,50006,50006,256.44102564102565,220,308,0.00512,256,585,585,256,128,0.5189177393913269,0.5551214218139648,1.2808973789215088,312.2571716308594,603.6393432617188,2507.35546875,1.4785112142562866,362.8922119140625,678.3211059570312,3.531043260358274,3.723839067853987,292.9077643547207,314.207296166569,940.5177428014576,5595275264,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.5701084728038667,0.9972679747355528,0.5701084728038667,0.9972679747355528,0.0049589822017104,1.1379120347968057,0.7201936774434045,vit_dp_kfm_a_public_beta0.5_seed42,1.7477445998212071
vit,dp_kfm_a,public,0.5,42,4,0.4966099680902336,0.5096092660427094,0.8735,0.8735,2.48735,2.859977904455548,0.72021484375,780,195,49772,49772,255.24102564102563,203,293,0.00512,256,780,780,256,128,0.4372739791870117,0.624862551689148,0.4181853532791137,330.53546142578125,679.8751220703125,1843.2957763671875,0.4863656163215637,386.5628662109375,781.163818359375,3.5171273862943053,3.723009843379259,289.7290526339784,310.77233481872827,1251.3485361356288,5585850368,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.5840259660061506,0.997623213540236,0.5840259660061506,0.997623213540236,0.004842128810232,1.120872181692972,0.7201849887455021,vit_dp_kfm_a_public_beta0.5_seed42,1.7369416534007032
vit,dp_kfm_a,public,0.5,42,5,0.4817143851315077,0.481913759803772,0.8852,0.8852,3.3667,2.9959030525484205,0.72021484375,975,195,49838,49838,255.5794871794872,212,297,0.00512,256,975,975,256,128,0.3904249668121338,0.6650093197822571,0.2085774540901184,340.9539794921875,720.359130859375,2091.069091796875,0.2438415437936782,404.8438720703125,843.6109008789062,3.505126057192683,3.747100843116641,292.2457287879661,313.22974720411,1564.6375397164377,5588653568,4879916544,19562496,79679064,39839528,5526346.0,5526346,global,True,0.588674601185403,0.9978132321612684,0.588674601185403,0.9978132321612684,0.0045449772308144,1.1117633974782049,0.7202306881804585,vit_dp_kfm_a_public_beta0.5_seed42,1.7412148443214106
mnist,dp_kfm_a,public,0.5,42,1,1.205085358665805,0.9672144466400148,0.7505,0.7505,0.0,0.7861127240333559,1.068115234375,234,234,59766,59766,255.4102564102564,211,294,0.0042666666666666,256,234,234,256,256,0.7496904730796814,0.3288539350032806,15.764301300048828,138.7344207763672,260.9267578125,424.77740478515625,15.945889472961426,130.90359497070312,235.4810333251953,0.5806736638769507,0.3687397604808211,16.681678857654333,19.425619672983885,19.47698348853737,174847488,54380928,51380224,19996248,9998108,206922.0,206922,layer,True,0.8811129393475778,0.978461297142304,0.8811129393475778,0.978461297142304,0.0720753498189431,1.089548557654428,1.068520536911595,mnist_dp_kfm_a_public_beta0.5_seed42,
mnist,dp_kfm_a,public,0.5,42,2,2.332484272324132,3.1251566204071044,0.5804,0.7505,0.66545,0.8385078418579571,1.068115234375,468,234,59605,59605,254.72222222222223,211,300,0.0042666666666666,256,468,468,256,256,0.7673181891441345,0.2822270691394806,118.25287628173828,1306.761962890625,2244.111572265625,3474.690673828125,47.38956069946289,408.2413330078125,650.4854125976562,0.4671406475827098,0.479163259267807,18.02392749302089,20.60501768440008,40.15029476583004,174590976,54399744,51380224,19996248,9998108,206922.0,206922,layer,True,0.9353526517196517,0.99812777355822,0.9353526517196517,0.99812777355822,0.0439129962203304,0.9994411365781886,1.0661793965863249,mnist_dp_kfm_a_public_beta0.5_seed42,
