level,layer,group,noise_rms,noise_energy_share,expected_noise_energy,signal_norm,snr,task,method,source,beta,seed,epoch,research_only,run_name,normalization
layer,blocks.11.attn.v_proj,attention_qkv,0.817357824510012,0.0086422651262278,24773.63836624101,0.7103847023902515,0.0045133467830135,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.11.attn.out_proj,attention_out,0.4256577593299743,0.0023410964409189,6710.911521541671,0.6322095284030612,0.0077173870251386,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.11.mlp.fc1,mlp_fc1,0.819285862140233,0.0347160062518146,99515.78340180058,0.6143410489257745,0.0019474376042544,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.11.mlp.fc2,mlp_fc2,0.4830151869073589,0.0120207120929935,34458.18543483014,0.6265937141671123,0.0033755133654553,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,head,patch_head,1.3269226414082016,0.0011853950147736,3398.015102316745,2.2564141855638384,0.0387084845611098,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,cls_token,identity,2.1113860904843413,0.0002964380934512,849.7598740464606,0.0908068738693802,0.003115090117269,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,pos_embed,identity,2.103648748023268,0.0583983044098981,167402.69518715236,0.3636702241204699,0.0008888459978005,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.norm1.weight,identity,2.0878596175215187,0.0002964380934512,849.7598740464606,0.4289228462046554,0.014714010760958,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.norm1.bias,identity,2.0965482518309133,0.0002964380934512,849.7598740464606,0.2815669286156009,0.0096590304159342,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.norm2.weight,identity,2.105783607143686,0.0002964380934512,849.7598740464606,0.1388283154512922,0.0047624446810215,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.norm2.bias,identity,2.08554489530076,0.0002964380934512,849.7598740464606,0.1167351910296487,0.0040045497044314,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.norm1.weight,identity,2.108303101256889,0.0002964380934512,849.7598740464606,0.166659680509514,0.0057171874945191,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.norm1.bias,identity,2.0984870067398087,0.0002964380934512,849.7598740464606,0.208390217975858,0.0071487353422814,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.norm2.weight,identity,2.0924481110077573,0.0002964380934512,849.7598740464606,0.2155220633356048,0.0073933901800858,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.norm2.bias,identity,2.096574152234002,0.0002964380934512,849.7598740464606,0.1857949772457063,0.0063736154851982,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.norm1.weight,identity,2.105447479474736,0.0002964380934512,849.7598740464606,0.1749262162690466,0.0060007673905258,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.norm1.bias,identity,2.0931452762363536,0.0002964380934512,849.7598740464606,0.2262826931332309,0.0077625288819245,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.norm2.weight,identity,2.1070693851108606,0.0002964380934512,849.7598740464606,0.1579507344278942,0.0054184309057866,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.norm2.bias,identity,2.0874526136946923,0.0002964380934512,849.7598740464606,0.2119802641829193,0.0072718903082396,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.norm1.weight,identity,2.09707926750802,0.0002964380934512,849.7598740464606,0.1415630613090152,0.0048562589423393,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.norm1.bias,identity,2.11135866930332,0.0002964380934512,849.7598740464606,0.2069191649138984,0.0070982715099742,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.norm2.weight,identity,2.0996204651384507,0.0002964380934512,849.7598740464606,0.1537080956848583,0.0052728890381237,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.norm2.bias,identity,2.1111257818816807,0.0002964380934512,849.7598740464606,0.1635165278220737,0.0056093630154186,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.norm1.weight,identity,2.112839822299126,0.0002964380934512,849.7598740464606,0.132320098780738,0.0045391831528177,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.norm1.bias,identity,2.1064077515407207,0.0002964380934512,849.7598740464606,0.2083437732804986,0.0071471420773076,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.norm2.weight,identity,2.090036162890019,0.0002964380934512,849.7598740464606,0.1196613392649642,0.0041049299406524,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.norm2.bias,identity,2.075494516824753,0.0002964380934512,849.7598740464606,0.1499783264643057,0.0051449409352593,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.norm1.weight,identity,2.095988029533904,0.0002964380934512,849.7598740464606,0.1067739018318093,0.0036628320324842,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.norm1.bias,identity,2.1102426499377964,0.0002964380934512,849.7598740464606,0.1561223792392553,0.005355709980197,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.norm2.weight,identity,2.1019381303050784,0.0002964380934512,849.7598740464606,0.1051416494834086,0.0036068383291143,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.norm2.bias,identity,2.0902868245647515,0.0002964380934512,849.7598740464606,0.1211348009649836,0.0041554764002354,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.norm1.weight,identity,2.107236741190412,0.0002964380934512,849.7598740464606,0.1050306417138042,0.0036030302560984,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.norm1.bias,identity,2.095732827289856,0.0002964380934512,849.7598740464606,0.1509152387996838,0.005177081303409,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.norm2.weight,identity,2.103877779634194,0.0002964380934512,849.7598740464606,0.085443726722175,0.0029311096985647,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.norm2.bias,identity,2.095907232394305,0.0002964380934512,849.7598740464606,0.1010787308249376,0.0034674616803985,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.norm1.weight,identity,2.103921539218092,0.0002964380934512,849.7598740464606,0.084743789262258,0.0029070986499382,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.norm1.bias,identity,2.098087420305317,0.0002964380934512,849.7598740464606,0.1229194603929508,0.0042166983618542,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.norm2.weight,identity,2.114691363136023,0.0002964380934512,849.7598740464606,0.054953719807573,0.001885163338251,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.norm2.bias,identity,2.101585627502799,0.0002964380934512,849.7598740464606,0.0738884621334277,0.0025347113975438,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.norm1.weight,identity,2.1112865555645364,0.0002964380934512,849.7598740464606,0.1004246630852153,0.0034450241724741,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.norm1.bias,identity,2.085525267613773,0.0002964380934512,849.7598740464606,0.1085086431893692,0.0037223415765163,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.norm2.weight,identity,2.0935576738271555,0.0002964380934512,849.7598740464606,0.040976315151976,0.0014056745809312,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.norm2.bias,identity,2.1032510181648902,0.0002964380934512,849.7598740464606,0.0600381008253978,0.0020595808067329,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.norm1.weight,identity,2.100639578616728,0.0002964380934512,849.7598740464606,0.0842772498264751,0.0028910942185136,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.norm1.bias,identity,2.1020149933317267,0.0002964380934512,849.7598740464606,0.1113242005422728,0.0038189280408544,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.norm2.weight,identity,2.091020440390561,0.0002964380934512,849.7598740464606,0.1002391893791052,0.0034386615780548,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.norm2.bias,identity,2.1037301399940915,0.0002964380934512,849.7598740464606,0.0526324214837695,0.0018055322138703,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.10.norm1.weight,identity,2.094529891011685,0.0002964380934512,849.7598740464606,0.0704751455958836,0.0024176190656515,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.10.norm1.bias,identity,2.097429915118462,0.0002964380934512,849.7598740464606,0.0971625632239321,0.0033331192625656,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.10.norm2.weight,identity,2.088377236104189,0.0002964380934512,849.7598740464606,0.0700918249640605,0.0024044694189226,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.10.norm2.bias,identity,2.092496806377381,0.0002964380934512,849.7598740464606,0.0420626263569463,0.0014429400120015,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.11.norm1.weight,identity,2.1133153251996,0.0002964380934512,849.7598740464606,0.0657461632839044,0.0022553933944322,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.11.norm1.bias,identity,2.1033349825614214,0.0002964380934512,849.7598740464606,0.0860363220388182,0.0029514384218843,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.11.norm2.weight,identity,2.098199963197072,0.0002964380934512,849.7598740464606,0.0363381508502616,0.0012465643818584,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.11.norm2.bias,identity,2.0882308169189208,0.0002964380934512,849.7598740464606,0.0304323296712163,0.0010439677676894,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,norm.weight,identity,2.109383995187012,0.0002964380934512,849.7598740464606,0.0276053146493264,0.0009469882530249,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,norm.bias,identity,2.1160902046826853,0.0002964380934512,849.7598740464606,0.0171884898845449,0.000589643632564,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
group,attention_out,attention_out,0.5080567254634606,0.0400361489256031,114766.3327348978,4.002737348969002,0.0118154384291753,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
group,attention_qkv,attention_qkv,0.7705023539021292,0.2762780747243027,791969.8148312471,4.093895530752431,0.0046002606710393,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
group,identity,identity,2.1034233517025283,0.0735166471759124,210740.4487635224,1.1177714695888508,0.0024348884526477,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
group,mlp_fc1,mlp_fc1,0.8090562291694635,0.4061741029745803,1164325.5782892995,4.885256102064423,0.004527413033195,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
group,mlp_fc2,mlp_fc2,0.5408434156190743,0.1808115323827126,518308.5048040401,4.87606197239814,0.0067729060146236,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
group,patch_head,patch_head,0.6665771236572995,0.0231834938168905,66457.05535492171,3.683037725154316,0.0142868215509179,vit,dp_kfm,pink,0.25,42,4,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,patch_embed,patch_head,0.653130583420118,0.0219758903503076,62995.37822120996,2.7629805925289364,0.0110083819742422,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.attn.q_proj,attention_qkv,0.7321596237611596,0.0069242510157294,19848.83454919339,0.2863879582214397,0.0020327653412794,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.attn.k_proj,attention_qkv,0.7324749853182763,0.0069313961495261,19869.31655919588,0.4197975389654054,0.0029781627254581,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.attn.v_proj,attention_qkv,0.7371963463820075,0.0070299690888735,20151.88256665121,1.033883033476868,0.0072830551156757,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.attn.out_proj,attention_out,0.612144090403296,0.0048443544112096,13886.670051002888,1.196070294057595,0.0101498037685189,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.mlp.fc1,mlp_fc1,0.8511202575584879,0.0374559061428005,107369.89202582324,1.3511393462165635,0.0041234324368706,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.0.mlp.fc2,mlp_fc2,0.7090385187688398,0.0258913091624984,74219.19145637804,2.161636477800286,0.0079345911050421,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.attn.q_proj,attention_qkv,0.7082425290524945,0.0064860268248725,18592.635223084,0.1716655610578904,0.0012589622352275,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.attn.k_proj,attention_qkv,0.7083922172626449,0.0064871302628848,18595.79830288704,0.2310729238075781,0.00169450028446,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.attn.v_proj,attention_qkv,0.7089181112549189,0.0064956474156361,18620.213298156366,1.0079485998608335,0.007386625145394,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.attn.out_proj,attention_out,0.5647003206448312,0.0041212982913183,11813.980707288558,1.265283968470995,0.0116409889444807,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.mlp.fc1,mlp_fc1,0.7674077716866969,0.0304625348042032,87322.91938927816,1.7052319484248348,0.0057705782892111,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.1.mlp.fc2,mlp_fc2,0.5449246592724304,0.0152950299914765,43844.23947602766,1.392148200787268,0.0066485846082454,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.attn.q_proj,attention_qkv,0.7387341067312174,0.0070592614965847,20235.85123747025,0.2688348990239127,0.0018898394358715,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.attn.k_proj,attention_qkv,0.7391388702537974,0.0070640116375392,20249.467838265904,0.3589350143121407,0.0025223713152431,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.attn.v_proj,attention_qkv,0.7425365301645345,0.0071228763503541,20418.207524737907,1.3495047905766238,0.0094442097476505,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.attn.out_proj,attention_out,0.5834234487860804,0.0043963153500416,12602.33573433831,1.4766523553399982,0.013153845599928,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.mlp.fc1,mlp_fc1,0.7994751438188995,0.0330387770510818,94707.89229115302,1.80834042952258,0.0058760719683168,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.2.mlp.fc2,mlp_fc2,0.5529856398324056,0.0157493988828059,45146.718679599406,1.6827847450753597,0.0079198229149948,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.attn.q_proj,attention_qkv,0.7935549505318735,0.0081410104570206,23336.75790458512,0.2793975787455394,0.00182895229482,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.attn.k_proj,attention_qkv,0.7935140158597694,0.0081444521547975,23346.623764385444,0.3975398423887508,0.0026017683057295,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.attn.v_proj,attention_qkv,0.7946852398681292,0.0081682912104377,23414.96003211103,1.2117101142170563,0.0079186659500778,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.attn.out_proj,attention_out,0.5464178478676108,0.003858735966541,11061.32801871373,1.3076553769522816,0.0124333932011691,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.mlp.fc1,mlp_fc1,0.787081367401923,0.0320309632176909,91818.92567369169,1.6590366543121486,0.0054750725429881,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.3.mlp.fc2,mlp_fc2,0.5289952218681595,0.0144092904127165,41305.206978137845,1.6479533599184824,0.0081085372253495,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.attn.q_proj,attention_qkv,0.7828722295839297,0.0079210386933787,22706.19394436709,0.3555384564353306,0.0023594697354013,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.attn.k_proj,attention_qkv,0.7836615619426764,0.0079404917244447,22761.957375564616,0.5259239190981035,0.0034859256516197,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.attn.v_proj,attention_qkv,0.7838466699678485,0.0079387256683011,22756.894856005416,1.1805289402828796,0.0078256448890982,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.attn.out_proj,attention_out,0.524269780080652,0.0035550593632853,10190.818466014056,1.2291198625751545,0.0121755812803948,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.mlp.fc1,mlp_fc1,0.7809714658790065,0.0315371951451011,90403.50604834213,1.5203529927794817,0.0050565207819335,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.4.mlp.fc2,mlp_fc2,0.5254407935973386,0.0142209495346859,40765.31509403606,1.5433385993263342,0.0076439144245488,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.attn.q_proj,attention_qkv,0.7908129115266378,0.0080792504369692,23159.718623806635,0.261063250954564,0.0017154541011722,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.attn.k_proj,attention_qkv,0.7908072179381073,0.0080820751428842,23167.815834642894,0.3923803283849065,0.0025778917710436,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.attn.v_proj,attention_qkv,0.7917637540017364,0.0081084529074291,23243.42948340261,1.0939291429436615,0.0071752838941265,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.attn.out_proj,attention_out,0.5489559484774077,0.0038932188271364,11160.175474299373,1.079711443067395,0.0102205011769743,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.mlp.fc1,mlp_fc1,0.7711244031233041,0.0307368922431588,88109.38357158568,1.3466490185262026,0.0045367342217411,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.5.mlp.fc2,mlp_fc2,0.5093780957341972,0.0133630658287171,38306.13334231426,1.2217369620085483,0.0062422844529055,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.attn.q_proj,attention_qkv,0.7545238641986456,0.0073571533496175,21089.77841182696,0.2341965724861155,0.0016126663590273,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.attn.k_proj,attention_qkv,0.7548159469570596,0.0073686137348005,21122.63038222084,0.3592199201708793,0.0024716468135176,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.attn.v_proj,attention_qkv,0.7566683102259188,0.0074088916920478,21238.089874888767,1.0437646525610946,0.0071621738417306,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.attn.out_proj,attention_out,0.4825753716155053,0.0030120864666691,8634.34987971518,1.1894475396985995,0.0128006042464647,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.mlp.fc1,mlp_fc1,0.7764842596682577,0.0311670329567626,89342.41106261681,1.312007671436651,0.0043894240632592,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.6.mlp.fc2,mlp_fc2,0.5010106197626081,0.0129271207760521,37056.4673202085,1.1784016050178254,0.0061215488291117,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.attn.q_proj,attention_qkv,0.756836966585846,0.0073983674065126,21207.921297541823,0.2033291000667151,0.001396209172915,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.attn.k_proj,attention_qkv,0.7561488172467402,0.0073924374889464,21190.92278717654,0.2935987860886738,0.0020168765712591,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.attn.v_proj,attention_qkv,0.7570192522775211,0.0074165289336468,21259.982545238923,0.9922940310602107,0.006805482587566,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.attn.out_proj,attention_out,0.4815283374073123,0.0029972793899204,8591.904391260816,0.9350538539548984,0.0100876941592752,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.mlp.fc1,mlp_fc1,0.8084775921318514,0.0338039243838572,96901.23894763862,1.1303699902048665,0.0036312483646279,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.7.mlp.fc2,mlp_fc2,0.5249241197969426,0.0141903833263749,40677.69498751709,1.0252417085311372,0.0050833275858084,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.attn.q_proj,attention_qkv,0.7676552757483303,0.0076184352875092,21838.760784667887,0.1918115455545293,0.0012979583275301,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.attn.k_proj,attention_qkv,0.7673550613406491,0.0076107987257471,21816.87006311583,0.2755075132030185,0.0018652507539349,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.attn.v_proj,attention_qkv,0.770572212560103,0.0076688508504081,21983.28041060412,0.8360711156546481,0.0056389334611975,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.attn.out_proj,attention_out,0.4317333002443491,0.0024067991787479,6899.252869888764,0.8053139968281037,0.0096953661710136,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.mlp.fc1,mlp_fc1,0.835022309793506,0.0360556107014529,103355.8502944984,0.9822016838869628,0.0030551542518155,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.8.mlp.fc2,mlp_fc2,0.5264166298761032,0.0142675379359319,40898.86390186268,0.8371527024063471,0.0041395111945116,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.attn.q_proj,attention_qkv,0.786793393070653,0.0080059760570899,22949.672650658613,0.1932047496326686,0.0012753504831706,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.attn.k_proj,attention_qkv,0.7861396029016507,0.0079961839232021,22921.60283560117,0.2978715301484304,0.0019674626872944,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.attn.v_proj,attention_qkv,0.7891072081533266,0.0080509111465558,23078.48212828104,0.7258940590500084,0.0047782582803667,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.attn.out_proj,attention_out,0.4212753024094716,0.0022930812480279,6573.272718821325,0.6752954780827033,0.0083291947372852,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
layer,blocks.9.mlp.fc1,mlp_fc1,0.8521612177415292,0.0375457228870621,107627.35780696578,0.8150180697209559,0.0024843106332096,vit,dp_kfm,pink,0.25,42,5,True,vit_dp_kfm_pink_beta0.25_seed42,global
