source_method,method,seed,epoch,statistic_sha256,target_sha256,module,coordinates,operator_dof,log_scale_rmse,log_scale_pearson,log_scale_spearman,correlation_defined,gain_geomean,log10_gain_range,gain_min,gain_p1,gain_p10,gain_median,gain_p90,gain_p99,gain_max
Module-Elementwise Equil,Factorized Equil,42,3,0a03e7d417a19ad19a9be0d8c5832fcefc691a3310a50fa3327237a6719e9073,be79bfece410d9fea7f565906ff976a63e9269e6deb58bb3d80b64e4dfbd1656,fc2,1290,138,0.08187385067806582,0.9876421526088446,0.9907893277018465,True,0.5682076903690647,1.0078380631848918,0.18968200683593753,0.22417980080919953,0.3093405514711029,0.521825832546026,1.2411673060260675,1.7357300519943237,1.9313642978668213
Module-Elementwise Equil,Factorized Equil,42,3,0a03e7d417a19ad19a9be0d8c5832fcefc691a3310a50fa3327237a6719e9073,be79bfece410d9fea7f565906ff976a63e9269e6deb58bb3d80b64e4dfbd1656,__global__,206922,2034,0.09567493281693944,0.9487448465259372,0.9687142654177198,True,0.9999999948770709,1.0558509515407692,0.18968200683593753,0.5491888354274225,0.6945795416826216,0.9935702681519542,1.4571877360341612,1.9504106497466724,2.1571338176727295
Module-Elementwise Equil,Layer-Scalar Equil,42,3,0a03e7d417a19ad19a9be0d8c5832fcefc691a3310a50fa3327237a6719e9073,be79bfece410d9fea7f565906ff976a63e9269e6deb58bb3d80b64e4dfbd1656,conv1,160,1,0.128042139336125,,,False,1.286961555480957,0.0,1.286961555480957,1.286961555480957,1.286961555480957,1.286961555480957,1.286961555480957,1.286961555480957,1.286961555480957
Module-Elementwise Equil,Layer-Scalar Equil,42,3,0a03e7d417a19ad19a9be0d8c5832fcefc691a3310a50fa3327237a6719e9073,be79bfece410d9fea7f565906ff976a63e9269e6deb58bb3d80b64e4dfbd1656,conv2,4640,1,0.15229551452783616,,,False,1.209597110748291,0.0,1.209597110748291,1.209597110748291,1.209597110748291,1.209597110748291,1.209597110748291,1.209597110748291,1.209597110748291
Module-Elementwise Equil,Layer-Scalar Equil,42,3,0a03e7d417a19ad19a9be0d8c5832fcefc691a3310a50fa3327237a6719e9073,be79bfece410d9fea7f565906ff976a63e9269e6deb58bb3d80b64e4dfbd1656,fc1,200832,1,0.298630955641614,,,False,0.9990339875221252,0.0,0.9990339875221252,0.9990339875221252,0.9990339875221252,0.9990339875221252,0.9990339875221252,0.9990339875221252,0.9990339875221252
Module-Elementwise Equil,Layer-Scalar Equil,42,3,0a03e7d417a19ad19a9be0d8c5832fcefc691a3310a50fa3327237a6719e9073,be79bfece410d9fea7f565906ff976a63e9269e6deb58bb3d80b64e4dfbd1656,fc2,1290,1,0.5224018466474335,,,False,0.5682076811790466,0.0,0.5682076811790466,0.5682076811790466,0.5682076811790466,0.5682076811790466,0.5682076811790466,0.5682076811790466,0.5682076811790466
Module-Elementwise Equil,Layer-Scalar Equil,42,3,0a03e7d417a19ad19a9be0d8c5832fcefc691a3310a50fa3327237a6719e9073,be79bfece410d9fea7f565906ff976a63e9269e6deb58bb3d80b64e4dfbd1656,__global__,206922,3,0.2979762822256449,0.17647443088771086,0.11952170679465665,True,1.0000000126445248,0.3550584733850125,0.5682076811790466,0.9990339875221252,0.9990339875221252,0.9990339875221252,0.9990339875221252,1.209597110748291,1.286961555480957
Module-Elementwise Equil,Module-Elementwise Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,conv1,160,160,0.0,0.9999999999999998,1.0,True,1.2598762235211716,0.30986875434006683,0.7124956250190735,0.8663308921875855,1.009243272430658,1.3380002538956526,1.429883139502512,1.4514663867625048,1.4542897939682007
Module-Elementwise Equil,Module-Elementwise Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,conv2,4640,4640,0.0,0.9999999999999999,1.0,True,1.1468619379745495,0.42134708344955585,0.5555721521377563,0.7027110230359637,0.8736622439116406,1.1962703426086605,1.397772931779956,1.4477663063074482,1.4658433198928833
Module-Elementwise Equil,Module-Elementwise Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,fc1,200832,200832,0.0,0.9999999999999998,1.0,True,1.000800427651819,0.5838793258575472,0.3833884596824646,0.4992845245770144,0.6651548981665181,1.0360617637634277,1.4260686874379316,1.4700374543635566,1.470680594444275
Module-Elementwise Equil,Module-Elementwise Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,fc2,1290,1290,0.0,1.0,1.0,True,0.5240869225725417,1.0426627531555626,0.1333078145980835,0.17982651702662666,0.2616055361996007,0.49607906820468556,1.2360555526949635,1.4706539034842971,1.470680594444275
Module-Elementwise Equil,Module-Elementwise Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,__global__,206922,206921,0.0,1.0,1.0,True,0.9999999999251685,1.0426627531555626,0.1333078145980835,0.48428594410207637,0.6633934497812854,1.0399263501150882,1.4253310680389333,1.469963788986206,1.470680594444275
Module-Elementwise Equil,Factorized Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,conv1,160,25,0.02790967543299927,0.9809994881320144,0.956630141802414,True,1.259876208436565,0.2679577396437319,0.7967102527618408,0.8817237703421185,1.008931941150582,1.329347520259448,1.4309877948101433,1.4703350704348097,1.4765839576721191
Module-Elementwise Equil,Factorized Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,conv2,4640,176,0.06630291395679735,0.9281593049619014,0.9305061299957841,True,1.1468619369576323,0.3712011063441195,0.7113789916038513,0.7890990995496371,0.8924064578421587,1.1712406873703003,1.3978236005921323,1.5858784667304244,1.6722536087036133
Module-Elementwise Equil,Factorized Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,fc1,200832,1696,0.090229150609371,0.9498650317721575,0.9730007176003226,True,1.0008004288115946,0.6528536647311932,0.4739575684070587,0.5693834785725629,0.7046970129009431,0.9910390377044517,1.4421905636761123,1.9157928025241868,2.131047487258911
Module-Elementwise Equil,Factorized Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,fc2,1290,138,0.08092474521803017,0.9893286003175559,0.9925865068330677,True,0.5240869254912844,1.1230586603059998,0.150453582406044,0.19396427771036925,0.2702178925957318,0.48391608960111604,1.2068546041720516,1.8988708373794316,1.9973822832107544
Module-Elementwise Equil,Factorized Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,__global__,206922,2034,0.08967550558728897,0.9524087638461904,0.9722404099844796,True,1.0000000010554886,1.1511905943782827,0.150453582406044,0.5531151437749084,0.7033007979331867,0.9947394728652709,1.4391644000962645,1.910525609235068,2.131047487258911
Module-Elementwise Equil,Layer-Scalar Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,conv1,160,1,0.14385665374007456,,,False,1.2598762512207031,0.0,1.2598762512207031,1.2598762512207031,1.2598762512207031,1.2598762512207031,1.2598762512207031,1.2598762512207031,1.2598762512207031
Module-Elementwise Equil,Layer-Scalar Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,conv2,4640,1,0.1781459267281242,,,False,1.1468619108200073,0.0,1.1468619108200073,1.1468619108200073,1.1468619108200073,1.1468619108200073,1.1468619108200073,1.1468619108200073,1.1468619108200073
Module-Elementwise Equil,Layer-Scalar Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,fc1,200832,1,0.28858531092900197,,,False,1.000800371170044,0.0,1.000800371170044,1.000800371170044,1.000800371170044,1.000800371170044,1.000800371170044,1.000800371170044,1.000800371170044
Module-Elementwise Equil,Layer-Scalar Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,fc2,1290,1,0.5554147186084543,,,False,0.5240869522094728,0.0,0.5240869522094727,0.5240869522094727,0.5240869522094727,0.5240869522094727,0.5240869522094727,0.5240869522094727,0.5240869522094727
Module-Elementwise Equil,Layer-Scalar Equil,42,4,4266f29c5a4e4684f61109d4c97f5479fe88ff174d148356bf14ee4262396c60,51e77e9b91c41700b79bf1853d200933b1ebac3d8679c015402aa4f996d0ae6e,__global__,206922,3,0.2889311506815832,0.18819878761967437,0.09942392448626117,True,0.9999999449881813,0.38092454198041525,0.5240869522094727,1.000800371170044,1.000800371170044,1.000800371170044,1.000800371170044,1.1468619108200073,1.2598762512207031
Module-Elementwise Equil,Module-Elementwise Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,conv1,160,160,0.0,1.0,1.0,True,1.2656892707869143,0.24040204843522814,0.8339208364486694,0.9553819433111903,1.0585935602653116,1.2983305427475151,1.4228310564248239,1.4440432378788624,1.4505305290222168
Module-Elementwise Equil,Module-Elementwise Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,conv2,4640,4640,0.0,1.0,1.0,True,1.0982120773138928,0.45675406352535175,0.5147425532341003,0.6109421736855176,0.8008487516097673,1.1542721390354451,1.3913667914191348,1.4534049476419757,1.4734796285629272
Module-Elementwise Equil,Module-Elementwise Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,fc1,200832,200832,0.0,1.0,1.0,True,1.0020384592336686,0.6255034243368258,0.34943887591362,0.4917243054248974,0.6647332966323625,1.041322290897354,1.4353035807609198,1.4752806425094604,1.4752806425094604
Module-Elementwise Equil,Module-Elementwise Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,fc2,1290,1290,0.0,0.9999999999999998,1.0,True,0.5049853740033808,0.9384963772421584,0.16997234523296356,0.19185877572110255,0.2602090346378127,0.4470772841536357,1.333526251052255,1.4752806425094604,1.4752806425094604
Module-Elementwise Equil,Module-Elementwise Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,__global__,206922,206921,0.0,1.0,1.0,True,0.9999999993451104,0.9384963772421584,0.16997234523296356,0.47016554388006326,0.6624619960778879,1.043179631232391,1.4341908097264364,1.4752806425094604,1.4752806425094604
Module-Elementwise Equil,Factorized Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,conv1,160,25,0.030671637022725875,0.9630790925085763,0.9563313020039844,True,1.2656892807009932,0.21007834086291896,0.897942841053009,0.9667287988731283,1.0416425746027518,1.2851469835688492,1.4321895046966655,1.4534728242849455,1.4565554857254028
Module-Elementwise Equil,Factorized Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,conv2,4640,176,0.07645623641420786,0.9331570404578828,0.939045332773029,True,1.0982120888933782,0.46021154847069456,0.6299241781234741,0.6879262366865487,0.8323200517229048,1.1174859368940802,1.4084183401290296,1.6190881669860602,1.8176063299179075
Module-Elementwise Equil,Factorized Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,fc1,200832,1696,0.09119774737564533,0.9498968181027344,0.9725140648448499,True,1.0020384583652124,0.6902350896409206,0.4386467933654785,0.561396028527879,0.704089796531524,0.9945090115069053,1.4517998695357677,1.894438446734472,2.149562358856201
Module-Elementwise Equil,Factorized Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,fc2,1290,138,0.07568720610879565,0.9912582519504938,0.9918257784888758,True,0.5049853726083432,1.0084081555422468,0.1768408864736557,0.20654472229578352,0.26722163173007346,0.4406439132941083,1.2753963974233926,1.7120797706335225,1.8029797077178955
Module-Elementwise Equil,Factorized Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,__global__,206922,2034,0.09077316925607082,0.9525063929670249,0.9720362253311361,True,0.9999999987291995,1.0847673652446648,0.1768408864736557,0.5383184610877101,0.7020702660063219,0.9966088831417222,1.4485979199398884,1.8915807410586734,2.149562358856201
Module-Elementwise Equil,Layer-Scalar Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,conv1,160,1,0.11392836729839943,,,False,1.2656892538070679,0.0,1.2656892538070679,1.2656892538070679,1.2656892538070679,1.2656892538070679,1.2656892538070679,1.2656892538070679,1.2656892538070679
Module-Elementwise Equil,Layer-Scalar Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,conv2,4640,1,0.21269217526147824,,,False,1.0982121229171753,0.0,1.0982121229171753,1.0982121229171753,1.0982121229171753,1.0982121229171753,1.0982121229171753,1.0982121229171753,1.0982121229171753
Module-Elementwise Equil,Layer-Scalar Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,fc1,200832,1,0.29177336371567164,,,False,1.0020384788513184,0.0,1.0020384788513184,1.0020384788513184,1.0020384788513184,1.0020384788513184,1.0020384788513184,1.0020384788513184,1.0020384788513184
Module-Elementwise Equil,Layer-Scalar Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,fc2,1290,1,0.5736665630977746,,,False,0.5049853920936584,0.0,0.5049853920936584,0.5049853920936584,0.5049853920936584,0.5049853920936584,0.5049853920936584,0.5049853920936584,0.5049853920936584
Module-Elementwise Equil,Layer-Scalar Equil,42,5,b98230ac0c914a9602089e15682c554b92a503f3d09fb142d29589beac377bb3,5536964d50d53fa5adb8924379f1b89ad635b4ccccf7fa36f24f5206c5ad15e5,__global__,206922,3,0.29274945826005466,0.18839917270166587,0.07846414536768315,True,1.000000019490763,0.39904827749138494,0.5049853920936584,1.0020384788513184,1.0020384788513184,1.0020384788513184,1.0020384788513184,1.0982121229171753,1.2656892538070679
Factorized Equil,Module-Elementwise Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,conv1,160,160,0.0,1.0,1.0,True,1.3590431630379862,0.23865967100682792,0.8904878497123718,1.0185739445242874,1.2074003888136082,1.3847674677605781,1.4554751592225086,1.5313735189086226,1.5427219867706299
Factorized Equil,Module-Elementwise Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,conv2,4640,4640,0.0,1.0,1.0,True,1.0484517338164585,0.5935325100104674,0.40114128589630127,0.5646695417033373,0.7159077299885164,1.0554014426702507,1.5141634941018296,1.573366403579712,1.573366403579712
Factorized Equil,Module-Elementwise Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,fc1,200832,200832,0.0,1.0,0.9999999999999999,True,0.9999798477810928,0.9283452575355505,0.18556010723114014,0.3491699436023132,0.5296453594993323,1.1154235601399691,1.573366403579712,1.573366403579712,1.573366403579712
Factorized Equil,Module-Elementwise Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,fc2,1290,1290,0.0,1.0,0.9999999999999999,True,0.8145674264881958,1.0550439761215944,0.1386072337627411,0.30913934721154535,0.4405336553744495,0.7638829644324008,1.5631583029053273,1.573366403579712,1.573366403579712
Factorized Equil,Module-Elementwise Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,__global__,206922,206921,0.0,1.0,1.0,True,1.0000000030450578,1.0550439761215944,0.1386072337627411,0.3501317244371811,0.531485050916604,1.1125354170769732,1.573366403579712,1.573366403579712,1.573366403579712
Factorized Equil,Factorized Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,conv1,160,25,0.03322842725015277,0.9088806907651925,0.787759287472167,True,1.3590431441869564,0.18907840303588455,0.9976022839546204,1.1321360949545418,1.1917847123218908,1.3793061126881516,1.4352726088184518,1.5377000308920412,1.54182767868042
Factorized Equil,Factorized Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,conv2,4640,176,0.10667228904325954,0.9263963579632343,0.9482275152508942,True,1.0484517284061188,0.6781314729361165,0.4673188924789428,0.6322065175620184,0.7572065521124669,1.0245711198226426,1.488548075478353,2.0504328211158738,2.227126121520996
Factorized Equil,Factorized Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,fc1,200832,1696,0.157432499929571,0.9289078724658428,0.9452767376858644,True,0.9999798448772806,0.9675948349364941,0.2667311131954193,0.43830876613227404,0.5947866678236366,1.0035467147528006,1.7135580658858018,2.3887691497802734,2.475531816482544
Factorized Equil,Factorized Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,fc2,1290,138,0.03531438228089285,0.9975183017447526,0.9923201541902783,True,0.8145674134965648,1.071793259937748,0.14585937559604645,0.3201025066706066,0.44619545975204683,0.7557256703768147,1.5261665883500615,1.7031655631731406,1.7207889556884766
Factorized Equil,Factorized Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,__global__,206922,2034,0.15594654585156004,0.9296632505569998,0.9454976144136819,True,1.0000000000007814,1.2297341623463716,0.14585937559604645,0.4370371692463435,0.5957004785512986,1.0043452978133873,1.7050539255142212,2.3841564624785994,2.475531816482544
Factorized Equil,Layer-Scalar Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,conv1,160,1,0.07967373635076452,,,False,1.3590431213378904,0.0,1.3590431213378906,1.3590431213378906,1.3590431213378906,1.3590431213378906,1.3590431213378906,1.3590431213378906,1.3590431213378906
Factorized Equil,Layer-Scalar Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,conv2,4640,1,0.28328862603069543,,,False,1.0484517812728882,0.0,1.0484517812728882,1.0484517812728882,1.0484517812728882,1.0484517812728882,1.0484517812728882,1.0484517812728882,1.0484517812728882
Factorized Equil,Layer-Scalar Equil,42,1,9adcbb823c59a74384576b24b2b2237aff4de3814f606e216f1dec7a0d0d8f7b,b3b49650460c30c6068c51c910680ecf9bb9e1b122a4069cc56c72915f474974,fc1,200832,1,0.42513601109051125,,,False,0.9999798536300659,0.0,0.9999798536300659,0.9999798536300659,0.9999798536300659,0.9999798536300659,0.9999798536300659,0.9999798536300659,0.9999798536300659
