task,method,source,beta,seed,epoch,layer,research_only,cosA,relative_error_A,group,trace_S,d_total,tau,operator_state_bytes,condition_S,log_eigenvalue_spread_S,effective_rank_S,A_condition_raw,A_eigenvalue_min,A_eigenvalue_max
vit,dp_kfm_a,public,0.5,42,1,blocks.6.mlp.fc1,True,0.945333615596697,0.3266146566032349,mlp_fc1,233651.51877540565,5526346,1.686256626292087,79679064,138.54505493680873,0.48420301665826293,131610.32545846884,19194.732247443346,0.00100000259964665,19.194782146964734
vit,dp_kfm_a,public,0.5,42,1,blocks.6.mlp.fc2,True,0.943708870316594,0.3323687889918337,mlp_fc2,46451.43472370638,5526346,1.686256626292087,79679064,36.470256276406325,0.5020634836625527,123448.89434261102,1330.0795928667549,0.00240265573595178,3.195723363073717
vit,dp_kfm_a,public,0.5,42,1,blocks.7.attn.q_proj,True,0.9500550795376683,0.3124349586269903,attention_qkv,53482.34193577875,5526346,1.686256626292087,79679064,108.23226952292354,0.44979386144856665,33635.625675087,11714.224166082764,0.001,11.714224166082765
vit,dp_kfm_a,public,0.5,42,1,blocks.7.attn.k_proj,True,0.9500550795376683,0.3124349586269903,attention_qkv,53482.34193577875,5526346,1.686256626292087,79679064,108.23226952292354,0.44979386144856665,33635.625675087,11714.224166082764,0.001,11.714224166082765
vit,dp_kfm_a,public,0.5,42,1,blocks.7.attn.v_proj,True,0.9500550795376683,0.3124349586269903,attention_qkv,53482.34193577875,5526346,1.686256626292087,79679064,108.23226952292354,0.44979386144856665,33635.625675087,11714.224166082764,0.001,11.714224166082765
vit,dp_kfm_a,public,0.5,42,1,blocks.7.attn.out_proj,True,0.9066446967554505,0.42200713295275916,attention_out,18092.80951500541,5526346,1.686256626292087,79679064,15.813958264750864,0.5170884572749698,31278.10933558228,250.08127599928216,0.011052898616040804,2.764122989390184
vit,dp_kfm_a,public,0.5,42,1,blocks.7.mlp.fc1,True,0.9405492353317998,0.339763537621522,mlp_fc1,291549.26342275244,5526346,1.686256626292087,79679064,181.70013754153294,0.5182768350054283,131274.10712961238,33014.93998261199,0.001,33.01493998261199
vit,dp_kfm_a,public,0.5,42,1,blocks.7.mlp.fc2,True,0.9999859701704173,0.019086269519542686,mlp_fc2,63630.13490277348,5526346,1.686256626292087,79679064,399.9455933245708,0.5017589388074376,84101.79044307384,159956.47761974297,0.0034149106357339505,546.2370766781999
vit,dp_kfm_a,public,0.5,42,1,blocks.8.attn.q_proj,True,0.9608512422634621,0.27708038011241837,attention_qkv,59255.87347586184,5526346,1.686256626292087,79679064,176.532507572111,0.457550222985909,33147.69553275315,31163.726229697426,0.0010000004128968556,31.163739097101995
vit,dp_kfm_a,public,0.5,42,1,blocks.8.attn.k_proj,True,0.9608512422634621,0.27708038011241837,attention_qkv,59255.87347586184,5526346,1.686256626292087,79679064,176.532507572111,0.457550222985909,33147.69553275315,31163.726229697426,0.0010000004128968556,31.163739097101995
vit,dp_kfm_a,public,0.5,42,1,blocks.8.attn.v_proj,True,0.9608512422634621,0.27708038011241837,attention_qkv,59255.87347586184,5526346,1.686256626292087,79679064,176.532507572111,0.457550222985909,33147.69553275315,31163.726229697426,0.0010000004128968556,31.163739097101995
vit,dp_kfm_a,public,0.5,42,1,blocks.8.attn.out_proj,True,0.8611011177358888,0.5085058334337808,attention_out,17151.54716493183,5526346,1.686256626292087,79679064,14.569848506058626,0.5122287641573514,31352.154991764848,212.2804854894988,0.010887617206110863,2.3112286663370347
vit,dp_kfm_a,public,0.5,42,1,blocks.8.mlp.fc1,True,0.9467340091643581,0.3220290493855287,mlp_fc1,338788.71212721395,5526346,1.686256626292087,79679064,248.59362484664183,0.5051160171102201,131582.14804746475,61798.79031439289,0.001000000101481169,61.79879658580637
vit,dp_kfm_a,public,0.5,42,1,blocks.8.mlp.fc2,True,0.869976257028274,0.49392468238227544,mlp_fc2,65339.764502761696,5526346,1.686256626292087,79679064,27.34632145098658,0.4373481860401407,130288.87922515023,747.8212969006887,0.0037162165902189003,2.779065910061353
vit,dp_kfm_a,public,0.5,42,1,blocks.9.attn.q_proj,True,0.9443007204525157,0.3306140358247768,attention_qkv,64498.09932998029,5526346,1.686256626292087,79679064,170.64337526291942,0.4373760251525753,33800.538823140785,29119.16152112154,0.001000046706000335,29.120521560689298
vit,dp_kfm_a,public,0.5,42,1,blocks.9.attn.k_proj,True,0.9443007204525157,0.3306140358247768,attention_qkv,64498.09932998029,5526346,1.686256626292087,79679064,170.64337526291942,0.4373760251525753,33800.538823140785,29119.16152112154,0.001000046706000335,29.120521560689298
vit,dp_kfm_a,public,0.5,42,1,blocks.9.attn.v_proj,True,0.9443007204525157,0.3306140358247768,attention_qkv,64498.09932998029,5526346,1.686256626292087,79679064,170.64337526291942,0.4373760251525753,33800.538823140785,29119.16152112154,0.001000046706000335,29.120521560689298
vit,dp_kfm_a,public,0.5,42,1,blocks.9.attn.out_proj,True,0.8460613374770455,0.5332018865421722,attention_out,13307.744864939905,5526346,1.686256626292087,79679064,16.70195247700303,0.5000279154612809,31435.491531408763,278.9552165440676,0.006871443635425563,1.9168250472904929
vit,dp_kfm_a,public,0.5,42,1,blocks.9.mlp.fc1,True,0.9387323827030365,0.3448072757880842,mlp_fc1,362216.52561589866,5526346,1.686256626292087,79679064,247.4735455634569,0.4737221387787153,134065.4571932675,61243.15575374838,0.001,61.24315575374838
vit,dp_kfm_a,public,0.5,42,1,blocks.9.mlp.fc2,True,0.860125008012647,0.5167857219533855,mlp_fc2,64529.55895978168,5526346,1.686256626292087,79679064,42.65536038522068,0.4517459166552106,130945.034316889,1819.479769593054,0.001534843323229903,2.7926163761117815
vit,dp_kfm_a,public,0.5,42,1,blocks.10.attn.q_proj,True,0.946893477420759,0.32202889588493544,attention_qkv,68200.29111641324,5526346,1.686256626292087,79679064,177.11204987935267,0.4152605960418795,34293.82442497227,31368.678212466304,0.001,31.368678212466303
vit,dp_kfm_a,public,0.5,42,1,blocks.10.attn.k_proj,True,0.946893477420759,0.32202889588493544,attention_qkv,68200.29111641324,5526346,1.686256626292087,79679064,177.11204987935267,0.4152605960418795,34293.82442497227,31368.678212466304,0.001,31.368678212466303
vit,dp_kfm_a,public,0.5,42,1,blocks.10.attn.v_proj,True,0.946893477420759,0.32202889588493544,attention_qkv,68200.29111641324,5526346,1.686256626292087,79679064,177.11204987935267,0.4152605960418795,34293.82442497227,31368.678212466304,0.001,31.368678212466303
vit,dp_kfm_a,public,0.5,42,1,blocks.10.attn.out_proj,True,0.952632621960264,0.3042574886205875,attention_out,9192.698906140258,5526346,1.686256626292087,79679064,27.050204068888178,0.49479893677835235,30313.57345500569,731.7135401684944,0.003390190472018934,2.4806482721264733
vit,dp_kfm_a,public,0.5,42,1,blocks.10.mlp.fc1,True,0.953680873428752,0.3010581191204313,mlp_fc1,349183.2382667143,5526346,1.686256626292087,79679064,256.7596848694858,0.4462987452519419,135490.92123632377,65925.53577427764,0.001,65.92553577427765
vit,dp_kfm_a,public,0.5,42,1,blocks.10.mlp.fc2,True,0.9165414494285142,0.40229414535103886,mlp_fc2,51864.10794381424,5526346,1.686256626292087,79679064,40.78252008180076,0.5281415447973483,128393.34822846261,1663.2139442224825,0.0014181687280442829,2.3587180037435127
vit,dp_kfm_a,public,0.5,42,1,blocks.11.attn.q_proj,True,0.9622669637948003,0.27285716491370265,attention_qkv,69045.82515111956,5526346,1.686256626292087,79679064,201.93525195897928,0.4123230758215829,34249.304182798056,40777.84598373645,0.001,40.77784598373645
vit,dp_kfm_a,public,0.5,42,1,blocks.11.attn.k_proj,True,0.9622669637948003,0.27285716491370265,attention_qkv,69045.82515111956,5526346,1.686256626292087,79679064,201.93525195897928,0.4123230758215829,34249.304182798056,40777.84598373645,0.001,40.77784598373645
vit,dp_kfm_a,public,0.5,42,1,blocks.11.attn.v_proj,True,0.9622669637948003,0.27285716491370265,attention_qkv,69045.82515111956,5526346,1.686256626292087,79679064,201.93525195897928,0.4123230758215829,34249.304182798056,40777.84598373645,0.001,40.77784598373645
vit,dp_kfm_a,public,0.5,42,1,blocks.11.attn.out_proj,True,0.930246458204987,0.3792371575591214,attention_out,12356.20099001327,5526346,1.686256626292087,79679064,24.06372381924144,0.458583604676488,31620.269175684254,579.0628040487278,0.005859282718796704,3.3928926808606725
vit,dp_kfm_a,public,0.5,42,1,blocks.11.mlp.fc1,True,0.9748983637595632,0.22269552424421704,mlp_fc1,289724.4499772063,5526346,1.686256626292087,79679064,299.73261884610235,0.4420712085107568,132356.84268324103,89839.64280034286,0.0010001225554547913,89.85065313862455
vit,dp_kfm_a,public,0.5,42,1,blocks.11.mlp.fc2,True,0.9936581568263144,0.11473755290880107,mlp_fc2,35828.938846099816,5526346,1.686256626292087,79679064,163.82715468748245,0.6718570226483385,101495.21352495131,26839.336612996303,0.0010548098086884821,28.310395518080405
vit,dp_kfm_a,public,0.5,42,1,head,True,0.9093908526188496,0.4257755005550931,patch_head,9828.415721343288,5526346,1.686256626292087,79679064,946.4473712000259,0.6185474808755691,1570.6893820934463,895762.6264514397,0.001,895.7626264514397
vit,dp_kfm_a,public,0.5,42,1,identity,True,,,identity,80292.79551752402,5526346,1.686256626292087,79679064,,,,,,
vit,dp_kfm_a,public,0.5,42,2,patch_embed,True,0.9989320850681701,0.12686410769734743,patch_head,19289.32514575157,5526346,1.7340753832679916,79679064,418.7439738079727,0.5566743804305966,22379.324367253077,175346.51560049213,0.0010017691743204123,175.65673415306628
vit,dp_kfm_a,public,0.5,42,2,blocks.0.attn.q_proj,True,0.9960808383941014,0.11153806431313995,attention_qkv,15341.007638080124,5526346,1.7340753832679916,79679064,148.46690574377007,1.273634657114755,10895.85214534415,22042.422101129505,0.001,22.042422101129507
vit,dp_kfm_a,public,0.5,42,2,blocks.0.attn.k_proj,True,0.9960808383941014,0.11153806431313995,attention_qkv,15341.007638080124,5526346,1.7340753832679916,79679064,148.46690574377007,1.273634657114755,10895.85214534415,22042.422101129505,0.001,22.042422101129507
vit,dp_kfm_a,public,0.5,42,2,blocks.0.attn.v_proj,True,0.9960808383941014,0.11153806431313995,attention_qkv,15341.007638080124,5526346,1.7340753832679916,79679064,148.46690574377007,1.273634657114755,10895.85214534415,22042.422101129505,0.001,22.042422101129507
vit,dp_kfm_a,public,0.5,42,2,blocks.0.attn.out_proj,True,0.9948169653272355,0.18163193027915703,attention_out,7601.253606980976,5526346,1.7340753832679916,79679064,94.80946803444397,0.9410422625783654,13683.875827941605,8988.835228974252,0.0010003397549247194,8.991889230010788
vit,dp_kfm_a,public,0.5,42,2,blocks.0.mlp.fc1,True,0.9914229446278066,0.14769304560929347,mlp_fc1,107405.56879531367,5526346,1.7340753832679916,79679064,186.6956138168566,1.3676107379815965,57598.3704849427,34855.25221845285,0.001,34.85525221845285
vit,dp_kfm_a,public,0.5,42,2,blocks.0.mlp.fc2,True,0.9913075508917247,0.13461047653713473,mlp_fc2,40985.35877109116,5526346,1.7340753832679916,79679064,113.25191769566783,0.87292743984804,76410.63742019799,12825.99686174632,0.00103903484375204,13.326657645208742
vit,dp_kfm_a,public,0.5,42,2,blocks.1.attn.q_proj,True,0.9942795079670492,0.11143899401753712,attention_qkv,24913.83699933341,5526346,1.7340753832679916,79679064,106.76834301227501,1.138384728318921,17868.780248027757,11399.479069586814,0.0010000000004031404,11.399479074182405
vit,dp_kfm_a,public,0.5,42,2,blocks.1.attn.k_proj,True,0.9942795079670492,0.11143899401753712,attention_qkv,24913.83699933341,5526346,1.7340753832679916,79679064,106.76834301227501,1.138384728318921,17868.780248027757,11399.479069586814,0.0010000000004031404,11.399479074182405
vit,dp_kfm_a,public,0.5,42,2,blocks.1.attn.v_proj,True,0.9942795079670492,0.11143899401753712,attention_qkv,24913.83699933341,5526346,1.7340753832679916,79679064,106.76834301227501,1.138384728318921,17868.780248027757,11399.479069586814,0.0010000000004031404,11.399479074182405
vit,dp_kfm_a,public,0.5,42,2,blocks.1.attn.out_proj,True,0.9834110451902702,0.18163661993477373,attention_out,13116.680694098015,5526346,1.7340753832679916,79679064,73.31599546926314,0.9025601884743714,20911.86055215051,5375.235191649013,0.0011741504752952132,6.311334955098245
vit,dp_kfm_a,public,0.5,42,2,blocks.1.mlp.fc1,True,0.9906484554147055,0.13972043946313367,mlp_fc1,149673.66378783272,5526346,1.7340753832679916,79679064,115.09428706076116,0.9018301345047322,98195.55912696835,13246.694914024894,0.0010000216740148533,13.246982023087218
vit,dp_kfm_a,public,0.5,42,2,blocks.1.mlp.fc2,True,0.9923329187741974,0.1253854186238189,mlp_fc2,35919.81665923365,5526346,1.7340753832679916,79679064,79.63990007522932,0.7126147331979191,100599.5964097153,6342.513683992512,0.0010359696185564364,6.570651481894701
vit,dp_kfm_a,public,0.5,42,2,blocks.2.attn.q_proj,True,0.9920331954940586,0.1281924246554673,attention_qkv,34652.46974137827,5526346,1.7340753832679916,79679064,108.96369309146107,0.8447026708175113,24554.0789570001,11873.08641213012,0.001000007842918727,11.87317953178189
vit,dp_kfm_a,public,0.5,42,2,blocks.2.attn.k_proj,True,0.9920331954940586,0.1281924246554673,attention_qkv,34652.46974137827,5526346,1.7340753832679916,79679064,108.96369309146107,0.8447026708175113,24554.0789570001,11873.08641213012,0.001000007842918727,11.87317953178189
vit,dp_kfm_a,public,0.5,42,2,blocks.2.attn.v_proj,True,0.9920331954940586,0.1281924246554673,attention_qkv,34652.46974137827,5526346,1.7340753832679916,79679064,108.96369309146107,0.8447026708175113,24554.0789570001,11873.08641213012,0.001000007842918727,11.87317953178189
vit,dp_kfm_a,public,0.5,42,2,blocks.2.attn.out_proj,True,0.9867814633489109,0.16572983633897018,attention_out,16566.42046520295,5526346,1.7340753832679916,79679064,53.934493525962424,0.8577919832166941,23179.224369001884,2908.929591902083,0.0021065573458410895,6.127827000355856
vit,dp_kfm_a,public,0.5,42,2,blocks.2.mlp.fc1,True,0.9895451960081246,0.14579558956530328,mlp_fc1,193227.51094813278,5526346,1.7340753832679916,79679064,142.86283936015263,0.6940238523313677,116449.96766953898,20409.790870044777,0.001000020095091214,20.41020100665397
vit,dp_kfm_a,public,0.5,42,2,blocks.2.mlp.fc2,True,0.9932446326896321,0.11659173918957615,mlp_fc2,42911.860960549566,5526346,1.7340753832679916,79679064,74.31052134214929,0.6305685830463637,110867.73997149899,5522.0535821420235,0.0011832175957168318,6.5337909628816035
vit,dp_kfm_a,public,0.5,42,2,blocks.3.attn.q_proj,True,0.9900444256192636,0.1423144782303035,attention_qkv,47710.7696559558,5526346,1.7340753832679916,79679064,147.06593820825367,0.6516770563689732,29606.356741559186,21628.390181073886,0.0010000175253909694,21.62876922706785
vit,dp_kfm_a,public,0.5,42,2,blocks.3.attn.k_proj,True,0.9900444256192636,0.1423144782303035,attention_qkv,47710.7696559558,5526346,1.7340753832679916,79679064,147.06593820825367,0.6516770563689732,29606.356741559186,21628.390181073886,0.0010000175253909694,21.62876922706785
vit,dp_kfm_a,public,0.5,42,2,blocks.3.attn.v_proj,True,0.9900444256192636,0.1423144782303035,attention_qkv,47710.7696559558,5526346,1.7340753832679916,79679064,147.06593820825367,0.6516770563689732,29606.356741559186,21628.390181073886,0.0010000175253909694,21.62876922706785
vit,dp_kfm_a,public,0.5,42,2,blocks.3.attn.out_proj,True,0.993535502073497,0.11477804188552018,attention_out,14665.719126631708,5526346,1.7340753832679916,79679064,79.60714360946642,0.6797907165667593,25615.903952467415,6337.29731365821,0.0021042170614192406,13.335049130685928
vit,dp_kfm_a,public,0.5,42,2,blocks.3.mlp.fc1,True,0.9894457854354514,0.14521712103980844,mlp_fc1,197813.24223848592,5526346,1.7340753832679916,79679064,195.21315952782194,0.6073124927317386,119540.26321369997,38108.17765283486,0.001,38.108177652834854
vit,dp_kfm_a,public,0.5,42,2,blocks.3.mlp.fc2,True,0.9956964867938976,0.10489995991720229,mlp_fc2,45542.73153844256,5526346,1.7340753832679916,79679064,127.9515761183258,0.6267547452572051,105426.71796300633,16371.605831163723,0.001333978733911431,21.839374018752782
vit,dp_kfm_a,public,0.5,42,2,blocks.4.attn.q_proj,True,0.989029907918177,0.14834456035861576,attention_qkv,48015.93268131784,5526346,1.7340753832679916,79679064,157.22198314787417,0.6099141207918134,30204.772452670535,24718.75198495043,0.001,24.718751984950433
vit,dp_kfm_a,public,0.5,42,2,blocks.4.attn.k_proj,True,0.989029907918177,0.14834456035861576,attention_qkv,48015.93268131784,5526346,1.7340753832679916,79679064,157.22198314787417,0.6099141207918134,30204.772452670535,24718.75198495043,0.001,24.718751984950433
