method,seed,epoch,privacy_valid,train_loss,test_loss,test_accuracy,epsilon_spent,clip_fraction,mean_clip_factor,layer,W_kron,W_G,W_A,log_kappa_kron
CLW-Clean-Slow,42,5,False,0.6925394741388468,0.7088273785173893,0.9241,0.995693195331761,0.1556156517094017,0.8603979203945551,conv2,6.2788916559772,0.3489811450875792,5.9191015141437,12.35048034884673
CLW-Clean-Slow,42,5,False,0.6925394741388468,0.7088273785173893,0.9241,0.995693195331761,0.1556156517094017,0.8603979203945551,fc1,87.68455170447282,3.1955333188406607,26.1700123667957,inf
CLW-Clean-Slow,42,5,False,0.6925394741388468,0.7088273785173893,0.9241,0.995693195331761,0.1556156517094017,0.8603979203945551,fc2,9.117362141461054,0.46992065358493934,8.240713263574595,inf
CLW-Clean-Fast,42,1,False,0.8325288899433918,0.5876699076056481,0.9034,0.7861127240333559,0.46021968482905984,0.6040687349935373,conv1,2.071920248417543,0.702215111079729,1.595262061492,8.019568962626412
CLW-Clean-Fast,42,1,False,0.8325288899433918,0.5876699076056481,0.9034,0.7861127240333559,0.46021968482905984,0.6040687349935373,conv2,7.9093992954046675,0.387703966719974,7.365679961183793,15.831363149997784
CLW-Clean-Fast,42,1,False,0.8325288899433918,0.5876699076056481,0.9034,0.7861127240333559,0.46021968482905984,0.6040687349935373,fc1,98.17256500518039,3.3197099174771765,28.299639415916907,inf
CLW-Clean-Fast,42,1,False,0.8325288899433918,0.5876699076056481,0.9034,0.7861127240333559,0.46021968482905984,0.6040687349935373,fc2,9.460946535466492,0.4577727348907091,8.592363634134486,inf
CLW-Clean-Fast,42,2,False,0.626286682792199,0.5314076059222221,0.9234,0.8385078418579571,0.23315638354700854,0.7983218011183616,conv1,1.7003758180564525,0.3185269766340192,1.591489289806091,6.208307279284905
CLW-Clean-Fast,42,2,False,0.626286682792199,0.5314076059222221,0.9234,0.8385078418579571,0.23315638354700854,0.7983218011183616,conv2,6.668869355601768,0.3066939810390328,6.369005934514213,13.093213912320396
CLW-Clean-Fast,42,2,False,0.626286682792199,0.5314076059222221,0.9234,0.8385078418579571,0.23315638354700854,0.7983218011183616,fc1,76.51123786000069,3.2749682125075017,22.323529990955347,inf
CLW-Clean-Fast,42,2,False,0.626286682792199,0.5314076059222221,0.9234,0.8385078418579571,0.23315638354700854,0.7983218011183616,fc2,8.313794230933205,0.4541868319739389,7.558317689723021,inf
CLW-Clean-Fast,42,3,False,0.6028127670924888,0.5572439088821411,0.9225,0.8909029596825585,0.18232505341880342,0.8410116907877799,conv1,1.6946435927595969,0.3214078403965997,1.5840757850181144,6.131299722879174
CLW-Clean-Fast,42,3,False,0.6028127670924888,0.5572439088821411,0.9225,0.8909029596825585,0.18232505341880342,0.8410116907877799,conv2,5.984677725571615,0.3153143681637012,5.6997355936228535,12.067402291044651
CLW-Clean-Fast,42,3,False,0.6028127670924888,0.5572439088821411,0.9225,0.8909029596825585,0.18232505341880342,0.8410116907877799,fc1,55.74084876461317,3.176177410444823,16.71239766543235,inf
CLW-Clean-Fast,42,3,False,0.6028127670924888,0.5572439088821411,0.9225,0.8909029596825585,0.18232505341880342,0.8410116907877799,fc2,7.339198369237487,0.46772548149678217,6.6344438762031395,inf
CLW-Clean-Fast,42,4,False,0.6158413462277151,0.5368396623879671,0.9363,0.9432980775071597,0.15960536858974358,0.858493690052603,conv1,1.7444904820395901,0.40884528345524473,1.569774473003678,6.5081427482127046
CLW-Clean-Fast,42,4,False,0.6158413462277151,0.5368396623879671,0.9363,0.9432980775071597,0.15960536858974358,0.858493690052603,conv2,5.293286056733564,0.3149373934980154,5.03987542474855,11.182476173093502
CLW-Clean-Fast,42,4,False,0.6158413462277151,0.5368396623879671,0.9363,0.9432980775071597,0.15960536858974358,0.858493690052603,fc1,49.39254726066115,3.229844314562689,14.577122582501762,inf
CLW-Clean-Fast,42,4,False,0.6158413462277151,0.5368396623879671,0.9363,0.9432980775071597,0.15960536858974358,0.858493690052603,fc2,6.75834360099931,0.48590074544008416,6.063008548200753,inf
CLW-Clean-Fast,42,5,False,0.607436808765444,0.634666347527504,0.9287,0.995693195331761,0.1401241987179487,0.8750119762033479,conv1,1.6978624036279717,0.3714059088769762,1.553083403505376,6.3336158533567115
CLW-Clean-Fast,42,5,False,0.607436808765444,0.634666347527504,0.9287,0.995693195331761,0.1401241987179487,0.8750119762033479,conv2,4.87538703004032,0.3487371907754671,4.591692379311087,11.379986209946393
CLW-Clean-Fast,42,5,False,0.607436808765444,0.634666347527504,0.9287,0.995693195331761,0.1401241987179487,0.8750119762033479,fc1,47.78062836898999,3.214374164848728,14.161515619800166,inf
CLW-Clean-Fast,42,5,False,0.607436808765444,0.634666347527504,0.9287,0.995693195331761,0.1401241987179487,0.8750119762033479,fc2,6.971554921510985,0.4578834350581733,6.324988685089706,inf
CLW-Noisy-Slow,7,1,True,0.7949294703893173,0.5747081301212311,0.9007,0.7861127240333559,0.45067107371794873,0.6093508528593259,conv1,2.3748972388087783,0.7986936358454538,1.747577353117678,8.672323105454353
CLW-Noisy-Slow,7,1,True,0.7949294703893173,0.5747081301212311,0.9007,0.7861127240333559,0.45067107371794873,0.6093508528593259,conv2,8.3395870583881,0.32667745892443933,7.921229083399386,13.671603144471899
CLW-Noisy-Slow,7,1,True,0.7949294703893173,0.5747081301212311,0.9007,0.7861127240333559,0.45067107371794873,0.6093508528593259,fc1,120.3232956248555,3.598447135253326,32.20228229588506,inf
CLW-Noisy-Slow,7,1,True,0.7949294703893173,0.5747081301212311,0.9007,0.7861127240333559,0.45067107371794873,0.6093508528593259,fc2,10.85238123775114,0.5369836126846923,9.549388725789214,inf
CLW-Noisy-Slow,7,2,True,0.6221185434195731,0.6235204832434654,0.9098,0.8385078418579571,0.24497529380341881,0.7861160177450913,conv1,1.9144066210438584,0.5530451568767187,1.6038469743728807,7.481339070159686
CLW-Noisy-Slow,7,2,True,0.6221185434195731,0.6235204832434654,0.9098,0.8385078418579571,0.24497529380341881,0.7861160177450913,conv2,8.16525046938879,0.3118707153651899,7.789275409911532,13.670917781240156
CLW-Noisy-Slow,7,2,True,0.6221185434195731,0.6235204832434654,0.9098,0.8385078418579571,0.24497529380341881,0.7861160177450913,fc1,116.09573985840241,3.5777867869035545,31.236446939554956,inf
CLW-Noisy-Slow,7,2,True,0.6221185434195731,0.6235204832434654,0.9098,0.8385078418579571,0.24497529380341881,0.7861160177450913,fc2,10.54217594501517,0.5447059096014787,9.245475491361935,inf
CLW-Noisy-Slow,7,3,True,0.6744234410361347,0.6708899870157242,0.9164,0.8909029596825585,0.2014556623931624,0.8220993145408794,conv1,1.8842292809662586,0.5104987650790098,1.6154319692515537,6.902075451491172
CLW-Noisy-Slow,7,3,True,0.6744234410361347,0.6708899870157242,0.9164,0.8909029596825585,0.2014556623931624,0.8220993145408794,conv2,8.093716445994767,0.3350628043444725,7.667803590305483,12.954393116045084
CLW-Noisy-Slow,7,3,True,0.6744234410361347,0.6708899870157242,0.9164,0.8909029596825585,0.2014556623931624,0.8220993145408794,fc1,111.64981164103718,3.492718782754546,30.716624093963798,inf
CLW-Noisy-Slow,7,3,True,0.6744234410361347,0.6708899870157242,0.9164,0.8909029596825585,0.2014556623931624,0.8220993145408794,fc2,10.169411171654094,0.5411635329955649,8.931092858058594,inf
CLW-Noisy-Slow,7,4,True,0.7315832288601459,0.6237840127665201,0.9239,0.9432980775071597,0.17314369658119658,0.8447322544888554,conv1,1.8655419833651683,0.5523573646359223,1.559769166957332,6.8833840401664546
CLW-Noisy-Slow,7,4,True,0.7315832288601459,0.6237840127665201,0.9239,0.9432980775071597,0.17314369658119658,0.8447322544888554,conv2,7.792506890592359,0.3051126686089374,7.447582637130195,12.696776788897616
CLW-Noisy-Slow,7,4,True,0.7315832288601459,0.6237840127665201,0.9239,0.9432980775071597,0.17314369658119658,0.8447322544888554,fc1,109.89830246001951,3.5615007522479223,29.69283830226826,inf
CLW-Noisy-Slow,7,4,True,0.7315832288601459,0.6237840127665201,0.9239,0.9432980775071597,0.17314369658119658,0.8447322544888554,fc2,9.68781960803791,0.5462724950937505,8.48844183483895,49.90144264433262
CLW-Noisy-Slow,7,5,True,0.7559176622929736,0.7710288433313369,0.916,0.995693195331761,0.16279380341880342,0.8530509413307549,conv1,1.8511689394697664,0.5433049396431672,1.5549672149886782,6.830750601566982
CLW-Noisy-Slow,7,5,True,0.7559176622929736,0.7710288433313369,0.916,0.995693195331761,0.16279380341880342,0.8530509413307549,conv2,7.628653029096189,0.3222145568565076,7.254551362549795,12.397465133976587
CLW-Noisy-Slow,7,5,True,0.7559176622929736,0.7710288433313369,0.916,0.995693195331761,0.16279380341880342,0.8530509413307549,fc1,102.79036459130546,3.3929567078711003,29.043544734224735,inf
CLW-Noisy-Slow,7,5,True,0.7559176622929736,0.7710288433313369,0.916,0.995693195331761,0.16279380341880342,0.8530509413307549,fc2,9.219509425840982,0.520927762717678,8.16353382459196,inf
CLW-Noisy-Fast,7,1,True,0.7830848598327392,0.5534874675989151,0.9029,0.7861127240333559,0.4442608173076923,0.6157364958626592,conv1,2.0907787632564836,0.7091382795670147,1.6043841898981057,8.265216108977068
CLW-Noisy-Fast,7,1,True,0.7830848598327392,0.5534874675989151,0.9029,0.7861127240333559,0.4442608173076923,0.6157364958626592,conv2,7.856162720043379,0.3284656076177651,7.4573116942624535,13.367491744390353
CLW-Noisy-Fast,7,1,True,0.7830848598327392,0.5534874675989151,0.9029,0.7861127240333559,0.4442608173076923,0.6157364958626592,fc1,110.96619973271187,3.570381069500383,29.912452257040297,inf
CLW-Noisy-Fast,7,1,True,0.7830848598327392,0.5534874675989151,0.9029,0.7861127240333559,0.4442608173076923,0.6157364958626592,fc2,10.097649500741825,0.5483317935220914,8.840886878434626,inf
CLW-Noisy-Fast,7,2,True,0.5882286149212438,0.5775471993505955,0.9149,0.8385078418579571,0.23332331730769232,0.7975860169300666,conv1,1.883806783772884,0.5431674677138064,1.5850701776232643,7.423024582380167
CLW-Noisy-Fast,7,2,True,0.5882286149212438,0.5775471993505955,0.9149,0.8385078418579571,0.23332331730769232,0.7975860169300666,conv2,7.769347199963292,0.3554689842976299,7.312926925007832,13.72546051075439
CLW-Noisy-Fast,7,2,True,0.5882286149212438,0.5775471993505955,0.9149,0.8385078418579571,0.23332331730769232,0.7975860169300666,fc1,103.47688160346055,3.5584946488262337,27.977904537026244,inf
CLW-Noisy-Fast,7,2,True,0.5882286149212438,0.5775471993505955,0.9149,0.8385078418579571,0.23332331730769232,0.7975860169300666,fc2,8.743437838012499,0.5558105673640397,7.626855370969808,inf
CLW-Noisy-Fast,7,3,True,0.6161589554996572,0.5788849385857582,0.926,0.8909029596825585,0.1870659722222222,0.8351882489827963,conv1,1.8295471128293201,0.48964363138954287,1.5832072817919511,6.764554787367819
CLW-Noisy-Fast,7,3,True,0.6161589554996572,0.5788849385857582,0.926,0.8909029596825585,0.1870659722222222,0.8351882489827963,conv2,7.527538404378796,0.40273955086618457,6.9725274510160355,13.068086956263798
CLW-Noisy-Fast,7,3,True,0.6161589554996572,0.5788849385857582,0.926,0.8909029596825585,0.1870659722222222,0.8351882489827963,fc1,98.10261085725803,3.4779371739141056,27.091768812727526,inf
CLW-Noisy-Fast,7,3,True,0.6161589554996572,0.5788849385857582,0.926,0.8909029596825585,0.1870659722222222,0.8351882489827963,fc2,7.964063653829619,0.5693563995929849,6.9032042314653514,inf
CLW-Noisy-Fast,7,4,True,0.6621483897424152,0.5657134189583245,0.9298,0.9432980775071597,0.15892094017094016,0.857405518874144,conv1,1.849861045987813,0.5350406740724025,1.5613585100820477,6.771858178286487
CLW-Noisy-Fast,7,4,True,0.6621483897424152,0.5657134189583245,0.9298,0.9432980775071597,0.15892094017094016,0.857405518874144,conv2,7.075861182752709,0.4146242767465679,6.525062600425429,12.719461791343193
CLW-Noisy-Fast,7,4,True,0.6621483897424152,0.5657134189583245,0.9298,0.9432980775071597,0.15892094017094016,0.857405518874144,fc1,94.6838376006167,3.558661609144036,25.596395561554676,inf
CLW-Noisy-Fast,7,4,True,0.6621483897424152,0.5657134189583245,0.9298,0.9432980775071597,0.15892094017094016,0.857405518874144,fc2,7.567535369797093,0.5603527111381047,6.583603899318519,48.945804226740975
CLW-Noisy-Fast,7,5,True,0.6962915090923636,0.6864280036304146,0.9239,0.995693195331761,0.15224358974358973,0.8632327578006647,conv1,1.8413773877087436,0.5413114493091393,1.5477971954583993,6.760345503136641
CLW-Noisy-Fast,7,5,True,0.6962915090923636,0.6864280036304146,0.9239,0.995693195331761,0.15224358974358973,0.8632327578006647,conv2,6.798502804682298,0.4348877211683465,6.2216951448248246,12.414856517760489
CLW-Noisy-Fast,7,5,True,0.6962915090923636,0.6864280036304146,0.9239,0.995693195331761,0.15224358974358973,0.8632327578006647,fc1,86.54930272575305,3.3776951108615165,24.550892150485826,inf
CLW-Noisy-Fast,7,5,True,0.6962915090923636,0.6864280036304146,0.9239,0.995693195331761,0.15224358974358973,0.8632327578006647,fc2,7.684866533043457,0.5467387446598311,6.725780374942987,inf
CLW-Clean-Slow,7,1,False,0.7949294703893173,0.5747081301212311,0.9007,0.7861127240333559,0.45067107371794873,0.6093508528593259,conv1,2.3748972388087783,0.7986936358454538,1.747577353117678,8.672323105454353
CLW-Clean-Slow,7,1,False,0.7949294703893173,0.5747081301212311,0.9007,0.7861127240333559,0.45067107371794873,0.6093508528593259,conv2,8.3395870583881,0.32667745892443933,7.921229083399386,13.671603144471899
CLW-Clean-Slow,7,1,False,0.7949294703893173,0.5747081301212311,0.9007,0.7861127240333559,0.45067107371794873,0.6093508528593259,fc1,120.3232956248555,3.598447135253326,32.20228229588506,inf
CLW-Clean-Slow,7,1,False,0.7949294703893173,0.5747081301212311,0.9007,0.7861127240333559,0.45067107371794873,0.6093508528593259,fc2,10.85238123775114,0.5369836126846923,9.549388725789214,inf
CLW-Clean-Slow,7,2,False,0.6186816486028525,0.6170879114151001,0.9106,0.8385078418579571,0.24410723824786323,0.7871195826774988,conv1,1.8990743323008903,0.5366824904862526,1.6051118938386189,7.420662502197784
CLW-Clean-Slow,7,2,False,0.6186816486028525,0.6170879114151001,0.9106,0.8385078418579571,0.24410723824786323,0.7871195826774988,conv2,7.836218232776039,0.28509388169733496,7.530956234124001,13.439140172097488
CLW-Clean-Slow,7,2,False,0.6186816486028525,0.6170879114151001,0.9106,0.8385078418579571,0.24410723824786323,0.7871195826774988,fc1,114.09039437279293,3.5519456748663516,30.90357097368393,inf
CLW-Clean-Slow,7,2,False,0.6186816486028525,0.6170879114151001,0.9106,0.8385078418579571,0.24410723824786323,0.7871195826774988,fc2,10.474728050380554,0.5337021497032689,9.228988725998677,inf
CLW-Clean-Slow,7,3,False,0.664746310784776,0.664814162492752,0.9165,0.8909029596825585,0.1986511752136752,0.8245582157730037,conv1,1.8350958486634383,0.4810164272104494,1.595902625348883,6.79712106263134
CLW-Clean-Slow,7,3,False,0.664746310784776,0.664814162492752,0.9165,0.8909029596825585,0.1986511752136752,0.8245582157730037,conv2,7.313946966304437,0.2932203537621685,7.0128082865822465,12.577834630480794
CLW-Clean-Slow,7,3,False,0.664746310784776,0.664814162492752,0.9165,0.8909029596825585,0.1986511752136752,0.8245582157730037,fc1,105.36472718348413,3.3919270953744216,29.78004171928784,inf
CLW-Clean-Slow,7,3,False,0.664746310784776,0.664814162492752,0.9165,0.8909029596825585,0.1986511752136752,0.8245582157730037,fc2,10.094878889338599,0.5272780988068357,8.917408936120466,inf
CLW-Clean-Slow,7,4,False,0.7191050942891684,0.6172071149435128,0.9255,0.9432980775071597,0.16923744658119658,0.8482286216866257,conv1,1.8770310841535727,0.5364799818220914,1.5850402962923889,6.889988230600009
CLW-Clean-Slow,7,4,False,0.7191050942891684,0.6172071149435128,0.9255,0.9432980775071597,0.16923744658119658,0.8482286216866257,conv2,6.660489415489028,0.2527466543093951,6.452778056652831,11.960943795481768
