method,seed,epoch,interval,global_update_index,interval_steps,sensor_type,update_frequency,layer,NSR_G,cos_G,clean_G_norm,noisy_G_norm,NSR_A,cos_A,clean_A_norm,noisy_A_norm
CLW-Clean-Slow,7,2,1,2,234,clean,1,conv2,28.47714841208968,0.005990015116681482,1.2199169519822287e-07,3.4743172046776866e-06,17.639411406107207,0.02658847803686844,1.7870591917594579e-06,3.1520389766986356e-05
CLW-Clean-Slow,7,2,1,2,234,clean,1,fc1,19.289299152641522,0.009202293023183865,2.038955354563074e-07,3.931951498680945e-06,28.588877388747505,0.03136276234436653,5.9592002833623166e-06,0.000170449804350815
CLW-Clean-Slow,7,2,1,2,234,clean,1,fc2,0.7872608851712772,0.5740446249827197,1.4055646667998548e-06,1.8305468140082438e-06,0.88162816968617,0.7697223362206338,5.9093779972974166e-05,8.143996409378608e-05
CLW-Clean-Slow,7,3,1,3,234,clean,1,conv1,78.8486607050146,-0.009258885186378686,7.526458344430239e-08,5.931855854902193e-06,23.10835635868741,0.037446043109030706,1.3236140591916168e-07,3.0730023758953624e-06
CLW-Clean-Slow,7,3,1,3,234,clean,1,conv2,37.05301421834864,0.0004680051113860241,8.606733610514554e-08,3.1881167575403203e-06,23.280407254819405,0.03528931511572269,1.3469783053756961e-06,3.137798039814595e-05
CLW-Clean-Slow,7,3,1,3,234,clean,1,fc1,35.378300453832075,0.008104081946878257,1.1224099134909591e-07,3.972295150777862e-06,49.64646680282097,0.020901531011651604,3.4329334165378438e-06,0.0001704703785899517
CLW-Clean-Slow,7,3,1,3,234,clean,1,fc2,1.6783619429862928,0.2032031538443749,8.079920453362967e-07,1.4367950919576493e-06,1.2503943898300194,0.6230442521599437,4.155640389218096e-05,6.644660939981133e-05
CLW-Clean-Slow,7,4,1,4,234,clean,1,conv1,48.80658980079367,0.06119329453445549,1.2466602156418782e-07,6.100979348147683e-06,12.970680678892839,0.07986246028825734,2.2186453825625674e-07,2.9146554928297773e-06
CLW-Clean-Slow,7,4,1,4,234,clean,1,conv2,41.21432732967327,0.024280536853305015,7.860899862332202e-08,3.248301527396382e-06,23.13545021054252,0.0404124085450373,1.3747517471796887e-06,3.1832676298311586e-05
CLW-Clean-Slow,7,4,1,4,234,clean,1,fc1,47.979185794331656,0.0009340870561534454,8.220276956330515e-08,3.943526862846437e-06,68.87664841437041,0.013671943484508788,2.4723996366850042e-06,0.00017030660658629788
CLW-Clean-Slow,7,4,1,4,234,clean,1,fc2,2.34421244296579,0.20768903400984437,5.559791985626125e-07,1.4639078950662208e-06,1.6730297266419507,0.5242048855429066,3.0722994802036627e-05,6.036044363826253e-05
CLW-Clean-Slow,7,5,1,5,234,clean,1,conv1,28.234425770549436,0.043971347090431726,2.3341675504371208e-07,6.60322591027277e-06,6.044783547021829,0.09554460270185944,4.261067305922365e-07,2.6186104933407864e-06
CLW-Clean-Slow,7,5,1,5,234,clean,1,conv2,29.567270657407608,0.002125202436257479,1.1379828731472158e-07,3.363683164770266e-06,18.512931382736102,0.053187249190702425,1.7208836159588981e-06,3.19054396130048e-05
CLW-Clean-Slow,7,5,1,5,234,clean,1,fc1,53.33416817447785,0.006441546428235873,7.533868716459704e-08,4.019561593275954e-06,81.83022010686186,0.013068062880458212,2.082344341268785e-06,0.00017041334465658234
CLW-Clean-Slow,7,5,1,5,234,clean,1,fc2,1.955665663065931,0.12693095863072965,6.260180248426823e-07,1.2487123270069272e-06,1.903301643777628,0.4819583543911312,2.7024975262332522e-05,5.8697609108278854e-05
CLW-Clean-Fast,7,1,1,1,58,clean,4,conv1,0.3145268290469393,0.9531623201515931,2.0234869371550935e-05,2.151307604141162e-05,0.19930633772051326,0.973880479113805,1.2387804886151493e-05,1.2427249190265576e-05
CLW-Clean-Fast,7,1,1,1,58,clean,4,conv2,1.8300235505994928,0.43128782884062467,1.5709168223450341e-06,3.345549584436464e-06,3.1644176655541076,0.3086598673255215,8.339516176798906e-06,2.775566900812139e-05
CLW-Clean-Fast,7,1,1,1,58,clean,4,fc1,6.092292240477723,0.11060168554739733,5.505870515758678e-07,3.403557167728562e-06,10.068557638416344,0.09967504227020665,1.4147806422197093e-05,0.0001431616007327677
CLW-Clean-Fast,7,1,1,1,58,clean,4,fc2,0.5300291925703382,0.7382645456410588,2.053385781099605e-06,2.3777611027118665e-06,0.5579795235137647,0.8804006591421613,8.563553304328292e-05,0.0001006068944938405
CLW-Clean-Fast,7,1,2,2,59,clean,4,conv1,33.61871322974045,-0.0067443081955535925,1.6574783321697491e-07,5.567468103355862e-06,23.572939584730424,0.011783223552756624,1.1360086268891907e-07,2.6812586097269086e-06
CLW-Clean-Fast,7,1,2,2,59,clean,4,conv2,38.48880850348772,-0.01129178968637992,7.135448372951234e-08,2.7405388729685896e-06,39.35915982848712,0.042026218249402225,6.815184949732157e-07,2.6845599795731926e-05
CLW-Clean-Fast,7,1,2,2,59,clean,4,fc1,14.505099817872116,0.03556885712187843,2.3251591127167196e-07,3.3834917462289558e-06,24.574991231483875,0.040149303601201974,5.8101906377133835e-06,0.00014290089335198132
CLW-Clean-Fast,7,1,2,2,59,clean,4,fc2,0.5519543238441146,0.6850260726319806,2.0011683477513306e-06,2.0525075769958607e-06,0.7438615866204086,0.8022535436033779,5.9617706699791184e-05,7.431597702678495e-05
CLW-Clean-Fast,7,1,3,3,58,clean,4,conv1,74.33428545702564,-0.00420070812845102,6.972613100657964e-08,5.181543954506965e-06,44.48522453241569,-0.0019956699069273646,5.4298610858049554e-08,2.4139851229398814e-06
CLW-Clean-Fast,7,1,3,3,58,clean,4,conv2,43.10773792289679,0.0027293552919793744,5.932453171612731e-08,2.557930526329857e-06,38.98761261493445,0.013109011416373707,6.749615398530636e-07,2.6315868399345442e-05
CLW-Clean-Fast,7,1,3,3,58,clean,4,fc1,23.820056029591658,0.016386897216079825,1.389047724317983e-07,3.313056571412866e-06,37.41883521437536,0.025263035978641792,3.795011325226597e-06,0.00014205030573208134
CLW-Clean-Fast,7,1,3,3,58,clean,4,fc2,0.9486314574164235,0.4877314772795899,1.116777673756775e-06,1.6158121105357525e-06,0.9672776731883873,0.7019648468056923,4.470904618776259e-05,6.0670588090696455e-05
CLW-Clean-Fast,7,1,4,4,59,clean,4,conv1,91.91426874958897,-0.013647505341552521,5.941180110361926e-08,5.457250351098294e-06,43.77116369926282,0.010940547715545045,5.92488913176309e-08,2.597624333820112e-06
CLW-Clean-Fast,7,1,4,4,59,clean,4,conv2,53.921704671749914,-0.0002791502026717055,5.072821026241091e-08,2.7348188441826434e-06,39.44877360169127,0.016164400679178372,6.639319925426897e-07,2.619427747321333e-05
CLW-Clean-Fast,7,1,4,4,59,clean,4,fc1,34.65462717865087,0.011866525966921039,9.705423255635551e-08,3.366691948895637e-06,54.85551810973219,0.017827935762493644,2.600955907243686e-06,0.00014269963162066393
CLW-Clean-Fast,7,1,4,4,59,clean,4,fc2,1.2177446202040791,0.255190757220279,7.34249736771522e-07,1.0850574377161868e-06,1.45204349582601,0.5472126887330089,3.0246908655601386e-05,5.245583966772109e-05
CLW-Clean-Fast,7,2,1,5,58,clean,4,conv1,71.55743148068063,-0.02670442505905404,7.503505542883371e-08,5.361883432724421e-06,30.558559635325974,-0.008143028862112356,8.660863423942593e-08,2.6414629000844324e-06
CLW-Clean-Fast,7,2,1,5,58,clean,4,conv2,32.7685677674487,0.013037826923769242,8.75299045388292e-08,2.872611996399965e-06,27.376041443566276,0.02441740310511173,9.686633098509764e-07,2.652508077197809e-05
CLW-Clean-Fast,7,2,1,5,58,clean,4,fc1,31.16555465628686,0.01132643696089989,1.063681598168012e-07,3.3179685958185984e-06,53.08266314559876,0.01738608211783021,2.6783090134530015e-06,0.00014219329353381066
CLW-Clean-Fast,7,2,1,5,58,clean,4,fc2,1.2107901828673744,0.3647483864666092,7.646951489146005e-07,1.3180561461486599e-06,1.4180548489479723,0.6082138265250373,3.0214356056870174e-05,5.389808222300715e-05
CLW-Clean-Fast,7,2,2,6,59,clean,4,conv1,92.56322315629971,0.008248220295681754,6.242876388247675e-08,5.780305144013275e-06,33.00773524909456,0.03403008924549698,8.296285008465963e-08,2.752420865303513e-06
CLW-Clean-Fast,7,2,2,6,59,clean,4,conv2,33.2066090120479,-0.00041229055326393016,8.138319854701315e-08,2.701081405206062e-06,27.253796489851144,0.02476008841366741,9.797473596895707e-07,2.6709079405075442e-05
CLW-Clean-Fast,7,2,2,6,59,clean,4,fc1,35.2692317943556,0.004591093664767272,9.464476185624061e-08,3.3385514998661607e-06,60.74242662092543,0.01515040584349241,2.3498777658862606e-06,0.000142753706431736
CLW-Clean-Fast,7,2,2,6,59,clean,4,fc2,1.3382539395499677,0.28747890926834274,7.689793702940309e-07,1.2658269227864039e-06,1.50045092350942,0.5386243147884964,2.8896441714663916e-05,5.1455979674928015e-05
CLW-Clean-Fast,7,2,3,7,58,clean,4,conv1,73.62735024826847,-0.007177746513101724,7.37621519350237e-08,5.428633159417283e-06,26.042406901901288,0.014515140562766158,1.014052603782638e-07,2.6458824902159372e-06
