p,seed,epoch,train_loss,test_loss,test_accuracy,epsilon,accountant_steps,noise_multiplier,clip_fraction,mean_clip_factor,mean_clipping_severity,mean_transformed_norm,transformed_norm_p50,transformed_norm_p90,transformed_norm_p99,transformed_norm_max,samples,batches,algorithm_epoch_seconds,wall_epoch_seconds,private_samples_per_second,seconds_per_batch,ghost_first_pass_seconds,ghost_second_pass_seconds,aggregate_transform_seconds,noise_step_seconds,builder_forward_calls,builder_vjp_calls,builder_reverse_vectors,builder_samples,curvature_backward_seconds,m_p,m_reference,scale_match,operator_gain_p10,operator_gain_p50,operator_gain_p90,operator_gain_p99,transformed_eig_p10,transformed_eig_p50,transformed_eig_p90,transformed_eig_p99,transformed_condition_proxy,operator_state_bytes,preconditioner_build_seconds,synthetic_generation_seconds,activation_forward_seconds,factor_accumulation_seconds,matrix_function_seconds,build_allocated_at_phase_start_bytes,build_reserved_at_phase_start_bytes,build_peak_cuda_allocated_bytes,build_peak_cuda_reserved_bytes,build_incremental_peak_bytes,grad_sample_bytes,private_train_seconds,train_allocated_at_phase_start_bytes,train_reserved_at_phase_start_bytes,train_peak_cuda_allocated_bytes,train_peak_cuda_reserved_bytes,train_incremental_peak_bytes,diagnostic_postprocess_seconds,evaluation_seconds,total_peak_cuda_allocated_bytes,total_peak_cuda_reserved_bytes
0.625,42,5,0.2827647934612046,0.2520082867577672,0.9593,0.995693195331761,1170,1.068115234375,0.1453158408403396,0.8759356737136841,0.1240643486380577,31.41387176513672,0.0001315650297328,9.315255165100098,668.5908203125,948.0387573242188,59904,234,8.894253646023571,10.036533216014504,6853.721326445561,0.0373519709668098,3.5635488576889043,0.3048368990421297,0.0237066233083604,0.0151865599229932,10,0,0,2560,0.0,491657.3301334719,158087.4415544573,0.5670448706526062,2.4572589813314862,11.081314808987816,30.62538681605464,42.52236649340606,0.41900321976637,0.8428035531227897,0.961969685583051,0.9672900453788696,2.2958527290540416,9998116,0.15389243979007,0.0030293440818786,0.0026594240367412,0.0284920633547007,0.119549087524414,9349120,245366784,167368192,245366784,158019072,0,8.740361206233501,19348480,245366784,168558592,245366784,149210112,0.0255639366805553,1.103133900091052,168558592,245366784
0.75,42,1,0.7908289982722356,0.3342755467057228,0.9173,0.7861127240333559,234,1.068115234375,0.7806657552719116,0.2715971767902374,0.7284027934074402,152.12539672851562,58.34183120727539,419.8015747070313,1323.4053955078125,2258.13720703125,59904,234,9.425411649048328,10.57418776396662,6470.069359170085,0.0395668092239488,3.5875566091537485,0.305601215720177,0.0237779513970016,0.0263586237952114,10,0,0,2560,0.0,1686482.318903529,97661.0323146266,0.2406410750576994,8.046504628037072,25.315528040088346,41.011121444799606,42.7927068984738,0.0816412494161733,0.5513818773438637,0.6994173943793803,0.7047757817676977,8.566960934343854,9998116,0.166778290644288,0.0051937279701232,0.004186624020338,0.0379896318800747,0.1188987197875976,9349120,241172480,167368192,245366784,158019072,0,9.25863335840404,19348480,245366784,168558592,245366784,149210112,0.0259128203615546,1.1087864516302943,168558592,245366784
0.75,42,2,0.3317485059428419,0.300652162745595,0.9409,0.8385078418579571,468,1.068115234375,0.2898303866386413,0.756175696849823,0.243824303150177,49.06314086914063,0.0274416282773017,131.78564453125,707.3886108398438,1152.0322265625,59904,234,8.818435880355537,9.968482951633632,6913.889005505192,0.0370269178166094,3.552916863441467,0.3045480343103411,0.023479039274156,0.0151263678818941,10,0,0,2560,0.0,1832442.8113362244,127002.63263465615,0.2632638007579246,4.358573934631564,17.519663377430977,40.02209418179554,46.81258784042657,0.2159672980994738,0.6853492760699389,0.8367771841644592,0.8435073853808825,3.874555043880034,9998116,0.1541371112689376,0.0030540480613708,0.0026716800332069,0.0284024968110024,0.1198442230224609,9349120,245366784,167368192,245366784,158019072,0,8.6642987690866,19348480,245366784,168558592,245366784,149210112,0.0255411434918642,1.111049220897257,168558592,245366784
0.75,42,3,0.3228903224325588,0.2816959502995014,0.9473,0.8909029596825585,702,1.068115234375,0.195629671216011,0.8334582448005676,0.1665416955947876,38.29608154296875,0.001262214500457,40.8558464050293,661.9758911132812,947.9385986328124,59904,234,8.7361897258088,9.867156769149004,6979.661232939351,0.0366779978936299,3.551899393081665,0.3046337302923204,0.0236256953775881,0.0151045438796282,10,0,0,2560,0.0,1843218.1728130933,141419.1656738144,0.2769910672097619,2.9800610395205185,14.61035116315954,38.78869529368576,46.74766700831364,0.2827478810669688,0.7269227828975156,0.9238191376585104,0.9337244225424892,3.2672893397906804,9998116,0.1535382186993956,0.0029587841033935,0.0026632320880889,0.0284088325463235,0.1193461456298828,9349120,245366784,167368192,245366784,158019072,0,8.582651507109404,19348480,245366784,168558592,245366784,149210112,0.0254289479926228,1.09253335185349,168558592,245366784
0.75,42,4,0.3019050858978532,0.2540912754423916,0.9553,0.9432980775071595,936,1.068115234375,0.1700888127088546,0.8552719354629517,0.1447279900312423,35.4737663269043,0.0004528784775175,20.460161209106445,668.23095703125,894.0947875976562,59904,234,8.724995912984014,9.874169213697314,6989.130588122848,0.0366283040175325,3.5508313570022563,0.3045560026168827,0.0234999673217534,0.0151227199062705,10,0,0,2560,0.0,1751484.0016617903,146371.8083595649,0.2890850493685092,2.395053870607604,13.16972260754084,40.14901170253192,50.94309874002063,0.2101383140867869,0.7592493014981931,1.0047739638808348,1.017072906190849,4.781488650688728,9998116,0.1539727728813886,0.0029211521148681,0.0026615360379219,0.0284180486164987,0.1198150405883789,9349120,245366784,167368192,245366784,158019072,0,8.571023140102625,19348480,245366784,168558592,245366784,149210112,0.0256612226366996,1.1103807734325528,168558592,245366784
0.75,42,5,0.2891011686406584,0.2552913019150495,0.9581,0.995693195331761,1170,1.068115234375,0.1586538404226303,0.8652135729789734,0.1347864419221878,39.01743698120117,0.0002553082595113,14.601764678955078,802.6723022460938,1123.416748046875,59904,234,8.731204569339752,9.863107022829354,6983.9746502367325,0.0366553449605265,3.550929431915283,0.3046709465980534,0.0236304313689469,0.0151177278757096,10,0,0,2560,0.0,1703105.003296994,151363.54412128677,0.2981191893450141,2.156644112950816,12.072071161473724,39.24643972465435,53.01392161497332,0.1861660275656153,0.787045938811859,1.0664377815841593,1.0815872277545704,5.7284231474955165,9998116,0.1538538485765457,0.0029425599575042,0.0026695680618286,0.0284056327231228,0.119652732849121,9349120,245366784,167368192,245366784,158019072,0,8.577350720763206,19348480,245366784,168558592,245366784,149210112,0.0254691084846854,1.0932881338521838,168558592,245366784
1.0,42,1,0.8605955727079995,0.3221561804533004,0.9125,0.7861127240333559,234,1.068115234375,0.8308126330375671,0.216151550412178,0.7838484048843384,155.61398315429688,80.0732421875,399.73974609375,1194.650146484375,2076.37451171875,59904,234,8.689938698895276,9.80933284945786,7016.235479820048,0.0364868027500362,3.5510370903015125,0.3042867213487627,0.0236851193010805,0.0165206078588963,10,0,0,2560,0.0,33628476.44683416,97661.0323146266,0.0538898605014334,5.80530481856704,26.76270669908641,50.91935864582919,53.88986050143341,0.0449451791087016,0.5330902477629661,0.7181002325890811,0.7259302188748928,15.977247100347023,9998116,0.1520268553867936,0.003153951883316,0.0026730239987373,0.0283393924199044,0.1176799697875976,9349120,241172480,167368192,245366784,158019072,0,8.537911843508482,19348480,245366784,168558592,245366784,149210112,0.0255594244226813,1.0801480039954183,168558592,245366784
1.0,42,2,0.3144937498956664,0.2890909007936716,0.9406,0.8385078418579571,468,1.068115234375,0.351746141910553,0.7060946226119995,0.2939053773880005,60.72244644165039,0.1025750041007995,189.32278442382807,834.0445556640625,1355.533447265625,59904,234,8.656561966985464,9.779197869822385,7045.5477148696655,0.036335003375211,3.552829252243044,0.3045859535932545,0.0235980792716144,0.0152134078741074,10,0,0,2560,0.0,33184641.110543773,118139.74958641383,0.0596663484994797,3.476579402649495,19.018612842160977,51.12517343874912,59.666348499479696,0.1092324379419054,0.5946653523844816,0.8736035254181516,0.8898635883508049,7.99765657416501,9998116,0.1541711771860718,0.0029881598949432,0.002666816085577,0.0285655038245022,0.1197909088134765,9349120,245366784,167368192,245366784,158019072,0,8.502390789799392,19348480,245366784,168558592,245366784,149210112,0.0254354272037744,1.084009756334126,168558592,245366784
1.0,42,3,0.3162317194490351,0.2771594674557447,0.9456,0.8909029596825585,702,1.068115234375,0.2250100225210189,0.8091872930526733,0.1908127218484878,45.94417572021485,0.0043151993304491,67.93670654296875,748.131591796875,1101.9814453125,59904,234,8.624957608990371,9.736461802385747,7071.583622013293,0.0362012264414284,3.5537182664871203,0.3046934429407123,0.0237363193184136,0.0151868158951402,10,0,0,2560,0.0,32232809.99633475,132638.07999153293,0.0641482819269458,2.300056224909744,15.649272256383384,49.78049072134277,60.70018250633776,0.1339965541351649,0.6316103346576833,1.0052792117088958,1.028448737066171,7.502276593582032,9998116,0.1538706216961145,0.0028681600093841,0.0026448000669479,0.0285452155955135,0.1196608657836914,9349120,245366784,167368192,245366784,158019072,0,8.471086987294257,19348480,245366784,168558592,245366784,149210112,0.0253188675269484,1.0729309720918536,168558592,245366784
1.0,42,4,0.3072771903796074,0.2641179179221392,0.9506,0.9432980775071595,936,1.068115234375,0.1962974071502685,0.8334503173828125,0.1665497571229934,45.99859619140625,0.0014917813241481,40.73175048828125,815.3195190429688,1080.4207763671875,59904,234,8.5916284667328,9.712585074827077,7099.590618947131,0.036058417131376,3.55270352268219,0.3045805464982988,0.0235970552712678,0.0151858558803797,10,0,0,2560,0.0,28753137.40923785,136765.7782189374,0.0689677567942516,1.8296402322335377,14.218437922433605,56.8809137917139,68.48640357811433,0.0805198322946364,0.6202912219780248,1.151034087352092,1.1887316135906811,14.29503830981978,9998116,0.1539588579908013,0.0028466560840606,0.0026606080532073,0.028552031751722,0.1197467193603515,9349120,245366784,167368192,245366784,158019072,0,8.437669608741999,19348480,245366784,168558592,245366784,149210112,0.0253538461402058,1.0824578497558832,168558592,245366784
1.0,42,5,0.2970598008897569,0.2630880400419235,0.9537,0.995693195331761,1170,1.068115234375,0.1789529919624328,0.8473397493362427,0.1526603102684021,47.86262130737305,0.0007519380305893,29.212791442871094,911.056396484375,1271.61669921875,59904,234,8.631345768459141,9.754917284473777,7066.171384118778,0.0362289542786012,3.553025826454163,0.3046673635244373,0.0237363193184136,0.0151995518803597,10,0,0,2560,0.0,27120238.419040263,142820.54585565903,0.0725685746014223,1.5217517032554777,12.784111501254696,54.50426622261988,72.56857460142237,0.0616424987504926,0.6250055179865821,1.267327432142236,1.3159361619246353,20.55931310104635,9998116,0.1537704672664404,0.0029177920818328,0.0026515200138092,0.0285586557276546,0.119488899230957,9349120,245366784,167368192,245366784,158019072,0,8.4775753011927,19348480,245366784,168558592,245366784,149210112,0.0253363233059644,1.0851994715631008,168558592,245366784
