estimator,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR,scope
KFAC-U-1,fc1,2.3098342230187203,0.8407317137637831,0.5545770866012478,3.0428763072606966,0.9024243007048501,1.393702507019043,layer_seed_mean
KFAC-U-1,fc2,0.476678292591493,0.3828639361829216,0.9360964621294872,0.3202903825459364,0.9475801931268943,0.26836100220680237,layer_seed_mean
KFAC-U-3,conv1,0.5310795844638764,0.7893313543150399,0.8626952056098109,2.2803304955922683,0.9826495667249965,1.1057153542836506,layer_seed_mean
KFAC-U-3,conv2,1.8615839447767923,0.21623728800754305,0.9799087442301068,2.157792566762384,0.9987675832865431,1.105671763420105,layer_seed_mean
KFAC-U-3,fc1,2.292361815871764,0.8407317137637831,0.5545770866012478,3.01709856242419,0.9020223126474568,1.3764813741048176,layer_seed_mean
KFAC-U-3,fc2,0.4766910615661423,0.3828639361829216,0.9360964621294872,0.31995330056214527,0.9478615530547189,0.2668694158395131,layer_seed_mean
KFAC-U-9,conv1,0.5306581451978137,0.7893313543150399,0.8626952056098109,2.279109570173532,0.982603875630677,1.1048234303792317,layer_seed_mean
KFAC-U-9,conv2,1.8593420594502943,0.21623728800754305,0.9799087442301068,2.1552900741681036,0.9987511596613317,1.1040980815887451,layer_seed_mean
KFAC-U-9,fc1,2.267150546845924,0.8407317137637831,0.5545770866012478,2.9771170419858843,0.9029821407995845,1.3528944253921509,layer_seed_mean
KFAC-U-9,fc2,0.4748694398261426,0.3828639361829216,0.9360964621294872,0.3158591910932036,0.9491808149141764,0.26025007168451947,layer_seed_mean
KFLR,conv1,0.6960947493562478,0.78933135431504,0.8626952056098109,0.5927009115316045,0.9828430594524271,0.0,layer_seed_mean
KFLR,conv2,0.4198979806373266,0.21623728800754305,0.9799087442301068,0.5040350699973406,0.9986249635942258,0.0,layer_seed_mean
KFLR,fc1,1.0324333708830213,0.8407317137637831,0.5545770866012478,0.7602127930208561,0.9585076500953278,0.0,layer_seed_mean
KFLR,fc2,0.39176168650768,0.3828639361829216,0.9360964621294872,0.08038578334782022,0.9967810394906574,0.0,layer_seed_mean
KFRA-block,conv1,0.7166347943677902,0.78933135431504,0.8626952056098109,0.7415369207596283,0.9311714845624739,0.358642578125,layer_seed_mean
KFRA-block,conv2,0.439493387227902,0.21623728800754305,0.9799087442301068,0.5284637016629221,0.9982513093274841,0.020990662276744843,layer_seed_mean
KFRA-block,fc1,1.0757818624795565,0.8407317137637831,0.5545770866012478,0.8631226929043198,0.9558293042816982,0.08566728979349136,layer_seed_mean
KFRA-block,fc2,0.3917616782677592,0.3828639361829216,0.9360964621294872,0.08038576514562214,0.9967810408590291,5.92123328146954e-08,layer_seed_mean
KFAC-M-1,ALL,0.6491025763167052,0.557291073067322,0.8333193746426631,0.5175408782547389,0.9838352845600848,0.09879723594834408,global_mean
KFAC-M-3,ALL,0.6238697462105622,0.557291073067322,0.8333193746426631,0.4503225816723948,0.9845354277706795,0.03553857658213626,global_mean
KFAC-M-9,ALL,0.628537188135061,0.557291073067322,0.8333193746426631,0.46427131014169026,0.9844009101061632,0.021814023066932958,global_mean
KFAC-U-1,ALL,1.3133933050662647,0.557291073067322,0.8333193746426631,1.9870883196543487,0.9577722904051584,0.992604357500871,global_mean
KFAC-U-3,ALL,1.2904291016696439,0.557291073067322,0.8333193746426631,1.943793731335247,0.9578252539284289,0.9636844769120216,global_mean
KFAC-U-9,ALL,1.2830050478300437,0.557291073067322,0.8333193746426631,1.9318439693551808,0.9583794977514424,0.9555165022611618,global_mean
KFLR,ALL,0.6350469468460689,0.557291073067322,0.8333193746426631,0.4843336394744054,0.9841891781581595,0.0,global_mean
KFRA-block,ALL,0.655917930585752,0.557291073067322,0.8333193746426631,0.5533772701181231,0.9705082847576714,0.11632514735189226,global_mean
