estimator,layer,kron_relative_error,A_relative_error,A_cosine,C_relative_error,C_cosine,C_relative_error_vs_KFLR,scope
KFAC-U-3,fc2,5.155889226801187,0.9531614625480671,0.3900754712102545,36.623162319088,0.7972209675205603,1.0422916014989216,layer_seed_mean
KFAC-U-9,conv1,9.449467317434596,0.7893313543150399,0.8626952056098109,38.9755777555086,0.9426818545392875,1.4002391497294109,layer_seed_mean
KFAC-U-9,conv2,33.836543102237904,0.5159975874193019,0.8617248329019386,44.18160213817196,0.9558145754794358,1.3288325468699138,layer_seed_mean
KFAC-U-9,fc1,17.831650794149102,0.948777823713676,0.31828157219349534,49.85806897218487,0.4775149283275552,1.711023211479187,layer_seed_mean
KFAC-U-9,fc2,5.134070545783248,0.9531614625480671,0.3900754712102545,36.465449037776324,0.7954455689729611,1.0326194763183594,layer_seed_mean
KFLR,conv1,3.5075728263823316,0.78933135431504,0.8626952056098109,15.699227287979244,0.940255937909487,0.0,layer_seed_mean
KFLR,conv2,14.084419696114226,0.5159975874193019,0.8617248329019386,18.44905688749813,0.9603836029262984,0.0,layer_seed_mean
KFLR,fc1,6.886975191962301,0.9487778237136759,0.31828157219349534,19.064668994112754,0.5401471082763485,0.0,layer_seed_mean
KFLR,fc2,2.6060623776450087,0.9531614625480671,0.3900754712102545,18.31535056103389,0.8263538315148006,0.0,layer_seed_mean
KFRA-block,conv1,3.10079711923536,0.78933135431504,0.8626952056098109,14.095292969603685,0.9421667804001672,0.17192846536636353,layer_seed_mean
KFRA-block,conv2,12.839512036541784,0.5159975874193019,0.8617248329019386,16.82627233215229,0.9592032639157196,0.0862346813082695,layer_seed_mean
KFRA-block,fc1,6.70080908971538,0.9487778237136759,0.31828157219349534,18.54073358753691,0.5146538269895486,0.21799325942993164,layer_seed_mean
KFRA-block,fc2,2.606062465246058,0.9531614625480671,0.3900754712102545,18.315351190917212,0.8263538197395607,8.020855801760263e-08,layer_seed_mean
KFAC-M-1,ALL,6.684865995288047,0.8018170569990213,0.6081942704788749,17.6482605181439,0.817437578858843,0.04480967492175599,global_mean
KFAC-M-3,ALL,6.748587634970935,0.8018170569990213,0.6081942704788749,17.810115640156027,0.8167636895126988,0.02400434424635023,global_mean
KFAC-M-9,ALL,6.7637284582971215,0.8018170569990213,0.6081942704788749,17.854599292344627,0.8160894893526666,0.01560267189051956,global_mean
KFAC-U-1,ALL,16.85507601567113,0.8018170569990213,0.6081942704788749,43.03076608177597,0.7947561969146137,1.4043400188287098,global_mean
KFAC-U-3,ALL,16.67404070023602,0.8018170569990213,0.6081942704788749,42.642680811694774,0.7933333412837715,1.3831789791584015,global_mean
KFAC-U-9,ALL,16.562932939901213,0.8018170569990213,0.6081942704788749,42.37017447591044,0.7928642318298099,1.3681785960992179,global_mean
KFLR,ALL,6.771257523025967,0.8018170569990213,0.6081942704788749,17.882075932656004,0.8167851201567337,0.0,global_mean
KFRA-block,ALL,6.311795177684645,0.8018170569990213,0.6081942704788749,16.944412520052524,0.810594422761249,0.11903912157828067,global_mean
